Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.0025756,0.0010644,0.0012637
12.5000000,17.53112192520933,0.002013407720756032,0.0009967252881310877,0.0017175519701016328
25.0000000,26.297232655155295,0.0004040126730685561,0.0004872424139994383,0.0020972799765410434
37.5000000,21.383979156998116,0.0010941151721825266,0.0005590610074043798,0.0007947396051537888
50.0000000,27.869473797293367,0.0022537198095592985,0.00044513029553154435,0.0037420447471937053
62.5000000,34.99668734835943,0.004814474943334942,0.001247250307676851,0.007725697330338538
75.0000000,39.775417093386515,0.00469662516494557,0.000847595304375856,0.0071390792634624806
87.5000000,36.258473325727955,0.0009302045635235295,0.001614603982405593,0.0016145927567036834
100.0000000,17.9728484281599,0.0024175615917696905,0.0007687210157137633,0.002138014286668824
112.5000000,28.20232151073845,0.002602637112622503,0.0009379206629560946,0.002534998907297595
125.0000000,28.964388243296334,0.004347863652415977,0.0005996559847112343,0.0032331522775767927
137.5000000,20.352176046864766,0.0016930843363518547,0.00037675058062330835,0.001420226869200833
150.0000000,22.25081788532696,0.002797434456783572,0.004744210573952214,0.002743792136806285
162.5000000,35.56412522067281,0.01261154910746495,0.047020600245105335,0.03605757029986907
175.0000000,45.74115446122663,0.03517875552602735,0.11888684181157308,0.09004985386262433
187.5000000,43.90047476371109,0.02149336457258379,0.07121721258579276,0.053794721997794545
200.0000000,41.26598056520356,0.0013864154968839608,0.002693796319323345,0.0022828353444784406
212.5000000,38.48536394806311,0.00029158463608359064,0.00010442758256322896,0.00036153234986650916
225.0000000,33.521479906619845,0.001197706249461862,0.0004232196238361355,0.0017142057781958382
237.5000000,38.37943806298151,0.007890696763277626,0.012081320580962993,0.010018564789928745
250.0000000,47.08561985379993,0.023639306086685373,0.035403107371528846,0.027692713396306978
262.5000000,43.36592316686946,0.015349374563479777,0.024472007768060227,0.018050098775630012
275.0000000,46.279515270797475,0.0009077195877582459,0.002411469653551543,0.0012577071558991784
287.5000000,44.8562602863547,0.000146442650891057,0.0017784135851932755,0.0014335606649179518
300.0000000,35.365320371699994,0.0016688838545566916,0.0023496557024381254,0.0008942391011357085
312.5000000,46.26649537834023,0.0012809799061655885,0.000768771676117168,9.28528405596727e-05
325.0000000,53.37925335927412,0.000413096756220622,0.0009663088377946257,0.0007980987470231988
337.5000000,55.43356469351157,0.0016870594773154858,0.00302620177284992,0.0007156581306741369
350.0000000,62.00996408378806,0.0045787331927073455,0.007380433242703303,0.000739516558300083
362.5000000,60.1979867596446,0.003359753101047754,0.005308317372765122,0.0008928542378238455
375.0000000,49.34774470274378,0.0003980040200801997,0.0002892836842962285,0.0003798631332466998
387.5000000,41.53039977372966,0.0005823858944033586,0.0010433927208870109,0.0003216866798610101
400.0000000,38.3924160756399,0.00014997816507745387,0.0009979121454316508,0.0009672850665651775
412.5000000,46.56249005836326,0.0002931829804064349,0.0005399761198423501,0.001391676693776252
425.0000000,48.74991566670928,0.0005786728004667232,0.0006097078726734631,0.0003405220991360179
437.5000000,55.2633482310328,0.000768694458156165,0.001002926841798543,0.0013631715739407127
450.0000000,56.436237977357536,0.0006957959039833448,0.0006354486446598183,0.0006002416929870832
462.5000000,39.70877108255229,0.0013222576639974526,0.002322176914018396,0.0009517118524007148
475.0000000,50.7133760465218,0.0008712318290788049,0.0030857232863625342,0.0016482563999572395
487.5000000,45.1976937048005,0.0005338226765509311,0.001546804657996607,0.0007054256941733835
