Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.0008832,0.0017149,0.0035172
12.5000000,12.648382624774966,0.0008512886760670554,0.0011132289342269182,0.0024813447503319644
25.0000000,30.411447531639663,0.0004583846965159286,0.0007387124542066419,0.0013492663080355931
37.5000000,34.508262765998644,0.001010196223513036,0.0004840701602040762,0.0018561945264438209
50.0000000,32.847129589032136,0.003113349684825012,0.00029541200043329315,0.008509265400138839
62.5000000,27.682294987879494,0.0052000415767568635,0.0008484682197937646,0.011532767733722898
75.0000000,34.19456709369392,0.006231576835761555,0.0010890980488459246,0.008373604256829911
87.5000000,22.917828361919096,0.005396550579768525,0.003103328079658997,0.0035580845478993327
100.0000000,14.868347330726158,0.003190782976010747,0.0029332733183254503,0.0022011093044190244
112.5000000,29.24440460503464,0.0020147353424209346,0.0018955315982594435,0.002204412416041971
125.0000000,33.683401077457646,0.004292426554991943,0.0010772095989174993,0.002157441786004897
137.5000000,27.908234732169227,0.008060649280299944,0.004315658722605392,0.0007263595390713886
150.0000000,35.57918151442234,0.010285889524003259,0.007505685551633508,0.003601931488798753
162.5000000,40.08322423599125,0.011546616649044862,0.049340563649192336,0.037319003101905064
175.0000000,50.65523421858178,0.03732864514029407,0.12333735059786229,0.09307541341020194
187.5000000,45.27401990167685,0.02288045839422803,0.0749412950496587,0.0562519401906281
200.0000000,40.35586963768162,0.0014694258538626573,0.004327755228753124,0.003099994480640248
212.5000000,40.49645142422673,0.00023073398102576914,0.000926716116186613,0.0003324906765610128
225.0000000,35.96490777722492,0.0006850529468588541,0.000958991308615464,0.0006127443594191626
237.5000000,45.86344274968704,0.0008256683353502181,0.0009152131336470211,0.0007770720558609736
250.0000000,44.87496213225399,0.011865455197757903,0.014117665770232697,0.023983521321315603
262.5000000,42.10713844225606,0.02509004997364493,0.029929138116892042,0.050724031516136414
275.0000000,43.888763756056555,0.013799726964327954,0.01514133840649498,0.027399252690538844
287.5000000,53.37331456246928,0.0008385222060267694,3.7375526752140896e-05,0.0013457999034031767
300.0000000,53.905239386387734,0.0009238833800864696,1.2660568707605516e-05,0.0008135270862116394
312.5000000,41.6208297377219,0.0010768447613282055,0.0017159779777141664,0.0005631042976216751
325.0000000,54.87244302639978,0.0022078907808132176,0.003949249174210207,0.0010798308108217695
337.5000000,52.396043709037095,0.002526557139666546,0.004330109842717618,0.0009934001258304732
350.0000000,60.170308244588654,0.006504961437241577,0.009820387724524933,0.002120806782806958
362.5000000,58.886700065682504,0.005037237648751546,0.007518400494786108,0.001434854501334543
375.0000000,49.87861739164878,0.0002888221771263419,0.0008478080266192341,0.0006073920068621252
387.5000000,48.13467017639451,0.0008815537930268352,0.0007028995162894906,0.0004614970530783485
400.0000000,48.92424724902845,0.0005408382845176551,0.000983351885135733,0.0009403527263745238
412.5000000,55.92677717636681,0.0007085952088463483,0.0022653708791277424,0.0014803429670181163
425.0000000,48.63705666835499,0.000879756898239508,0.0021844942526818424,0.0014481080208327002
437.5000000,48.105208077371884,0.0010687177363551145,0.0008881118961031881,0.0011948232505270392
450.0000000,50.70628194044389,0.001849211142622713,0.002214866472273216,0.0009304913325765049
462.5000000,44.871756676467186,0.001700251393176903,0.0021978093183895636,0.0011135786680787306
475.0000000,49.29895299558513,0.001227251058259882,0.00046197866833870153,0.0008794290193074141
487.5000000,24.17928304706895,0.0028255362836106,0.002082283213206119,0.0019434397598073372
500.0000000,42.33441576540197,0.001446495240227219,0.0005873330996972673,0.0003375337168343335
512.5000000,45.88479261922707,0.003410329280289515,0.00830131691359871,0.0034199081771299064
525.0000000,50.69966793912923,0.001430550020097165,0.011897417923650493,0.010354645430916503
537.5000000,51.81211947037209,0.004531540497446756,0.0013367465354359443,0.0052079909686941666
550.0000000,44.214615373718864,0.004719217549552044,0.007985494785547104,0.001993766979864999
562.5000000,54.705069439736135,0.0011018307038742387,0.0031245307631706876,0.0010566226242135835
575.0000000,52.199445947019456,0.001374157490974015,0.001102973508294737,0.0009843506082692283
587.5000000,49.940556966509284,0.0006976528076342845,0.002203483580605946,0.001505079041113788
600.0000000,42.29165351918511,0.005164252864645572,0.01403353600273288,0.008933445536857544
612.5000000,51.782213711812844,0.02442848922569711,0.05920345347300274,0.04289557643685418
625.0000000,52.60581705677425,0.024239700634496292,0.057870331159930295,0.041353372727263735
637.5000000,32.903386694524386,0.005650852191484042,0.016961705253010384,0.006566787809119463
650.0000000,49.699470663859756,0.0016623934582402566,0.006287852699451538,0.0025109671304101135
662.5000000,53.93916365998341,0.0007141713589888634,0.0036588312942796362,0.0005371853497630031
675.0000000,55.33069435429656,0.0011414066628507124,0.0023414524381246784,0.0002385811601950162
687.5000000,47.9342137476176,0.0016712405272730794,0.0032666407209853976,5.318317403089063e-05
700.0000000,39.60121832946943,0.0018647000026813965,0.002049225048646439,0.00041149776427096176
712.5000000,46.73338453488688,0.00163104164569762,0.0005150640833915717,0.0005119514918427331
725.0000000,50.251302546496994,0.0012279256084958892,0.0013384659016949217,0.001279799300671789
737.5000000,49.77534879498323,0.002212955566657406,0.002564773869174435,0.0021624960323663026
750.0000000,48.980466768111164,0.0008730158360533902,0.002557136981078644,0.0019567143915247315
762.5000000,53.55712142275923,0.001102444452115389,0.0023791345821537716,0.002799765699125554
