Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.0015183,0.0005837,0.0008111
12.5000000,14.896905282995302,0.0013424135651877182,0.0009509279730873417,0.0008321605674387606
25.0000000,28.98690349235318,0.0008096593110685506,0.000817340088335327,0.0018007728340909631
37.5000000,27.028155052863738,0.0015558814350714518,0.0011592874535679234,0.0018215871431254667
50.0000000,35.96336476333338,0.002879739630591627,0.0011242085971918199,0.0072166824240782555
62.5000000,39.37367761396663,0.003244922387361522,0.0007559611762517968,0.006542187714365891
75.0000000,37.26604484342984,0.007673003514270015,0.002300192437601689,0.006850148168470518
87.5000000,34.03297775782927,0.010287016842603107,0.00398679187818978,0.00812605092895682
100.0000000,14.7819443384241,0.005944480290992645,0.0019277605167655032,0.004742403797653675
112.5000000,6.1667068002268435,0.006563735397622302,0.001954999355498615,0.005573489169272691
125.0000000,22.907072955117975,0.008530711659058698,0.00116802695602456,0.005486790107157371
137.5000000,24.130700409733677,0.00014289132233974184,0.002816008432160671,0.002744104708279187
150.0000000,13.107468360901608,0.007409270647641373,0.002858449992565901,0.0013840753483824499
162.5000000,42.71829173340939,0.015393592412754082,0.05034490613527847,0.037515784659793536
175.0000000,50.3123441617878,0.03417636354163503,0.1178003255042192,0.0887722551321639
187.5000000,44.21271209278842,0.020821656824806235,0.07162201990987128,0.05338184110594164
200.0000000,44.30546137044693,0.000631554352371987,0.0035307774129786206,0.0024654537371445445
212.5000000,46.68531729110428,0.0005440882648982609,0.0001836596036149485,0.0005374947534627664
225.0000000,37.95042141418359,0.0007252844476479557,0.0014760100440037662,0.0015862857245780156
237.5000000,39.22074667836163,0.0056025893585020135,0.01920137198431404,0.016827146289552487
250.0000000,10.658665464724312,0.0084789924218624,0.026429446111865457,0.023903791567448037
262.5000000,35.25413052056294,0.002056318217105514,0.00842525863401237,0.008005086893344756
275.0000000,38.191802297908175,0.000967416110058128,0.0016518182860109038,0.0012517109450667914
287.5000000,49.19989997143065,0.0011459724124079078,0.0018075057205995228,0.0009235070979694742
300.0000000,50.35586119008652,0.002027972941140981,0.0020194085124114933,0.0011018536018909228
312.5000000,51.4630755767745,0.0018933201446136888,0.0007551709872605011,0.000945337378928814
325.0000000,53.95125737523084,0.0006544778223897277,0.0015119355078838514,0.0005521166905645943
337.5000000,51.874674445402334,0.0006989036700433043,0.001063364669339733,0.00030802493405567027
350.0000000,60.3846613976725,0.004522164841091045,0.007167451581280476,0.0006126797613762022
362.5000000,58.26275696383575,0.0033339136656488273,0.005230537580402228,0.0003897851972561298
375.0000000,43.48768722406285,0.000561529144390565,0.0005819045454367925,0.00011863641936606144
387.5000000,39.93223446744765,0.0008278588345847377,0.0010982196182913507,0.000866322999810117
400.0000000,50.286590965648145,0.00043412535056133267,0.0014800464485954486,0.0011525738848334193
412.5000000,55.17491564432828,0.00020690118414354232,0.0020870615180200126,0.0009644232732571317
425.0000000,51.6921303196738,0.00030323799234264825,0.0018457298664755902,0.0007414216074542203
437.5000000,44.50745288074303,0.0009064101720523661,0.001647036031785583,0.0007429379045384615
450.0000000,41.505181302736275,0.0012029607225508237,0.0022034046564351267,0.0009713008030471302
462.5000000,50.585994606288686,0.0012439812418199882,0.0030755238253019597,0.0013099900610309989
475.0000000,50.45592095011199,0.0017830458491020359,0.005126381531840953,0.002653912351604702
487.5000000,39.62178339797349,0.005157317917289955,0.010931008687216382,0.006734403291309483
500.0000000,49.572568301175544,0.006116510388285137,0.009724232230875608,0.00680550228124273
512.5000000,50.23337735233515,0.0023656155985282137,0.006317327663656525,0.0018716619593291948
525.0000000,54.17547726338691,0.0017613052574724235,0.006647201323865556,0.0004480783971583544
537.5000000,50.37168714865895,0.004127720322405578,0.013722255499734728,0.007121247324029689
550.0000000,52.45289662100986,0.011740309087072623,0.04582065258603374,0.03065569773761478
562.5000000,50.22320692640947,0.011483152515751065,0.04633768251013424,0.03159482916712796
575.0000000,51.45598474098332,0.002069408710235849,0.011349290998560217,0.006759308973556395
587.5000000,52.87729096431444,0.0006299661736950644,0.0010790931377781994,0.002065688294491693
600.0000000,44.576257110518696,0.002017556943434311,0.0029001303315540836,0.002971519291540945
612.5000000,45.167974371548844,0.0008205622462677649,0.0030060811449460242,0.0010673528048400866
625.0000000,46.26077915746096,0.0013063682865103545,0.0032037065112147834,0.00274910918299001
637.5000000,46.31275058149864,0.0017095027727383188,0.003172880842389137,0.001012673135814316
650.0000000,52.34518997185572,0.001449876260237404,0.0062430707836768915,0.0012968528251116238
662.5000000,58.162407858772376,0.0009173237432880499,0.003491489518815716,0.001926633117643315
675.0000000,62.69970580219122,0.000466850554246217,0.0014982617795298659,0.0027772232265340143
687.5000000,58.756801124954414,0.0016091348358667772,0.001015975787113059,0.002835383009401023
700.0000000,52.38953258841602,0.0018269366765161841,0.002403352874631605,0.001812349513752797
712.5000000,53.20155007659923,0.0006967039041084815,0.0019395538481826176,0.0009235038169926532
725.0000000,54.198029426222604,0.001205040285633638,0.0038344568324601073,0.002823620613680244
737.5000000,59.732469847591176,0.006301587426990124,0.01543432234016123,0.007868250410987184
750.0000000,52.66951472542168,0.004869748233738578,0.010678090725405922,0.004471505832490885
762.5000000,45.87107095297981,0.0005225195307354549,0.00015016164623498238,0.0003223977822504367
775.0000000,49.698702889714454,0.0019865464505014726,0.0028621620429318813,0.0013114196582330157
787.5000000,61.88604839943047,0.002190621475746095,0.004582387265389079,0.0022878926919766146
800.0000000,62.69526122967487,0.004523924262186537,0.0033318856793113417,0.0023521757842474276
812.5000000,52.03350755180931,0.0037521361302596686,0.0023773519806709314,0.0012218893239569614
825.0000000,47.93289327275646,0.0007078881832606051,0.0015520360723900717,0.001893465146233223
837.5000000,46.52175096332249,0.005748077261136979,0.002371580749205053,0.004298354406048901
