Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.002242,0.0003495,0.0025826
12.5000000,14.168711356771892,0.002280998395440032,0.000734075363978386,0.0033552942076664457
25.0000000,17.485224567086565,0.001216704508087317,0.0009622775691036344,0.0036555755689084038
37.5000000,26.7789841775781,0.001414973925554814,0.0006375717057712019,0.0035756227205900794
50.0000000,33.08302923124796,0.0016591249561139147,0.00039490364647594737,0.003134476742615903
62.5000000,35.802619664979254,0.002235183305682109,0.0006145644392575933,0.0012892637046004202
75.0000000,30.177456796154296,0.006011142757413103,0.0016050027912748314,0.004867916286256369
87.5000000,30.198046970199705,0.005876909536482589,0.002512652369509161,0.0046430923768540295
100.0000000,25.4151524382275,0.0016708355095580176,0.0017659307404312321,0.00026242503691530653
112.5000000,30.737805574841623,0.005646408224703558,0.001676329180083673,0.005830994739321928
125.0000000,32.85262645581936,0.008556356292254316,0.0012011665080245953,0.006946339140151451
137.5000000,32.592932463080395,0.00036802821902674797,0.0023294227718471372,0.002332230391706617
150.0000000,30.498479938938594,0.006271689273234126,0.003933861646016544,0.001273364382256705
162.5000000,34.8607817131377,0.01831917712043857,0.05209417865644875,0.03921021778376142
175.0000000,47.74366365926091,0.0369961879541663,0.12586724146897793,0.09514297731440824
187.5000000,43.134608847210586,0.022913970408682996,0.07768401193765677,0.058729499923718065
200.0000000,39.756815304960796,0.0009237409701859066,0.004009023418489845,0.0028424186355989153
212.5000000,31.314953793266035,0.0012733120316717344,0.0011237753378678498,0.0013458708704775506
225.0000000,45.80280198207711,0.0015695945495573054,0.0008072833765165736,0.0015247291234839059
237.5000000,43.777834933918705,0.0008720159918258381,0.001171191811788317,0.0011746921469048817
250.0000000,36.10782965734173,0.006576914273426406,0.009855337993696613,0.016005032128989932
262.5000000,43.36660954676883,0.02586409171902234,0.029942917313615255,0.053127288927631154
275.0000000,39.860218886724994,0.020693553025278186,0.023258855372739216,0.041691757905490144
287.5000000,46.151443340047,0.0025681841834261036,0.004461054191556072,0.005151049698847799
300.0000000,50.33933448205323,0.0005357000093335821,0.0023075179934293035,0.0024707358033589913
312.5000000,51.98409881117041,0.0007778869390856232,0.0009523117241743902,0.00028882607223033033
