Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.0016894,0.0015037,0.0045063
12.5000000,22.695321833010468,0.0010568846531197242,0.000936275733958752,0.0030148063038941656
25.0000000,24.071583907693707,0.000531477431317643,5.563245455667043e-05,0.00045740128989761277
37.5000000,28.289557992207133,0.0013424162245741817,0.0003599160179819731,0.00022622168331086213
50.0000000,31.10393132685139,0.004201915244266595,0.0008426268984550637,0.004619565029307413
62.5000000,26.625771388296048,0.005556992787470576,0.0007111243210578584,0.008585908215209385
75.0000000,34.774557644972965,0.0026393122930036153,0.0007961787362144257,0.00435043897095454
87.5000000,33.20582767240463,0.005211716463891718,0.0004234234877755366,0.005791067095104321
100.0000000,25.402244001514948,0.0017838769968806707,0.0034555333162914225,0.004465942196222428
112.5000000,24.7915331404523,0.0011775542874959098,0.0022054829221737357,0.003471049192967452
125.0000000,27.479387427215034,0.00350787744939871,0.0010805158027534813,0.001914776657994347
137.5000000,13.293431878954545,0.0011892697086868058,0.0012450637935463387,0.0024775925351033816
150.0000000,28.360981532461874,0.005557993728855764,0.004964324390085724,0.002565991256805058
162.5000000,43.79033723480879,0.018270429026708702,0.045524385487889896,0.035054672682682406
175.0000000,52.10851727693055,0.03447749610891139,0.11445420180023973,0.08686219917576345
187.5000000,50.68735302055045,0.020940667058381882,0.06985470937431491,0.052542995413756156
200.0000000,36.34098426127921,0.001474732531681593,0.0025196721254956964,0.00177230602887876
212.5000000,40.06513494935814,0.00043034386250997004,0.0009805422989346251,0.0007267107952961756
225.0000000,23.447742024042533,0.00259166113911522,0.0103355905511006,0.010554031813956219
237.5000000,32.630184169024545,0.004938919664258572,0.022808083224155423,0.022672757214992623
250.0000000,34.297873285360666,0.002219510261296397,0.011771931719560728,0.01232334468275557
262.5000000,35.58054714839638,0.0006879993095926768,0.0005430008195205602,0.0005598875333493326
275.0000000,26.68939693450212,0.0007705022582705387,0.0003685357513186475,0.0004929292545589073
287.5000000,43.54672612240189,0.0007430519833766679,0.001708760524473807,0.0007771353357041488
300.0000000,46.15948479049712,0.0010171837395475804,0.0013091869423424603,0.0006365682524285985
312.5000000,43.456946983956556,0.0003199158951974722,0.000804153747737334,0.0007961045785573652
325.0000000,50.26361623996711,0.000637701011446587,0.0010410051536856098,0.0009954119800364067
337.5000000,55.753801759043704,0.001624071479338271,0.0020650253460914223,0.0006443738821522796
350.0000000,60.65558649230512,0.0056774952382190515,0.008068588231530966,0.0005345066510343908
362.5000000,56.94060694329408,0.004876664012416685,0.006849886650887006,0.0006231920169578554
375.0000000,41.407799273905766,0.0012032534063945136,0.0013402684507217203,0.0003692114976541224
387.5000000,43.9572436864169,0.0002070091060799017,0.00037228558929939794,0.0007546988935992949
400.0000000,48.636904818877454,0.0004931263225584293,0.0008780631241545223,0.0002968013813984025
412.5000000,57.318977520335295,0.0008852604249597969,0.0008025656920153017,0.0009325063270562834
425.0000000,53.85465004090377,0.0006672641755706656,0.00026861468686577804,0.0011645671899894827
437.5000000,31.65368916561135,0.0002894962866773942,0.000948453145917077,0.0002337612671081332
450.0000000,48.843481129914316,0.0009009242476479363,0.0005375827564198836,0.0009805565052560714
462.5000000,47.31337037618269,0.003157665381258755,0.005236712489721008,0.003211014456523047
475.0000000,45.305857107712335,0.005157056284354476,0.010128932379081223,0.005036360357440679
487.5000000,49.151197181115094,0.003196789267374376,0.006674143364507538,0.002117625826249765
500.0000000,44.892442574734616,0.002584118449297555,0.0022584083333179587,0.0018271961936256324
512.5000000,33.336561419920415,0.00507475836764668,0.0069376945370922755,0.0015271799009939858
525.0000000,45.49465693295041,0.00989957808898945,0.034967135118851245,0.01636484738486736
537.5000000,47.206438418329846,0.012053385320315616,0.045045474856526935,0.026451715695583907
550.0000000,42.45263894518673,0.005462361468266267,0.016858114606918533,0.011149259278086594
562.5000000,52.668325379706346,0.0006560365614811419,0.000297550567131034,0.00017015666310785481
575.0000000,53.00873027971054,0.0010040538332181197,0.0013033969042467457,0.0005765748607076102
587.5000000,54.191140772397716,0.0024041679142688846,0.0026561211907591867,0.002657878345598233
600.0000000,50.33542038593458,0.001988149114126,0.0027824908876760046,0.0025707714503627114
612.5000000,47.67599640612363,0.0006478808918312068,0.0011999770831145067,0.0012164786968952642
625.0000000,49.17042444036887,0.000497176226302103,0.0014036803197309564,0.00047069263856576297
637.5000000,44.08780945859499,0.001170172606926004,0.0027675833284654685,0.00019260508819862472
650.0000000,42.27818498991987,0.0011153504606176482,0.003774623673957445,0.0005505925898520611
662.5000000,48.67396403997403,0.0004508159047771052,0.0024415051259417827,0.001897483061847984
675.0000000,55.446628231299975,0.0004517200017710086,0.0019314107279395545,0.0017333058154866958
687.5000000,52.22265488952268,0.0006651743380498078,0.0008209889706932731,0.0004730120611570069
700.0000000,53.10425677905289,0.0009402259994277971,0.005230150733009518,0.004215464772714866
712.5000000,51.78619706405175,0.0025262123109509225,0.012387225647819612,0.009995086333293976
725.0000000,53.876193281075885,0.0020522779368301945,0.008165408955465733,0.006521556435391785
737.5000000,60.17206522596621,0.0007159219580373269,0.003091414305783034,0.0011112275779515193
750.0000000,55.206991757024426,0.0009903289655462976,0.0021123011906449326,0.0004707524296272936
762.5000000,57.18426595551013,0.0008679596822433632,0.0020944162074430193,0.0007203527816285574
775.0000000,56.841301732615264,0.0019180354141673192,0.003249173267155816,0.001177063197113902
787.5000000,56.180688252673136,0.0014894920375752264,0.002937423975186422,0.0016503091861830015
800.0000000,56.259211533760514,0.0009907707958958017,0.0014248203851714083,0.0010986496802893996
812.5000000,50.45200696954992,0.002150323801198322,0.0012787035191943442,0.0024071283243732563
825.0000000,51.720159585350736,0.003314758350166721,0.0028898586885866924,0.0015065842060767794
837.5000000,44.69540998603374,0.01598481713157833,0.00561509678010985,0.011067221442168762
850.0000000,43.91488714556936,0.019779658009682573,0.007315804497797901,0.014091865916194348
862.5000000,35.570393241393134,0.00684343905357533,0.0027955004203183372,0.0055685077579186336
875.0000000,41.97815489752579,0.006945287974591118,0.005573566987127723,0.005714667791744329
887.5000000,46.10210184818861,0.018512587244899077,0.011175199114557199,0.013717961767697124
900.0000000,34.218593960841545,0.012012836286656036,0.002241444197387033,0.009480956041454892
912.5000000,48.566082800427786,0.004091003799802684,0.014279685806067303,0.008912325229702964
925.0000000,49.94778177680638,0.0018140217253384812,0.009614153871246289,0.007576931833532621
937.5000000,47.246024124643654,0.010087154517008253,0.014348874345397273,0.014117187136607631
950.0000000,51.33857765012317,0.019072502050071983,0.02143919859742896,0.019839458648360342
962.5000000,53.9081651226003,0.016386419878972953,0.018354896040021582,0.015525780800011315
975.0000000,48.90646813312904,0.0033665352218564416,0.003950587542378981,0.005930270449144795
987.5000000,50.20111091373418,0.0023989930908612472,0.00833892144584658,0.008924300398350562
1000.0000000,46.5592618377153,0.003804114684128227,0.0028729685292393998,0.004250693922173178
1012.5000000,52.6793849255794,0.0035253734241921094,0.010563544752118013,0.008534205542989927
1025.0000000,44.77682475405483,0.0028328823854865555,0.004789319502810394,0.004679468128965086
1037.5000000,49.03683889666597,0.004115973092720602,0.004014659025371893,0.005492468224760158
1050.0000000,56.70906473975009,0.00401443635396054,0.0038901336763664048,0.005144879824641194
1062.5000000,55.80027557129636,0.002303249448062454,0.0025904970044375655,0.0038720979326458153
1075.0000000,39.94252599454491,0.0009203184014242027,0.0013553099276549256,0.002132681638219826
1087.5000000,51.61022950535683,0.0011361464914349734,0.001181663763513124,0.0011332030709453624
1100.0000000,43.48471552691415,0.0019339488307605244,0.0021840317877723303,0.0026824179707868046
1112.5000000,46.76396051184354,0.0013573176820479427,0.0021347265796818104,0.0024067663887465274
1125.0000000,45.88504723623554,0.0002463693365660589,0.0016529910465577242,0.0026621647018920526
