Hz,Mic_1m_dB,Comp_Acc_x_g,Comp_Acc_y_g,Comp_Acc_z_g
,,,,
0.0000000,-inf,0.0009902,0.0004717,0.0013575
12.5000000,19.151856821207346,0.0006551902471801607,0.0006822777147174016,0.0006645736227085754
25.0000000,23.36826334085692,0.00012672620092151425,0.0006631232540033564,0.0004871190819501942
37.5000000,23.90169198775076,0.0007168038295098597,0.00040300720837225726,0.0003431828084272288
50.0000000,23.972002171095497,0.0037198675917295768,0.0003299588004584815,0.007457959367682288
62.5000000,33.595811537556585,0.0036453000768112355,0.00024357637405955448,0.008679571348862799
75.0000000,32.03053503051101,0.006159465225163626,0.0019526823807265738,0.003870568177929437
87.5000000,27.145192131105567,0.010295236911310008,0.0038649235568119587,0.008382103657793788
100.0000000,23.807120151233594,0.00401190842492697,0.0022550730032528878,0.002389738332956142
112.5000000,28.327002456013947,0.0033623986988458106,0.00014811768969302753,0.001733086062490839
125.0000000,33.96431063637846,0.007296893708969591,0.001051633633923906,0.0036400327910610917
137.5000000,33.55757882556587,0.0047054848953110035,0.0018772077801884372,0.003485703659234388
150.0000000,27.456178535256495,0.008074724131510624,0.007328176635425759,0.004402853422497732
162.5000000,35.67340109804424,0.017872357150079562,0.04829067162102842,0.037672047784132995
175.0000000,43.313478070540455,0.03616678996054253,0.12243483363753144,0.09299248670553982
187.5000000,40.65102249453476,0.021492634945487723,0.07401045565735966,0.056381765220769736
200.0000000,39.864551108989765,0.001095601569914903,0.003134741896871256,0.0024481987051708036
212.5000000,39.638311420755656,0.0013617582237680813,0.000806668928371485,0.0007263431833506803
225.0000000,38.69153688672315,0.0014050213521509202,0.0002207610699376138,0.00047624171383867667
237.5000000,26.60097556720767,0.001415533998178779,0.0003300007424234073,0.0013852650612788875
250.0000000,46.206254285141185,0.006512591166348461,0.005924068954696595,0.012589116445962362
262.5000000,46.085514497599604,0.027997255093490863,0.024989076042342982,0.05524017165071086
275.0000000,39.637164763369995,0.025981538257770654,0.02298708225960833,0.050999607122898506
287.5000000,50.432544798139375,0.0046366611284414565,0.004280645021489168,0.0084479677141902
300.0000000,50.8555110376346,0.0008967927296761499,0.0005123292105667995,0.001893064819281157
312.5000000,47.704155540170504,0.0011876990612103725,0.0008079815963250648,0.0007744773205201041
325.0000000,52.459701991787696,0.0010523908969579698,0.0013421255716213742,0.0017300394359667064
