C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_36000.xdf,13.06.25,10:30:17,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0024042,0.0068038,175.0000000,0.0129954,-0.0297627,175.0000000,-0.1120405,-0.0142263,175.0000000,0.0840602,0.0140607
,187.5000000,0.0012831,-0.0046405,187.5000000,-0.0078329,0.0180114,187.5000000,0.0691203,0.0091218,187.5000000,-0.0519607,-0.0091219
,200.0000000,0.0001429,0.0015970,200.0000000,-0.0002912,-0.0006007,200.0000000,-0.0038276,-0.0009235,200.0000000,0.0031734,0.0012470
,212.5000000,0.0006610,-0.0014635,212.5000000,0.0011194,-0.0007220,212.5000000,-0.0011609,0.0004008,212.5000000,0.0005392,-0.0006302
,225.0000000,-0.0017874,-0.0002746,225.0000000,-0.0006302,0.0004872,225.0000000,0.0008592,-0.0003994,225.0000000,-0.0005658,0.0002951
,237.5000000,0.0014265,0.0014522,237.5000000,0.0001622,-0.0010554,237.5000000,-0.0010606,-0.0000974,237.5000000,0.0003927,-0.0005435
,250.0000000,-0.0001139,-0.0024688,250.0000000,0.0004019,-0.0099885,250.0000000,0.0150663,-0.0000987,250.0000000,-0.0088219,-0.0206007
,262.5000000,-0.0002097,0.0029612,262.5000000,-0.0003190,0.0232790,262.5000000,-0.0305430,0.0000798,262.5000000,0.0193418,0.0455578
,275.0000000,0.0008483,-0.0011442,275.0000000,0.0001969,-0.0128034,275.0000000,0.0159614,0.0007516,275.0000000,-0.0098195,-0.0253996
,287.5000000,-0.0031161,0.0028298,287.5000000,-0.0001319,-0.0000319,287.5000000,0.0002205,-0.0006054,287.5000000,-0.0010897,0.0004797
,300.0000000,0.0046333,-0.0066991,300.0000000,-0.0000429,0.0007525,300.0000000,-0.0007288,-0.0000482,300.0000000,0.0010517,0.0008109
,312.5000000,-0.0066258,0.0052484,312.5000000,0.0010056,-0.0007605,312.5000000,0.0015916,-0.0000868,312.5000000,-0.0004561,-0.0003783
,325.0000000,0.0069419,-0.0035403,325.0000000,-0.0022900,-0.0000605,325.0000000,-0.0033652,0.0002812,325.0000000,0.0003704,0.0003519
,337.5000000,-0.0012162,-0.0017591,337.5000000,0.0022152,0.0034144,337.5000000,0.0030378,0.0041428,337.5000000,-0.0005493,-0.0004316
,350.0000000,-0.0049794,0.0114298,350.0000000,-0.0018587,-0.0072354,350.0000000,-0.0031358,-0.0109402,350.0000000,0.0012686,0.0008400
,362.5000000,0.0057872,-0.0089983,362.5000000,0.0009616,0.0046531,362.5000000,0.0027897,0.0072351,362.5000000,-0.0012109,-0.0004247
,375.0000000,-0.0058950,0.0021780,375.0000000,0.0002576,-0.0000018,375.0000000,-0.0013539,-0.0000402,375.0000000,0.0006992,-0.0001192
,387.5000000,0.0046181,-0.0019100,387.5000000,-0.0004209,-0.0004357,387.5000000,0.0005479,-0.0005836,387.5000000,-0.0005503,-0.0003481
,400.0000000,-0.0001776,-0.0032544,400.0000000,0.0000975,-0.0002647,400.0000000,-0.0002427,0.0003707,400.0000000,0.0009794,0.0001732
,412.5000000,0.0020907,0.0089388,412.5000000,0.0001296,0.0003793,412.5000000,-0.0000070,-0.0003974,412.5000000,-0.0012510,0.0007698
,425.0000000,-0.0043071,-0.0008746,425.0000000,0.0000469,0.0000261,425.0000000,0.0000915,-0.0003808,425.0000000,0.0003583,-0.0004067
,437.5000000,-0.0025528,-0.0102251,437.5000000,-0.0010414,-0.0002815,437.5000000,0.0003359,0.0001951,437.5000000,0.0000613,-0.0001115
,450.0000000,0.0069692,0.0079222,450.0000000,0.0025087,-0.0001530,450.0000000,-0.0005210,0.0007591,450.0000000,0.0000935,-0.0004899
,462.5000000,-0.0069855,0.0019881,462.5000000,-0.0022416,0.0002275,462.5000000,0.0008177,-0.0000002,462.5000000,0.0004097,0.0001071
,475.0000000,0.0082360,-0.0051066,475.0000000,-0.0000830,0.0001146,475.0000000,-0.0005763,-0.0016088,475.0000000,-0.0010591,0.0001918
,487.5000000,-0.0074711,0.0000662,487.5000000,0.0015078,0.0001606,487.5000000,0.0004173,0.0014361,487.5000000,0.0005721,0.0007413
,500.0000000,0.0070120,0.0034822,500.0000000,-0.0016720,-0.0004815,500.0000000,-0.0015502,-0.0005843,500.0000000,0.0003811,-0.0009514
,512.5000000,-0.0039814,0.0019154,512.5000000,0.0045881,-0.0012708,512.5000000,0.0081747,0.0036455,512.5000000,0.0054548,-0.0002210
,525.0000000,-0.0011775,-0.0104857,525.0000000,-0.0004706,0.0052714,525.0000000,-0.0031120,0.0055710,525.0000000,-0.0096263,-0.0005050
,537.5000000,-0.0011314,0.0064057,537.5000000,-0.0106294,-0.0056978,537.5000000,-0.0139818,-0.0224371,537.5000000,0.0004844,0.0028211
,550.0000000,-0.0004847,0.0032002,550.0000000,0.0094462,0.0032490,550.0000000,0.0104210,0.0155413,550.0000000,0.0045846,-0.0008447
,562.5000000,0.0080365,0.0016279,562.5000000,-0.0027030,-0.0020614,562.5000000,0.0007699,-0.0027448,562.5000000,-0.0020251,-0.0019167
,575.0000000,-0.0015241,-0.0070561,575.0000000,0.0008048,0.0009010,575.0000000,0.0004270,0.0012541,575.0000000,-0.0007609,0.0008116
,587.5000000,-0.0040194,-0.0016801,587.5000000,-0.0040639,0.0021554,587.5000000,0.0221778,-0.0046917,587.5000000,-0.0197558,-0.0009143
,600.0000000,-0.0016486,0.0046172,600.0000000,0.0081754,-0.0066122,600.0000000,-0.0557545,0.0088298,600.0000000,0.0495505,0.0024903
,612.5000000,0.0033392,0.0015938,612.5000000,-0.0045050,0.0047983,612.5000000,0.0349205,-0.0046190,612.5000000,-0.0302416,-0.0013859
,625.0000000,-0.0011453,-0.0028405,625.0000000,0.0003978,0.0003620,625.0000000,-0.0020395,-0.0006854,625.0000000,0.0006790,-0.0000726
,637.5000000,-0.0014199,0.0012570,637.5000000,-0.0000095,-0.0010038,637.5000000,0.0000740,0.0006669,637.5000000,0.0016722,0.0005286
,650.0000000,0.0009041,-0.0018968,650.0000000,-0.0001723,0.0001453,650.0000000,-0.0006417,-0.0010752,650.0000000,-0.0009346,-0.0001010
,662.5000000,0.0059663,0.0170082,662.5000000,0.0000900,-0.0003104,662.5000000,-0.0006009,0.0016115,662.5000000,0.0013546,-0.0011163
,675.0000000,-0.0113680,-0.0323122,675.0000000,-0.0001641,0.0000134,675.0000000,0.0005572,-0.0005804,675.0000000,-0.0003084,0.0008851
,687.5000000,0.0041407,0.0168575,687.5000000,-0.0002862,0.0007290,687.5000000,-0.0003112,0.0002768,687.5000000,-0.0014581,-0.0001972
,700.0000000,0.0083663,0.0024357,700.0000000,0.0009583,-0.0000075,700.0000000,-0.0010212,-0.0005010,700.0000000,0.0018822,0.0004697
,712.5000000,-0.0097745,-0.0015066,712.5000000,-0.0002459,-0.0006470,712.5000000,0.0020731,0.0000048,712.5000000,-0.0013951,-0.0005993
,725.0000000,-0.0035686,0.0056069,725.0000000,-0.0005952,0.0005203,725.0000000,-0.0009504,0.0004229,725.0000000,0.0006661,0.0001380
,737.5000000,0.0129312,-0.0158647,737.5000000,-0.0003747,-0.0014406,737.5000000,0.0003820,-0.0022316,737.5000000,-0.0011986,-0.0011499
,750.0000000,-0.0035506,0.0152006,750.0000000,0.0009797,0.0023223,750.0000000,-0.0011575,0.0037663,750.0000000,0.0020380,0.0021173
,762.5000000,-0.0053003,-0.0128445,762.5000000,-0.0009145,-0.0012269,762.5000000,0.0007652,-0.0015348,762.5000000,-0.0001791,-0.0004073
,775.0000000,0.0073010,0.0029741,775.0000000,-0.0009395,0.0020126,775.0000000,-0.0040195,0.0032213,775.0000000,0.0046235,0.0000604
,787.5000000,-0.0177216,0.0132550,787.5000000,0.0041311,-0.0057556,787.5000000,0.0084815,-0.0088930,787.5000000,-0.0125004,-0.0028863
,800.0000000,0.0168221,-0.0126974,800.0000000,-0.0012448,0.0057928,800.0000000,-0.0036681,0.0062127,800.0000000,0.0082198,0.0043802
,812.5000000,-0.0009496,0.0044683,812.5000000,-0.0041224,-0.0014433,812.5000000,-0.0028831,0.0006844,812.5000000,-0.0015495,-0.0023986
,825.0000000,-0.0022934,-0.0001595,825.0000000,0.0031388,-0.0024734,825.0000000,0.0026171,-0.0020091,825.0000000,0.0005949,-0.0009995
,837.5000000,-0.0014568,-0.0022374,837.5000000,0.0015982,0.0045651,837.5000000,0.0009997,0.0000351,837.5000000,0.0001823,0.0038804
,850.0000000,0.0020875,0.0017138,850.0000000,-0.0032706,-0.0031856,850.0000000,-0.0028025,0.0003965,850.0000000,-0.0003242,-0.0035170
,862.5000000,-0.0004271,0.0000769,862.5000000,0.0017020,-0.0038985,862.5000000,0.0029281,-0.0007104,862.5000000,-0.0012508,-0.0021043
,875.0000000,-0.0044909,-0.0020881,875.0000000,0.0010277,0.0070122,875.0000000,-0.0000461,-0.0002344,875.0000000,0.0011121,0.0046135
,887.5000000,0.0055354,0.0018054,887.5000000,-0.0033816,0.0035940,887.5000000,0.0035605,0.0083220,887.5000000,-0.0004886,-0.0020410
,900.0000000,-0.0014231,0.0012231,900.0000000,0.0026874,-0.0136459,900.0000000,-0.0152759,-0.0085955,900.0000000,0.0048750,-0.0003463
,912.5000000,-0.0017017,0.0010886,912.5000000,-0.0017054,0.0088521,912.5000000,0.0115247,-0.0015747,912.5000000,-0.0070601,0.0023969
,925.0000000,0.0008889,-0.0019037,925.0000000,0.0054260,-0.0024965,925.0000000,0.0017798,0.0113128,925.0000000,0.0085047,-0.0081178
,937.5000000,0.0035236,-0.0084452,937.5000000,-0.0062674,0.0001573,937.5000000,-0.0039013,-0.0135564,937.5000000,-0.0091303,0.0087610
,950.0000000,-0.0056560,0.0138446,950.0000000,-0.0015662,0.0052019,950.0000000,-0.0032666,0.0019606,950.0000000,0.0043590,0.0023901
,962.5000000,0.0027276,-0.0096602,962.5000000,0.0055784,-0.0053556,962.5000000,0.0035855,-0.0004890,962.5000000,-0.0075358,-0.0005173
,975.0000000,0.0016140,0.0048487,975.0000000,-0.0034807,0.0013267,975.0000000,-0.0028845,-0.0010130,975.0000000,0.0089222,0.0020556
,987.5000000,-0.0029207,0.0090639,987.5000000,0.0029859,-0.0005987,987.5000000,0.0060579,0.0187325,987.5000000,0.0023670,-0.0173181
,1000.0000000,0.0031216,-0.0168668,1000.0000000,-0.0023094,-0.0005751,1000.0000000,0.0012588,-0.0195851,1000.0000000,-0.0084729,0.0127355
,1012.5000000,-0.0022575,0.0033492,1012.5000000,-0.0015931,0.0025243,1012.5000000,-0.0098695,0.0032862,1012.5000000,0.0034221,0.0017442
,1025.0000000,-0.0038438,0.0042425,1025.0000000,0.0014749,-0.0015441,1025.0000000,0.0066274,0.0006729,1025.0000000,-0.0031430,-0.0037862
,1037.5000000,0.0035609,-0.0003393,1037.5000000,0.0041598,0.0007903,1037.5000000,0.0009907,0.0043732,1037.5000000,0.0092321,0.0016760
,1050.0000000,0.0067729,-0.0053335,1050.0000000,-0.0038064,-0.0023038,1050.0000000,-0.0005368,-0.0041578,1050.0000000,-0.0074873,-0.0028852
,1062.5000000,-0.0084138,0.0068977,1062.5000000,-0.0006867,0.0001280,1062.5000000,-0.0005932,0.0001373,1062.5000000,0.0014599,-0.0006654
,1075.0000000,0.0012665,0.0027179,1075.0000000,0.0011895,0.0022703,1075.0000000,-0.0023613,0.0024169,1075.0000000,-0.0000185,0.0043025
,1087.5000000,0.0003269,-0.0088123,1087.5000000,-0.0001272,-0.0005399,1087.5000000,0.0025515,-0.0015375,1087.5000000,0.0006331,-0.0020228
,1100.0000000,0.0009285,0.0023894,1100.0000000,0.0003713,0.0002873,1100.0000000,-0.0013708,0.0015277,1100.0000000,0.0000812,0.0014630
,1112.5000000,-0.0024153,0.0004517,1112.5000000,-0.0013633,-0.0018502,1112.5000000,0.0010784,-0.0027889,1112.5000000,-0.0021267,-0.0034596
,1125.0000000,0.0013570,0.0057058,1125.0000000,0.0015560,0.0013191,1125.0000000,-0.0002131,0.0024274,1125.0000000,0.0021675,0.0020550
,1137.5000000,0.0040982,-0.0049940,1137.5000000,0.0000904,0.0004990,1137.5000000,-0.0019971,0.0001885,1137.5000000,0.0015323,-0.0000669
,1150.0000000,-0.0040510,-0.0008491,1150.0000000,-0.0016553,-0.0010189,1150.0000000,0.0016397,-0.0024061,1150.0000000,-0.0020915,0.0003302
,1162.5000000,0.0016668,-0.0005833,1162.5000000,0.0015808,0.0006550,1162.5000000,0.0000510,0.0022586,1162.5000000,-0.0000596,-0.0009167
,1175.0000000,-0.0013754,0.0029846,1175.0000000,-0.0007904,-0.0002706,1175.0000000,0.0003282,-0.0015917,1175.0000000,0.0002011,0.0011806
,1187.5000000,-0.0030018,-0.0011446,1187.5000000,0.0005896,-0.0000892,1187.5000000,-0.0001715,0.0007800,1187.5000000,0.0009082,0.0001857
,1200.0000000,0.0106036,-0.0015879,1200.0000000,-0.0008317,0.0010312,1200.0000000,-0.0002536,0.0011832,1200.0000000,-0.0038297,0.0022300
,1212.5000000,-0.0139292,0.0037339,1212.5000000,-0.0000573,-0.0011531,1212.5000000,-0.0008823,-0.0020188,1212.5000000,0.0029234,-0.0048994
,1225.0000000,0.0142444,-0.0010515,1225.0000000,0.0016037,0.0009518,1225.0000000,0.0013753,0.0021130,1225.0000000,0.0024021,0.0020417
,1237.5000000,-0.0145119,-0.0026787,1237.5000000,-0.0010242,-0.0039640,1237.5000000,0.0011652,-0.0045987,1237.5000000,-0.0046340,-0.0017560
,1250.0000000,0.0066232,0.0000894,1250.0000000,-0.0003633,0.0052919,1250.0000000,-0.0026666,0.0048536,1250.0000000,0.0031922,0.0017797
,1262.5000000,0.0016228,0.0031062,1262.5000000,0.0012761,-0.0018993,1262.5000000,0.0016085,-0.0010638,1262.5000000,-0.0010305,0.0003359
,1275.0000000,-0.0001201,0.0036899,1275.0000000,-0.0015998,-0.0023244,1275.0000000,-0.0007120,-0.0025973,1275.0000000,-0.0010014,-0.0007269
,1287.5000000,-0.0009895,-0.0115830,1287.5000000,0.0009957,0.0022274,1287.5000000,0.0003778,0.0026176,1287.5000000,0.0032540,0.0002860
,1300.0000000,0.0014196,0.0064593,1300.0000000,-0.0012676,0.0014136,1300.0000000,-0.0004557,0.0002618,1300.0000000,-0.0042449,-0.0000401
,1312.5000000,-0.0051814,0.0000841,1312.5000000,0.0004903,-0.0024491,1312.5000000,-0.0000975,-0.0014346,1312.5000000,0.0019940,-0.0005758
,1325.0000000,0.0028799,0.0004275,1325.0000000,0.0006190,-0.0000761,1325.0000000,0.0009736,0.0005602,1325.0000000,-0.0003410,-0.0003574
,1337.5000000,-0.0000957,-0.0013636,1337.5000000,0.0040631,0.0012263,1337.5000000,0.0009264,0.0020399,1337.5000000,0.0050441,0.0001739
,1350.0000000,0.0035492,0.0024255,1350.0000000,-0.0068271,0.0005967,1350.0000000,-0.0028210,-0.0032268,1350.0000000,-0.0073195,0.0014987
,1362.5000000,-0.0034566,-0.0041395,1362.5000000,0.0013368,0.0002473,1362.5000000,0.0007543,0.0015868,1362.5000000,0.0014637,0.0007103
,1375.0000000,-0.0019197,0.0010088,1375.0000000,0.0006489,-0.0000271,1375.0000000,-0.0009298,-0.0000086,1375.0000000,0.0027975,0.0005861
,1387.5000000,0.0049238,0.0023836,1387.5000000,0.0007471,-0.0012073,1387.5000000,0.0017828,-0.0011393,1387.5000000,-0.0024003,-0.0012619
,1400.0000000,-0.0001926,-0.0025111,1400.0000000,0.0019209,0.0004212,1400.0000000,0.0005082,0.0027387,1400.0000000,0.0003530,-0.0054900
,1412.5000000,-0.0066021,0.0040281,1412.5000000,-0.0048851,-0.0018134,1412.5000000,-0.0011756,-0.0048242,1412.5000000,-0.0012727,0.0101755
,1425.0000000,0.0110240,-0.0009338,1425.0000000,0.0018907,0.0018799,1425.0000000,-0.0006253,0.0025819,1425.0000000,0.0030049,-0.0049896
,1437.5000000,-0.0104839,-0.0020626,1437.5000000,0.0040504,-0.0013322,1437.5000000,0.0035464,0.0011472,1437.5000000,-0.0036482,-0.0025779
,1450.0000000,0.0045712,0.0051398,1450.0000000,-0.0011435,0.0059368,1450.0000000,-0.0040857,0.0045300,1450.0000000,0.0056440,-0.0015608
,1462.5000000,-0.0019068,-0.0145873,1462.5000000,-0.0073395,-0.0078585,1462.5000000,-0.0005083,-0.0106793,1462.5000000,-0.0036652,0.0086802
,1475.0000000,-0.0012850,0.0121343,1475.0000000,0.0012578,0.0021694,1475.0000000,-0.0018720,0.0016438,1475.0000000,0.0022319,-0.0014197
,1487.5000000,0.0045887,-0.0022663,1487.5000000,0.0096455,0.0026619,1487.5000000,0.0086904,0.0085809,1487.5000000,-0.0042194,-0.0081434
,1500.0000000,-0.0002991,0.0008949,1500.0000000,-0.0039070,-0.0034670,1500.0000000,-0.0030413,-0.0062051,1500.0000000,0.0018444,0.0048467
,1512.5000000,0.0024346,-0.0021590,1512.5000000,-0.0025805,0.0019671,1512.5000000,-0.0027274,0.0015884,1512.5000000,0.0003168,0.0005481
,1525.0000000,-0.0070419,0.0050511,1525.0000000,0.0004506,-0.0013686,1525.0000000,0.0008606,-0.0016208,1525.0000000,0.0007784,-0.0003448
,1537.5000000,0.0016280,-0.0030559,1537.5000000,0.0001398,0.0008583,1537.5000000,0.0001146,0.0011022,1537.5000000,-0.0006894,-0.0000784
,1550.0000000,0.0000453,-0.0084656,1550.0000000,0.0004906,0.0018562,1550.0000000,-0.0005392,0.0018980,1550.0000000,0.0000725,-0.0008782
,1562.5000000,0.0083801,0.0127298,1562.5000000,0.0002809,-0.0024678,1562.5000000,0.0011659,-0.0021139,1562.5000000,0.0002451,0.0007978
,1575.0000000,-0.0081094,-0.0056109,1575.0000000,-0.0017267,-0.0001603,1575.0000000,-0.0017180,-0.0007761,1575.0000000,0.0001122,-0.0006244
,1587.5000000,-0.0079213,-0.0016290,1587.5000000,0.0027907,0.0027269,1587.5000000,0.0020123,0.0033715,1587.5000000,-0.0014457,0.0021931
,1600.0000000,0.0123632,0.0031421,1600.0000000,-0.0006534,-0.0023743,1600.0000000,-0.0001089,-0.0031650,1600.0000000,0.0031301,-0.0011352
,1612.5000000,-0.0033329,0.0084067,1612.5000000,0.0017265,-0.0120705,1612.5000000,0.0049918,-0.0087436,1612.5000000,0.0048409,-0.0051230
,1625.0000000,0.0021158,-0.0155366,1625.0000000,-0.0062549,0.0265308,1625.0000000,-0.0125449,0.0205206,1625.0000000,-0.0157460,0.0076750
,1637.5000000,-0.0152779,0.0027898,1637.5000000,0.0032656,-0.0115398,1637.5000000,0.0050081,-0.0102163,1637.5000000,0.0100657,-0.0036574
,1650.0000000,0.0245979,0.0023573,1650.0000000,0.0022313,-0.0076743,1650.0000000,0.0039049,-0.0029090,1650.0000000,0.0002427,-0.0010841
,1662.5000000,-0.0108829,0.0053448,1662.5000000,-0.0068204,0.0056402,1662.5000000,-0.0057249,0.0015016,1662.5000000,-0.0048404,0.0008215
,1675.0000000,0.0066339,-0.0079381,1675.0000000,0.0140752,0.0031239,1675.0000000,0.0092980,0.0050071,1675.0000000,0.0099450,0.0050733
,1687.5000000,-0.0205191,0.0118671,1687.5000000,-0.0195479,-0.0028888,1687.5000000,-0.0130741,-0.0060456,1687.5000000,-0.0142133,-0.0049354
,1700.0000000,0.0187623,-0.0206020,1700.0000000,0.0150053,-0.0039728,1700.0000000,0.0113947,0.0000197,1700.0000000,0.0106792,-0.0035039
,1712.5000000,-0.0114287,0.0107572,1712.5000000,-0.0076051,0.0035484,1712.5000000,-0.0068676,0.0015353,1712.5000000,-0.0047092,0.0068546
,1725.0000000,0.0050732,0.0151485,1725.0000000,0.0051361,0.0004077,1725.0000000,0.0043610,0.0008830,1725.0000000,0.0032434,-0.0044209
,1737.5000000,0.0043455,-0.0133774,1737.5000000,-0.0017014,-0.0018223,1737.5000000,-0.0014208,-0.0005001,1737.5000000,-0.0023298,0.0026481
,1750.0000000,0.0010985,-0.0018366,1750.0000000,0.0010516,0.0019336,1750.0000000,0.0002132,0.0001626,1750.0000000,0.0014859,-0.0019740
,1762.5000000,-0.0115191,0.0023132,1762.5000000,-0.0018250,-0.0017715,1762.5000000,-0.0001356,-0.0001875,1762.5000000,0.0001282,0.0001520
,1775.0000000,0.0140959,-0.0075647,1775.0000000,0.0023564,0.0008355,1775.0000000,0.0002599,0.0000846,1775.0000000,-0.0005468,0.0005337
,1787.5000000,-0.0021273,0.0181505,1787.5000000,-0.0007908,-0.0010317,1787.5000000,0.0005406,0.0009032,1787.5000000,-0.0032587,0.0026742
,1800.0000000,-0.0212824,-0.0268597,1800.0000000,0.0028185,0.0039530,1800.0000000,-0.0003959,0.0012345,1800.0000000,0.0031231,-0.0036834
,1812.5000000,0.0226414,0.0242949,1812.5000000,-0.0237732,-0.0032204,1812.5000000,-0.0068293,-0.0101022,1812.5000000,-0.0001277,0.0016454
,1825.0000000,-0.0013049,-0.0139286,1825.0000000,0.0316159,-0.0006000,1825.0000000,0.0108214,0.0101957,1825.0000000,0.0029789,-0.0032994
,1837.5000000,-0.0082471,0.0089688,1837.5000000,-0.0131515,0.0042474,1837.5000000,-0.0063661,0.0001538,1837.5000000,-0.0023618,0.0055054
,1850.0000000,-0.0042464,-0.0069697,1850.0000000,0.0007293,-0.0045461,1850.0000000,0.0015407,-0.0035839,1850.0000000,-0.0006238,-0.0027321
,1862.5000000,0.0185365,0.0088144,1862.5000000,0.0025087,0.0015037,1862.5000000,0.0007348,0.0017911,1862.5000000,0.0012833,-0.0002754
,1875.0000000,-0.0199449,-0.0135815,1875.0000000,-0.0043587,-0.0002749,1875.0000000,-0.0010801,-0.0018975,1875.0000000,-0.0020731,0.0012689
,1887.5000000,0.0248363,0.0181100,1887.5000000,0.0033541,-0.0003905,1887.5000000,0.0011586,0.0015181,1887.5000000,-0.0010680,-0.0017852
,1900.0000000,-0.0300438,-0.0142993,1900.0000000,0.0025600,0.0035389,1900.0000000,-0.0007730,0.0013510,1900.0000000,0.0026052,0.0017718
,1912.5000000,0.0162062,-0.0052192,1912.5000000,-0.0053891,-0.0028989,1912.5000000,-0.0001536,-0.0030520,1912.5000000,-0.0006974,0.0013186
,1925.0000000,-0.0077838,0.0211431,1925.0000000,0.0010230,-0.0007789,1925.0000000,-0.0000320,0.0013047,1925.0000000,-0.0003849,-0.0045179
,1937.5000000,0.0109410,-0.0148695,1937.5000000,0.0038269,-0.0000383,1937.5000000,0.0007049,0.0008217,1937.5000000,0.0020175,0.0024266
,1950.0000000,-0.0095050,0.0019472,1950.0000000,-0.0051234,0.0017015,1950.0000000,-0.0003604,-0.0009149,1950.0000000,-0.0042567,0.0001261
,1962.5000000,0.0057645,0.0021322,1962.5000000,0.0021272,-0.0010158,1962.5000000,-0.0005215,0.0002215,1962.5000000,0.0031997,0.0001644
,1975.0000000,-0.0008657,-0.0009634,1975.0000000,0.0002038,0.0000393,1975.0000000,0.0005955,0.0002897,1975.0000000,-0.0000470,-0.0004097
,1987.5000000,-0.0005222,-0.0039446,1987.5000000,-0.0025159,0.0016062,1987.5000000,-0.0003424,-0.0020387,1987.5000000,-0.0019419,0.0007633
,2000.0000000,0.0004003,0.0041185,2000.0000000,0.0025415,-0.0009083,2000.0000000,0.0004455,0.0015479,2000.0000000,-0.0001944,-0.0001704
,2012.5000000,-0.0041284,0.0038967,2012.5000000,-0.0005000,-0.0027098,2012.5000000,0.0015464,0.0005823,2012.5000000,0.0009265,-0.0027469
,2025.0000000,0.0096996,-0.0021737,2025.0000000,0.0001548,0.0005780,2025.0000000,-0.0017821,-0.0002831,2025.0000000,0.0009897,0.0013642
,2037.5000000,-0.0099522,-0.0004404,2037.5000000,0.0030035,0.0032552,2037.5000000,-0.0010990,0.0010527,2037.5000000,0.0012557,0.0025405
,2050.0000000,0.0054583,-0.0073509,2050.0000000,-0.0043291,-0.0000813,2050.0000000,-0.0005265,-0.0028088,2050.0000000,-0.0002568,-0.0000759
,2062.5000000,-0.0068493,0.0134571,2062.5000000,0.0034137,-0.0022968,2062.5000000,0.0029967,0.0029333,2062.5000000,-0.0018385,-0.0025107
,2075.0000000,0.0103837,-0.0114196,2075.0000000,-0.0022649,-0.0001204,2075.0000000,-0.0018227,-0.0013635,2075.0000000,0.0004708,0.0001298
