C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_45500.xdf,13.06.25,10:46:37,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0015602,0.0044676,175.0000000,0.0216630,-0.0301805,175.0000000,-0.1087766,-0.0427455,175.0000000,0.0814726,0.0345016
,187.5000000,0.0011446,-0.0040008,187.5000000,-0.0126626,0.0182417,187.5000000,0.0664401,0.0272304,187.5000000,-0.0490544,-0.0218388
,200.0000000,-0.0029103,0.0036756,200.0000000,0.0005355,-0.0017977,200.0000000,-0.0039740,-0.0023503,200.0000000,0.0021300,0.0018594
,212.5000000,0.0034383,-0.0016495,212.5000000,-0.0004962,0.0003515,212.5000000,0.0005656,-0.0007340,212.5000000,-0.0004940,-0.0001532
,225.0000000,0.0010300,-0.0018435,225.0000000,0.0006877,-0.0005223,225.0000000,-0.0013947,-0.0001538,225.0000000,0.0014520,0.0008046
,237.5000000,-0.0030719,0.0018161,237.5000000,-0.0000226,0.0012079,237.5000000,0.0007120,0.0005467,237.5000000,-0.0002363,-0.0007559
,250.0000000,0.0016810,-0.0009685,250.0000000,0.0003078,-0.0008746,250.0000000,0.0002349,-0.0009617,250.0000000,-0.0006894,0.0008107
,262.5000000,-0.0006393,-0.0000453,262.5000000,-0.0004132,0.0002999,262.5000000,-0.0012545,0.0007425,262.5000000,0.0004973,-0.0005526
,275.0000000,0.0016912,0.0009991,275.0000000,-0.0005968,0.0003266,275.0000000,0.0006402,-0.0007529,275.0000000,-0.0005145,0.0012739
,287.5000000,-0.0062910,-0.0046366,287.5000000,0.0000567,0.0029722,287.5000000,-0.0227888,-0.0262867,287.5000000,0.0066758,0.0279608
,300.0000000,0.0102407,0.0092032,300.0000000,0.0016828,-0.0072399,300.0000000,0.0492891,0.0593539,300.0000000,-0.0128458,-0.0636306
,312.5000000,-0.0108083,-0.0035871,312.5000000,-0.0016977,0.0033572,312.5000000,-0.0285311,-0.0335187,312.5000000,0.0072749,0.0356160
,325.0000000,0.0098354,-0.0036377,325.0000000,0.0015238,0.0011324,325.0000000,0.0033011,0.0017304,325.0000000,-0.0006280,-0.0011747
,337.5000000,0.0009457,-0.0047085,337.5000000,-0.0008724,0.0009316,337.5000000,-0.0017457,0.0017499,337.5000000,0.0004845,0.0005790
,350.0000000,-0.0170466,0.0168944,350.0000000,-0.0010289,-0.0046117,350.0000000,-0.0006722,-0.0074139,350.0000000,-0.0001303,0.0001277
,362.5000000,0.0145328,-0.0149576,362.5000000,0.0016695,0.0035050,362.5000000,0.0017164,0.0059824,362.5000000,-0.0001085,-0.0011837
,375.0000000,0.0020073,0.0063337,375.0000000,-0.0009835,-0.0005862,375.0000000,-0.0012380,-0.0012289,375.0000000,-0.0002440,0.0012718
,387.5000000,-0.0055062,-0.0013163,387.5000000,-0.0000670,0.0001456,387.5000000,0.0008992,0.0000068,387.5000000,0.0003018,-0.0011654
,400.0000000,0.0005983,0.0015156,400.0000000,0.0009812,-0.0000522,400.0000000,0.0002629,0.0006316,400.0000000,-0.0009335,0.0008896
,412.5000000,-0.0006341,-0.0039847,412.5000000,-0.0009992,-0.0000531,412.5000000,-0.0010448,0.0001029,412.5000000,0.0016756,-0.0011051
,425.0000000,-0.0011171,0.0019123,425.0000000,0.0003498,-0.0005186,425.0000000,0.0012306,-0.0016738,425.0000000,-0.0016132,0.0012457
,437.5000000,-0.0029182,-0.0003471,437.5000000,0.0006080,0.0023415,437.5000000,-0.0031743,0.0039879,437.5000000,0.0025909,-0.0006200
,450.0000000,0.0093074,-0.0013031,450.0000000,-0.0009257,-0.0019391,450.0000000,0.0014922,-0.0032168,450.0000000,-0.0020527,0.0007971
,462.5000000,-0.0028405,0.0062367,462.5000000,0.0005898,-0.0011387,462.5000000,0.0040894,0.0009504,462.5000000,-0.0000503,-0.0022804
,475.0000000,-0.0020868,-0.0069736,475.0000000,-0.0001709,0.0022058,475.0000000,-0.0049341,-0.0020380,475.0000000,0.0002302,0.0031546
,487.5000000,-0.0012623,0.0054792,487.5000000,-0.0002999,-0.0015226,487.5000000,0.0032892,0.0031485,487.5000000,-0.0008459,-0.0031007
,500.0000000,0.0004688,-0.0060425,500.0000000,0.0007599,-0.0001288,500.0000000,-0.0010177,-0.0033654,500.0000000,0.0014925,0.0011029
,512.5000000,0.0002026,0.0022536,512.5000000,-0.0010741,0.0018533,512.5000000,-0.0032304,0.0027576,512.5000000,-0.0004794,0.0016827
,525.0000000,0.0050691,0.0057037,525.0000000,0.0008212,0.0006893,525.0000000,0.0029213,0.0033568,525.0000000,0.0007425,-0.0005848
,537.5000000,-0.0097716,-0.0090472,537.5000000,-0.0009846,-0.0032395,537.5000000,0.0008407,-0.0082551,537.5000000,-0.0017217,-0.0019614
,550.0000000,0.0098747,0.0060135,550.0000000,0.0023359,-0.0001486,550.0000000,0.0011178,0.0036326,550.0000000,0.0009281,0.0001533
,562.5000000,0.0026656,-0.0034240,562.5000000,-0.0017656,0.0020744,562.5000000,-0.0039764,0.0009358,562.5000000,0.0007810,0.0024443
,575.0000000,-0.0150316,0.0047057,575.0000000,-0.0002486,-0.0004993,575.0000000,0.0049865,-0.0014869,575.0000000,-0.0028184,-0.0029513
,587.5000000,0.0116573,-0.0031831,587.5000000,0.0035221,-0.0016000,587.5000000,-0.0115164,-0.0018815,587.5000000,0.0120295,0.0094513
,600.0000000,-0.0052423,0.0005945,600.0000000,-0.0058084,0.0031208,600.0000000,0.0147556,0.0034851,600.0000000,-0.0205928,-0.0145757
,612.5000000,-0.0000907,-0.0022585,612.5000000,0.0006387,-0.0015154,612.5000000,-0.0059649,0.0037952,612.5000000,0.0108564,0.0029434
,625.0000000,0.0021498,0.0042453,625.0000000,0.0027023,0.0002332,625.0000000,-0.0010483,-0.0055811,625.0000000,-0.0003941,0.0050844
,637.5000000,0.0037404,-0.0003482,637.5000000,-0.0003359,-0.0008927,637.5000000,0.0016617,-0.0013548,637.5000000,0.0002690,-0.0006056
,650.0000000,-0.0082663,-0.0075676,650.0000000,-0.0009269,0.0016028,650.0000000,-0.0017718,0.0055116,650.0000000,-0.0010473,-0.0006028
,662.5000000,0.0037366,0.0074982,662.5000000,0.0017669,-0.0012164,662.5000000,0.0025301,-0.0030927,662.5000000,0.0011387,-0.0001494
,675.0000000,-0.0016941,0.0004584,675.0000000,-0.0009423,0.0000407,675.0000000,-0.0009603,-0.0013703,675.0000000,-0.0001272,-0.0005476
,687.5000000,0.0079161,-0.0026760,687.5000000,-0.0004856,-0.0000105,687.5000000,-0.0011231,0.0016335,687.5000000,-0.0002557,0.0008971
,700.0000000,-0.0089077,-0.0032071,700.0000000,0.0005250,0.0011757,700.0000000,-0.0007427,0.0000762,700.0000000,0.0010386,-0.0003212
,712.5000000,0.0023038,0.0081422,712.5000000,0.0003857,-0.0020523,712.5000000,0.0033946,-0.0011679,712.5000000,-0.0008247,-0.0007398
,725.0000000,0.0038716,-0.0089525,725.0000000,0.0000828,0.0008966,725.0000000,0.0002710,0.0009633,725.0000000,0.0003634,-0.0007041
,737.5000000,-0.0072871,0.0060161,737.5000000,0.0023023,0.0002420,737.5000000,0.0018272,-0.0002917,737.5000000,0.0009702,-0.0006490
,750.0000000,0.0033072,-0.0075991,750.0000000,-0.0333164,0.0042459,750.0000000,-0.0651925,0.0042664,750.0000000,-0.0182618,0.0296290
,762.5000000,0.0000639,0.0122636,762.5000000,0.0503946,-0.0076262,762.5000000,0.1011927,-0.0077163,762.5000000,0.0278894,-0.0459745
,775.0000000,0.0006103,-0.0093873,775.0000000,-0.0180099,0.0031136,775.0000000,-0.0357074,0.0037655,775.0000000,-0.0097824,0.0164597
,787.5000000,0.0075177,0.0069052,787.5000000,-0.0011999,0.0003002,787.5000000,-0.0038014,0.0002494,787.5000000,0.0000318,0.0013471
,800.0000000,-0.0090697,-0.0056536,800.0000000,0.0002076,-0.0001165,800.0000000,0.0012550,-0.0002094,800.0000000,-0.0019780,-0.0004894
,812.5000000,0.0018354,0.0007068,812.5000000,-0.0019611,-0.0006595,812.5000000,-0.0024070,-0.0008421,812.5000000,-0.0001775,0.0010171
,825.0000000,0.0000359,0.0036439,825.0000000,0.0010633,-0.0007596,825.0000000,0.0008198,0.0004528,825.0000000,0.0010833,-0.0010570
,837.5000000,0.0006081,-0.0052075,837.5000000,0.0004448,0.0039170,837.5000000,-0.0008391,0.0011348,837.5000000,0.0003139,0.0030065
,850.0000000,0.0021667,0.0023011,850.0000000,-0.0001913,-0.0007941,850.0000000,0.0005520,0.0001916,850.0000000,-0.0004271,-0.0011252
,862.5000000,-0.0066897,0.0022769,862.5000000,-0.0025089,-0.0001823,862.5000000,-0.0019675,-0.0009154,862.5000000,-0.0004136,0.0003419
,875.0000000,0.0042858,-0.0036969,875.0000000,0.0050845,0.0000650,875.0000000,0.0026334,0.0014054,875.0000000,0.0029266,-0.0005238
,887.5000000,-0.0010162,0.0039698,887.5000000,0.0015473,-0.0015420,887.5000000,0.0031981,0.0012878,887.5000000,0.0001464,-0.0021198
,900.0000000,-0.0023236,-0.0077775,900.0000000,-0.0127854,-0.0078731,900.0000000,-0.0063316,-0.0082944,900.0000000,-0.0093283,-0.0040681
,912.5000000,0.0052026,0.0102931,912.5000000,0.0098375,0.0070306,912.5000000,0.0031594,0.0047368,912.5000000,0.0065243,0.0057405
,925.0000000,-0.0018931,-0.0051395,925.0000000,-0.0022430,0.0039170,925.0000000,-0.0059338,-0.0039358,925.0000000,-0.0001851,0.0063769
,937.5000000,-0.0007587,-0.0006387,937.5000000,0.0017161,-0.0010289,937.5000000,0.0032205,0.0054352,937.5000000,0.0027007,-0.0050452
,950.0000000,-0.0026410,-0.0005087,950.0000000,-0.0023272,-0.0035876,950.0000000,0.0042304,-0.0023548,950.0000000,-0.0056096,-0.0021879
,962.5000000,0.0052493,0.0057946,962.5000000,0.0021960,0.0014949,962.5000000,-0.0013292,0.0029131,962.5000000,0.0035958,0.0007562
,975.0000000,-0.0017030,-0.0062135,975.0000000,-0.0016591,-0.0011516,975.0000000,0.0027005,-0.0008078,975.0000000,-0.0032100,-0.0051488
,987.5000000,0.0051542,-0.0014030,987.5000000,0.0000854,0.0005441,987.5000000,-0.0017561,-0.0035194,987.5000000,0.0011483,0.0057311
,1000.0000000,-0.0134140,0.0070145,1000.0000000,0.0021706,0.0022461,1000.0000000,-0.0101399,0.0108278,1000.0000000,0.0094228,-0.0001538
,1012.5000000,0.0093017,-0.0025277,1012.5000000,-0.0010894,-0.0011318,1012.5000000,0.0099221,-0.0067888,1012.5000000,-0.0097921,-0.0001245
,1025.0000000,-0.0052111,-0.0020925,1025.0000000,0.0015402,0.0001594,1025.0000000,0.0002475,-0.0007003,1025.0000000,0.0041696,0.0011996
,1037.5000000,0.0072522,-0.0035369,1037.5000000,-0.0040816,-0.0013922,1037.5000000,-0.0036367,-0.0029225,1037.5000000,-0.0035259,-0.0033524
,1050.0000000,0.0005997,0.0151421,1050.0000000,0.0014332,0.0000764,1050.0000000,0.0019890,0.0016705,1050.0000000,-0.0003484,0.0019336
,1062.5000000,-0.0077755,-0.0139115,1062.5000000,0.0004456,0.0003787,1062.5000000,-0.0012233,-0.0001346,1062.5000000,0.0008486,-0.0007146
,1075.0000000,-0.0027533,0.0019340,1075.0000000,0.0001348,0.0010635,1075.0000000,0.0009152,0.0013042,1075.0000000,0.0015349,0.0018281
,1087.5000000,0.0132510,-0.0002790,1087.5000000,0.0003027,-0.0020617,1087.5000000,0.0013594,-0.0002115,1087.5000000,-0.0008859,-0.0038263
,1100.0000000,-0.0056475,-0.0002051,1100.0000000,-0.0004004,0.0017623,1100.0000000,-0.0021238,-0.0004096,1100.0000000,-0.0000315,0.0030925
,1112.5000000,-0.0081386,0.0006230,1112.5000000,-0.0002668,0.0001455,1112.5000000,0.0000049,0.0004697,1112.5000000,-0.0011568,0.0010606
,1125.0000000,0.0085130,0.0053713,1125.0000000,0.0009466,-0.0010962,1125.0000000,0.0007083,-0.0000479,1125.0000000,0.0026143,-0.0018876
,1137.5000000,0.0017773,-0.0057940,1137.5000000,-0.0010714,0.0003967,1137.5000000,-0.0000006,-0.0004053,1137.5000000,-0.0020105,-0.0005876
,1150.0000000,-0.0068600,0.0016212,1150.0000000,0.0008056,0.0013779,1150.0000000,-0.0018283,0.0006341,1150.0000000,0.0028079,0.0030471
,1162.5000000,0.0054541,-0.0013258,1162.5000000,0.0002108,-0.0012402,1162.5000000,0.0027021,0.0003117,1162.5000000,-0.0032383,-0.0033150
,1175.0000000,-0.0011535,0.0026074,1175.0000000,-0.0007937,0.0000628,1175.0000000,-0.0006958,-0.0007527,1175.0000000,0.0015733,0.0013481
,1187.5000000,-0.0037038,-0.0007207,1187.5000000,0.0000781,-0.0004281,1187.5000000,-0.0009277,0.0002988,1187.5000000,0.0006563,-0.0012827
,1200.0000000,0.0039475,-0.0041320,1200.0000000,-0.0002051,-0.0004766,1200.0000000,0.0010225,-0.0018327,1200.0000000,-0.0044549,0.0050440
,1212.5000000,0.0003852,0.0093561,1212.5000000,0.0011146,0.0024995,1212.5000000,-0.0006593,0.0039262,1212.5000000,0.0053316,-0.0067302
,1225.0000000,-0.0029087,-0.0063813,1225.0000000,-0.0014663,-0.0024689,1225.0000000,-0.0005339,-0.0028140,1225.0000000,-0.0029099,0.0027768
,1237.5000000,0.0047507,0.0002945,1237.5000000,0.0008650,0.0002837,1237.5000000,0.0012444,-0.0002994,1237.5000000,0.0008947,-0.0002207
,1250.0000000,-0.0054557,-0.0009023,1250.0000000,0.0003112,-0.0009385,1250.0000000,0.0002578,-0.0002015,1250.0000000,0.0002472,-0.0005692
,1262.5000000,0.0004598,0.0007155,1262.5000000,-0.0014569,0.0031415,1262.5000000,-0.0016001,0.0018651,1262.5000000,-0.0013157,0.0017793
,1275.0000000,0.0010765,0.0021315,1275.0000000,0.0026699,-0.0019374,1275.0000000,0.0014783,0.0000107,1275.0000000,0.0021192,-0.0015999
,1287.5000000,0.0023496,-0.0051221,1287.5000000,0.0008407,-0.0011792,1287.5000000,0.0017159,-0.0019933,1287.5000000,0.0005432,0.0013693
,1300.0000000,-0.0013650,0.0065620,1300.0000000,-0.0032285,0.0012658,1300.0000000,-0.0033597,0.0014162,1300.0000000,-0.0008274,-0.0028100
,1312.5000000,-0.0027371,-0.0063592,1312.5000000,0.0000785,-0.0028458,1312.5000000,0.0019123,-0.0012383,1312.5000000,-0.0032577,-0.0010669
,1325.0000000,0.0039472,0.0030752,1325.0000000,0.0008262,0.0091185,1325.0000000,-0.0030254,0.0032696,1325.0000000,0.0052518,0.0102526
,1337.5000000,-0.0030691,0.0028001,1337.5000000,-0.0015173,-0.0058435,1337.5000000,0.0009811,-0.0030203,1337.5000000,-0.0045600,-0.0065458
,1350.0000000,0.0044966,-0.0049864,1350.0000000,-0.0015638,-0.0034067,1350.0000000,0.0008830,-0.0019244,1350.0000000,-0.0016204,-0.0011150
,1362.5000000,-0.0071322,-0.0007216,1362.5000000,0.0058117,0.0058965,1362.5000000,0.0012272,0.0050782,1362.5000000,0.0060492,0.0010782
,1375.0000000,0.0084109,0.0056043,1375.0000000,-0.0022773,-0.0036493,1375.0000000,-0.0008585,-0.0024014,1375.0000000,-0.0005720,-0.0015944
,1387.5000000,-0.0058972,-0.0003012,1387.5000000,-0.0000221,0.0010904,1387.5000000,0.0004383,0.0011636,1387.5000000,-0.0026193,-0.0016216
,1400.0000000,-0.0024781,-0.0045600,1400.0000000,-0.0006485,-0.0009168,1400.0000000,0.0000131,-0.0020962,1400.0000000,-0.0015110,0.0035236
,1412.5000000,0.0078105,0.0081671,1412.5000000,-0.0009322,0.0023002,1412.5000000,-0.0028935,0.0015742,1412.5000000,0.0055211,0.0000903
,1425.0000000,-0.0016143,-0.0076738,1425.0000000,0.0005326,-0.0018389,1425.0000000,0.0019549,-0.0011798,1425.0000000,-0.0039222,-0.0005430
,1437.5000000,-0.0079541,0.0006935,1437.5000000,0.0044744,0.0012937,1437.5000000,0.0037508,0.0037180,1437.5000000,-0.0012400,-0.0047057
,1450.0000000,0.0082089,0.0028462,1450.0000000,-0.0006380,-0.0066522,1450.0000000,0.0024528,-0.0056849,1450.0000000,-0.0042062,0.0050835
,1462.5000000,0.0022788,-0.0067387,1462.5000000,-0.0119328,0.0071763,1462.5000000,-0.0136663,-0.0019867,1462.5000000,0.0112543,0.0048239
,1475.0000000,-0.0124680,0.0172511,1475.0000000,0.0085344,-0.0024097,1475.0000000,0.0081645,0.0036122,1475.0000000,-0.0058517,-0.0047349
,1487.5000000,0.0121432,-0.0170186,1487.5000000,0.0007230,0.0029077,1487.5000000,-0.0011889,0.0035234,1487.5000000,0.0021430,-0.0028107
,1500.0000000,-0.0029678,0.0053835,1500.0000000,-0.0020236,-0.0030616,1500.0000000,0.0000640,-0.0034473,1500.0000000,-0.0018968,0.0019910
,1512.5000000,-0.0008820,-0.0071238,1512.5000000,0.0051609,0.0024015,1512.5000000,0.0036216,0.0032830,1512.5000000,-0.0007637,-0.0012504
,1525.0000000,-0.0003343,0.0079755,1525.0000000,-0.0054926,0.0003611,1525.0000000,-0.0046784,-0.0017380,1525.0000000,0.0022087,0.0011249
,1537.5000000,-0.0052135,0.0029589,1537.5000000,0.0022618,-0.0030623,1537.5000000,0.0027868,-0.0016079,1537.5000000,-0.0018787,0.0003150
,1550.0000000,0.0098205,-0.0074527,1550.0000000,-0.0020091,0.0011958,1550.0000000,-0.0021978,0.0003624,1550.0000000,0.0016111,-0.0004699
,1562.5000000,-0.0118127,-0.0024365,1562.5000000,0.0025494,0.0000318,1562.5000000,0.0024854,0.0006236,1562.5000000,-0.0023204,0.0007438
,1575.0000000,0.0103047,0.0091729,1575.0000000,-0.0018616,0.0006778,1575.0000000,-0.0018177,-0.0000635,1575.0000000,0.0018705,0.0007598
,1587.5000000,-0.0048928,-0.0082765,1587.5000000,0.0007978,0.0004536,1587.5000000,0.0000243,0.0009873,1587.5000000,-0.0014526,-0.0026596
,1600.0000000,0.0031711,0.0117475,1600.0000000,-0.0011090,0.0004768,1600.0000000,-0.0009930,-0.0000626,1600.0000000,-0.0015532,0.0000550
,1612.5000000,-0.0010689,-0.0096526,1612.5000000,0.0048523,-0.0012903,1612.5000000,0.0046449,0.0014355,1612.5000000,0.0020453,0.0042537
,1625.0000000,0.0017214,0.0046096,1625.0000000,-0.0067534,-0.0104860,1625.0000000,-0.0015704,-0.0137542,1625.0000000,0.0083527,-0.0037327
,1637.5000000,-0.0028501,-0.0111080,1637.5000000,0.0062395,0.0155391,1637.5000000,-0.0006073,0.0162272,1637.5000000,-0.0090323,0.0017816
,1650.0000000,-0.0008712,0.0179841,1650.0000000,-0.0042816,-0.0073588,1650.0000000,-0.0015477,-0.0064227,1650.0000000,0.0023048,-0.0023132
,1662.5000000,0.0069238,-0.0023395,1662.5000000,-0.0060805,0.0021452,1662.5000000,-0.0041839,0.0009624,1662.5000000,-0.0076224,-0.0007262
,1675.0000000,-0.0115865,-0.0200542,1675.0000000,0.0095978,0.0083755,1675.0000000,0.0048651,0.0067006,1675.0000000,0.0059410,0.0086519
,1687.5000000,0.0062910,0.0223985,1687.5000000,-0.0030097,-0.0146589,1687.5000000,0.0008112,-0.0102487,1687.5000000,0.0011287,-0.0102355
,1700.0000000,0.0107173,-0.0058712,1700.0000000,0.0030764,0.0048059,1700.0000000,0.0006432,0.0031404,1700.0000000,0.0023092,0.0028626
,1712.5000000,-0.0232356,-0.0152694,1712.5000000,0.0009436,0.0027009,1712.5000000,0.0008448,0.0018945,1712.5000000,0.0004952,-0.0005415
,1725.0000000,0.0103938,0.0126081,1725.0000000,-0.0054532,-0.0025676,1725.0000000,-0.0035137,-0.0012706,1725.0000000,-0.0048029,0.0019185
,1737.5000000,-0.0004071,0.0050653,1737.5000000,0.0019753,0.0025551,1737.5000000,0.0013474,0.0012494,1737.5000000,0.0019542,-0.0004076
,1750.0000000,0.0014798,-0.0067876,1750.0000000,-0.0001114,-0.0018579,1750.0000000,-0.0003751,-0.0015478,1750.0000000,-0.0016635,-0.0004170
,1762.5000000,-0.0037837,0.0178145,1762.5000000,-0.0004001,0.0014606,1762.5000000,0.0000222,0.0006869,1762.5000000,0.0018011,0.0008523
,1775.0000000,0.0226688,-0.0194025,1775.0000000,0.0011028,-0.0013013,1775.0000000,0.0005851,0.0000075,1775.0000000,-0.0004945,-0.0003785
,1787.5000000,-0.0331370,-0.0157575,1787.5000000,-0.0017158,0.0001810,1787.5000000,-0.0015199,-0.0006168,1787.5000000,-0.0004301,-0.0014813
,1800.0000000,0.0248122,0.0207260,1800.0000000,0.0031453,-0.0007362,1800.0000000,0.0028084,0.0012856,1800.0000000,0.0014921,0.0023854
,1812.5000000,-0.0127981,-0.0052992,1812.5000000,0.0055789,-0.0046850,1812.5000000,0.0034329,0.0005354,1812.5000000,0.0004220,-0.0024605
,1825.0000000,0.0111812,0.0086935,1825.0000000,-0.0171173,0.0123599,1825.0000000,-0.0112449,-0.0019965,1825.0000000,-0.0064558,0.0026220
,1837.5000000,-0.0142299,-0.0078586,1837.5000000,0.0092036,-0.0095269,1837.5000000,0.0065970,0.0002771,1837.5000000,0.0042950,-0.0011735
,1850.0000000,0.0064637,0.0051037,1850.0000000,0.0027457,0.0046782,1850.0000000,-0.0001107,0.0012952,1850.0000000,0.0033705,0.0014182
,1862.5000000,-0.0010992,0.0001445,1862.5000000,-0.0030363,-0.0025919,1862.5000000,0.0002706,-0.0012346,1862.5000000,-0.0025447,-0.0027548
,1875.0000000,-0.0044748,-0.0028728,1875.0000000,-0.0000951,0.0006790,1875.0000000,-0.0015712,0.0002127,1875.0000000,-0.0010188,-0.0001854
,1887.5000000,0.0070954,0.0001800,1887.5000000,0.0005524,-0.0004462,1887.5000000,0.0010825,-0.0000940,1887.5000000,0.0009417,0.0018019
,1900.0000000,0.0017154,-0.0056642,1900.0000000,-0.0012536,0.0018266,1900.0000000,-0.0002196,0.0002101,1900.0000000,-0.0014921,-0.0002252
,1912.5000000,-0.0038923,0.0161965,1912.5000000,0.0026211,-0.0029293,1912.5000000,0.0005096,-0.0002050,1912.5000000,0.0018467,-0.0005257
,1925.0000000,-0.0010327,-0.0186226,1925.0000000,-0.0004965,0.0033123,1925.0000000,-0.0006077,0.0008291,1925.0000000,-0.0001445,0.0011816
,1937.5000000,0.0014573,0.0115337,1937.5000000,-0.0021013,-0.0034387,1937.5000000,-0.0003129,-0.0015041,1937.5000000,0.0010855,-0.0010711
,1950.0000000,-0.0032075,-0.0104004,1950.0000000,0.0014125,0.0033684,1950.0000000,0.0001742,0.0013174,1950.0000000,-0.0030287,0.0008510
,1962.5000000,0.0047759,0.0119519,1962.5000000,0.0003881,-0.0025040,1962.5000000,0.0017065,0.0000485,1962.5000000,0.0011455,-0.0018561
,1975.0000000,-0.0033670,-0.0002454,1975.0000000,-0.0005670,0.0010298,1975.0000000,-0.0015005,-0.0000885,1975.0000000,0.0004724,0.0022679
,1987.5000000,0.0080376,-0.0211518,1987.5000000,-0.0022721,-0.0023214,1987.5000000,0.0004933,-0.0000032,1987.5000000,-0.0018929,-0.0040319
,2000.0000000,-0.0068288,0.0202372,2000.0000000,-0.0016500,0.0022343,2000.0000000,0.0030061,-0.0005211,2000.0000000,-0.0038243,0.0003159
,2012.5000000,0.0025918,0.0048883,2012.5000000,0.0096142,0.0040438,2012.5000000,-0.0066848,-0.0013424,2012.5000000,0.0108206,0.0089857
,2025.0000000,-0.0068693,-0.0145838,2025.0000000,-0.0055993,-0.0035336,2025.0000000,0.0007900,-0.0000281,2025.0000000,-0.0028559,-0.0038646
,2037.5000000,0.0079423,0.0109429,2037.5000000,-0.0011831,-0.0014979,2037.5000000,0.0040294,0.0010906,2037.5000000,-0.0045902,-0.0022278
,2050.0000000,-0.0087090,-0.0098323,2050.0000000,0.0034127,0.0005095,2050.0000000,-0.0022921,0.0025188,2050.0000000,0.0045992,-0.0023210
,2062.5000000,0.0097048,0.0054238,2062.5000000,-0.0025722,0.0002148,2062.5000000,0.0011760,-0.0019345,2062.5000000,-0.0029085,0.0017581
,2075.0000000,-0.0025888,0.0028377,2075.0000000,-0.0003938,0.0002099,2075.0000000,-0.0007139,0.0001347,2075.0000000,0.0003878,-0.0005222
