C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_41000.xdf,13.06.25,10:39:14,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0068252,-0.0002933,175.0000000,0.0313124,0.0142557,175.0000000,0.0234383,-0.1182981,175.0000000,-0.0214929,0.0882438
,187.5000000,0.0040514,0.0006819,187.5000000,-0.0189904,-0.0090916,187.5000000,-0.0144177,0.0713370,187.5000000,0.0134594,-0.0531157
,200.0000000,-0.0024584,-0.0021136,200.0000000,0.0007033,0.0006882,200.0000000,0.0001053,-0.0029755,200.0000000,-0.0006156,0.0025223
,212.5000000,0.0036596,0.0002857,212.5000000,0.0000860,-0.0000114,212.5000000,0.0003358,-0.0015750,212.5000000,-0.0003660,0.0009094
,225.0000000,-0.0020096,0.0039587,225.0000000,0.0004236,-0.0002429,225.0000000,-0.0001163,-0.0000054,225.0000000,0.0002709,-0.0003101
,237.5000000,0.0004528,-0.0021777,237.5000000,0.0000051,0.0008361,237.5000000,0.0001307,-0.0001551,237.5000000,-0.0004684,0.0007443
,250.0000000,-0.0001363,-0.0033008,250.0000000,-0.0008011,0.0004317,250.0000000,-0.0004769,-0.0005698,250.0000000,-0.0002104,0.0022896
,262.5000000,0.0014397,0.0026503,262.5000000,-0.0023027,0.0099888,262.5000000,-0.0082999,-0.0130146,262.5000000,-0.0003080,0.0245212
,275.0000000,-0.0018690,0.0018413,275.0000000,0.0073873,-0.0284004,275.0000000,0.0221830,0.0344478,275.0000000,0.0024828,-0.0699690
,287.5000000,-0.0010236,-0.0036726,287.5000000,-0.0039656,0.0195989,287.5000000,-0.0150195,-0.0228069,287.5000000,-0.0005195,0.0479703
,300.0000000,0.0036063,0.0018818,300.0000000,-0.0012380,-0.0023951,300.0000000,0.0008400,0.0005089,300.0000000,-0.0018607,-0.0039226
,312.5000000,-0.0041560,-0.0051166,312.5000000,0.0018799,0.0010401,312.5000000,0.0030460,0.0019063,312.5000000,0.0000705,-0.0011714
,325.0000000,0.0024840,0.0099531,325.0000000,-0.0021342,-0.0013063,325.0000000,-0.0042726,-0.0007019,325.0000000,0.0016059,0.0001329
,337.5000000,-0.0034855,0.0021468,337.5000000,0.0004346,-0.0011088,337.5000000,0.0016419,-0.0024711,337.5000000,-0.0012412,-0.0002043
,350.0000000,0.0104664,-0.0175000,350.0000000,0.0019526,0.0044690,350.0000000,0.0020048,0.0066232,350.0000000,0.0001824,-0.0001525
,362.5000000,-0.0093224,0.0162809,362.5000000,-0.0014513,-0.0033808,362.5000000,-0.0012477,-0.0041861,362.5000000,-0.0001291,0.0001795
,375.0000000,0.0014023,-0.0125213,375.0000000,0.0010177,0.0003829,375.0000000,0.0002481,0.0008136,375.0000000,0.0002917,-0.0004091
,387.5000000,-0.0004951,0.0079225,387.5000000,-0.0018068,-0.0002511,387.5000000,-0.0010430,-0.0011193,387.5000000,-0.0001331,0.0004240
,400.0000000,-0.0015703,-0.0000592,400.0000000,0.0011340,0.0001855,400.0000000,0.0008243,0.0004233,400.0000000,0.0007189,-0.0003001
,412.5000000,0.0082012,0.0022819,412.5000000,0.0003795,-0.0000296,412.5000000,0.0006905,0.0004434,412.5000000,-0.0022268,-0.0005926
,425.0000000,-0.0083961,-0.0053943,425.0000000,-0.0011339,0.0008560,425.0000000,-0.0029619,-0.0002446,425.0000000,0.0024399,0.0017231
,437.5000000,0.0067954,0.0014368,437.5000000,0.0007416,-0.0015874,437.5000000,0.0024583,-0.0005884,437.5000000,-0.0003836,-0.0017378
,450.0000000,-0.0069444,-0.0003533,450.0000000,-0.0004324,0.0014889,450.0000000,-0.0008964,0.0005652,450.0000000,-0.0009784,0.0016835
,462.5000000,0.0015186,-0.0005928,462.5000000,-0.0000079,-0.0013146,462.5000000,0.0015083,0.0008437,462.5000000,0.0009686,-0.0019984
,475.0000000,0.0036467,0.0031064,475.0000000,0.0016114,0.0015541,475.0000000,-0.0008413,-0.0006043,475.0000000,0.0000834,0.0014852
,487.5000000,-0.0008410,-0.0011228,487.5000000,-0.0027518,-0.0017399,487.5000000,0.0006867,-0.0018618,487.5000000,-0.0016529,-0.0003614
,500.0000000,-0.0050885,0.0002134,500.0000000,0.0032909,0.0008074,500.0000000,0.0008525,0.0019203,500.0000000,0.0020644,-0.0003836
,512.5000000,0.0065058,0.0033957,512.5000000,-0.0040406,0.0001979,512.5000000,-0.0071353,0.0002650,512.5000000,-0.0015589,0.0013713
,525.0000000,-0.0039758,-0.0136380,525.0000000,0.0029798,-0.0029578,525.0000000,0.0110310,-0.0050435,525.0000000,-0.0001972,-0.0020769
,537.5000000,-0.0001236,0.0129699,537.5000000,0.0036796,0.0042477,537.5000000,-0.0103229,0.0139933,537.5000000,0.0068706,0.0030075
,550.0000000,0.0053316,-0.0002432,550.0000000,-0.0099217,0.0008764,550.0000000,0.0110047,-0.0140470,550.0000000,-0.0156113,-0.0079639
,562.5000000,-0.0059432,-0.0092372,562.5000000,0.0059110,-0.0025412,562.5000000,-0.0073561,0.0053283,562.5000000,0.0111589,0.0076192
,575.0000000,0.0000531,0.0100159,575.0000000,0.0000228,0.0004400,575.0000000,-0.0020988,0.0000438,575.0000000,0.0005781,-0.0008147
,587.5000000,0.0058150,-0.0029712,587.5000000,-0.0010407,-0.0017999,587.5000000,0.0058050,0.0009067,587.5000000,-0.0045228,-0.0031608
,600.0000000,-0.0046749,-0.0039632,600.0000000,0.0018840,0.0032996,600.0000000,-0.0041954,-0.0020053,600.0000000,0.0052435,0.0046771
,612.5000000,-0.0030560,0.0071298,612.5000000,-0.0013951,-0.0013767,612.5000000,0.0022355,-0.0001040,612.5000000,-0.0046656,-0.0016710
,625.0000000,0.0078153,-0.0078445,625.0000000,0.0010885,0.0003897,625.0000000,-0.0006183,-0.0001173,625.0000000,0.0034316,-0.0002058
,637.5000000,-0.0048251,0.0013499,637.5000000,-0.0025114,-0.0022068,637.5000000,0.0005966,0.0007526,637.5000000,-0.0019059,-0.0021497
,650.0000000,0.0034251,0.0039092,650.0000000,0.0036616,0.0023922,650.0000000,0.0025892,0.0007848,650.0000000,0.0017095,0.0014237
,662.5000000,-0.0093093,-0.0054177,662.5000000,-0.0000237,0.0020958,662.5000000,0.0023416,0.0076828,662.5000000,0.0020006,-0.0011640
,675.0000000,0.0043729,0.0092523,675.0000000,-0.0180593,-0.0177413,675.0000000,-0.0450716,-0.0474147,675.0000000,-0.0255070,0.0097957
,687.5000000,0.0088727,-0.0022957,687.5000000,0.0246089,0.0231004,687.5000000,0.0611299,0.0600225,687.5000000,0.0343780,-0.0130271
,700.0000000,-0.0073206,-0.0102551,700.0000000,-0.0070840,-0.0077794,700.0000000,-0.0203825,-0.0202965,700.0000000,-0.0108124,0.0041075
,712.5000000,-0.0018082,0.0097518,712.5000000,-0.0009427,0.0003953,712.5000000,0.0009898,0.0008133,712.5000000,-0.0008315,0.0000755
,725.0000000,0.0019558,-0.0062330,725.0000000,-0.0001388,-0.0017847,725.0000000,0.0003303,-0.0008655,725.0000000,-0.0004186,-0.0003927
,737.5000000,0.0036397,0.0072923,737.5000000,-0.0009519,0.0014782,737.5000000,-0.0045608,-0.0007926,737.5000000,-0.0005256,0.0013701
,750.0000000,-0.0027971,-0.0067457,750.0000000,-0.0000778,-0.0004687,750.0000000,0.0021394,0.0008261,750.0000000,0.0014692,-0.0004568
,762.5000000,-0.0036785,0.0084209,762.5000000,0.0011536,-0.0006266,762.5000000,0.0006529,-0.0023951,762.5000000,-0.0027801,0.0001475
,775.0000000,0.0030337,-0.0063076,775.0000000,-0.0004833,0.0008991,775.0000000,-0.0004955,0.0020513,775.0000000,0.0022730,-0.0007545
,787.5000000,0.0094469,0.0028652,787.5000000,0.0008369,0.0014483,787.5000000,-0.0001419,0.0030182,787.5000000,0.0004397,-0.0000745
,800.0000000,-0.0127765,-0.0011333,800.0000000,-0.0018864,-0.0021943,800.0000000,0.0000125,-0.0035806,800.0000000,-0.0018174,0.0000323
,812.5000000,0.0050087,-0.0047715,812.5000000,0.0056443,0.0016613,812.5000000,0.0039906,0.0021566,812.5000000,0.0031045,0.0001651
,825.0000000,-0.0031216,0.0064221,825.0000000,-0.0154499,-0.0118022,825.0000000,-0.0155333,-0.0180451,825.0000000,-0.0085558,0.0043001
,837.5000000,0.0006621,-0.0042876,837.5000000,0.0130817,0.0112690,837.5000000,0.0173527,0.0214450,837.5000000,0.0062204,-0.0086789
,850.0000000,0.0018500,0.0035418,850.0000000,-0.0019809,0.0087455,850.0000000,-0.0075809,-0.0002298,850.0000000,0.0020439,0.0104253
,862.5000000,-0.0009171,-0.0026789,862.5000000,0.0028087,-0.0113706,862.5000000,0.0049395,-0.0072993,862.5000000,-0.0018117,-0.0075846
,875.0000000,0.0010528,0.0002328,875.0000000,0.0008123,-0.0065639,875.0000000,-0.0013323,-0.0029613,875.0000000,0.0007485,-0.0038935
,887.5000000,-0.0009220,0.0014480,887.5000000,-0.0122746,0.0161206,887.5000000,-0.0044995,0.0148733,887.5000000,-0.0026366,0.0093475
,900.0000000,-0.0033887,0.0032631,900.0000000,0.0118743,-0.0099469,900.0000000,-0.0061629,-0.0175188,900.0000000,0.0042782,0.0013947
,912.5000000,0.0077759,-0.0072917,912.5000000,-0.0035918,0.0027862,912.5000000,0.0121095,0.0129230,912.5000000,-0.0017662,-0.0080121
,925.0000000,-0.0066317,0.0061454,925.0000000,-0.0027585,0.0019383,925.0000000,-0.0054961,-0.0126633,925.0000000,-0.0045905,0.0099277
,937.5000000,0.0135984,-0.0175999,937.5000000,0.0103052,-0.0128190,937.5000000,0.0163194,0.0249488,937.5000000,0.0083417,-0.0288806
,950.0000000,-0.0198143,0.0243273,950.0000000,-0.0122765,0.0160938,950.0000000,-0.0169700,-0.0277887,950.0000000,-0.0109817,0.0297795
,962.5000000,0.0101864,-0.0057908,962.5000000,0.0039637,-0.0048903,962.5000000,0.0021341,0.0029554,962.5000000,-0.0001218,-0.0010309
,975.0000000,0.0033279,-0.0026510,975.0000000,0.0005398,-0.0013812,975.0000000,0.0026635,0.0112812,975.0000000,0.0090725,-0.0119152
,987.5000000,-0.0151442,-0.0056219,987.5000000,0.0030581,0.0027155,987.5000000,-0.0200123,0.0044258,987.5000000,0.0141314,0.0112995
,1000.0000000,0.0140962,0.0036985,1000.0000000,-0.0048974,-0.0033431,1000.0000000,0.0271472,-0.0148937,1000.0000000,-0.0262068,-0.0075807
,1012.5000000,-0.0011654,0.0040984,1012.5000000,0.0021985,-0.0002041,1012.5000000,-0.0063900,0.0035833,1012.5000000,0.0074574,0.0005795
,1025.0000000,-0.0049327,-0.0074791,1025.0000000,-0.0011400,0.0013411,1025.0000000,-0.0041441,0.0027358,1025.0000000,0.0014682,-0.0000198
,1037.5000000,0.0039658,0.0040272,1037.5000000,0.0024288,0.0014391,1037.5000000,-0.0001798,0.0012816,1037.5000000,0.0016894,0.0045046
,1050.0000000,-0.0100498,0.0024732,1050.0000000,-0.0025910,-0.0025544,1050.0000000,0.0028496,-0.0022096,1050.0000000,-0.0028977,-0.0059475
,1062.5000000,0.0124838,-0.0046788,1062.5000000,0.0003396,0.0007459,1062.5000000,-0.0014793,0.0010285,1062.5000000,0.0018207,0.0013527
,1075.0000000,-0.0015625,0.0011734,1075.0000000,0.0018949,-0.0002470,1075.0000000,0.0003481,0.0000678,1075.0000000,0.0007356,-0.0000918
,1087.5000000,-0.0051170,0.0057223,1087.5000000,-0.0006815,0.0017825,1087.5000000,-0.0004277,0.0011710,1087.5000000,-0.0001774,0.0033905
,1100.0000000,0.0028581,-0.0064001,1100.0000000,-0.0010052,-0.0003693,1100.0000000,0.0000915,-0.0033932,1100.0000000,-0.0026791,0.0002230
,1112.5000000,0.0000472,0.0058400,1112.5000000,-0.0000506,-0.0023457,1112.5000000,0.0007770,0.0038933,1112.5000000,0.0008259,-0.0055129
,1125.0000000,0.0009456,-0.0090976,1125.0000000,0.0013890,0.0017535,1125.0000000,-0.0007603,-0.0022377,1125.0000000,0.0028643,0.0032180
,1137.5000000,-0.0012956,0.0071250,1137.5000000,-0.0008369,-0.0004057,1137.5000000,0.0004113,-0.0002959,1137.5000000,-0.0025219,0.0003228
,1150.0000000,0.0008218,-0.0020084,1150.0000000,0.0002878,0.0005977,1150.0000000,-0.0012330,0.0021519,1150.0000000,0.0030322,-0.0019748
,1162.5000000,-0.0012657,-0.0004955,1162.5000000,0.0002131,0.0003181,1162.5000000,0.0012607,-0.0011692,1162.5000000,-0.0027835,0.0034642
,1175.0000000,-0.0020700,-0.0017773,1175.0000000,-0.0013004,-0.0021003,1175.0000000,-0.0008279,-0.0016989,1175.0000000,0.0002293,-0.0028452
,1187.5000000,0.0049669,0.0044285,1187.5000000,0.0020039,0.0009897,1187.5000000,0.0011407,0.0012864,1187.5000000,0.0005613,-0.0004731
,1200.0000000,-0.0020403,0.0001843,1200.0000000,-0.0014032,-0.0000240,1200.0000000,-0.0008589,-0.0004036,1200.0000000,-0.0011313,0.0027222
,1212.5000000,-0.0002053,-0.0032833,1212.5000000,-0.0008897,0.0014046,1212.5000000,0.0000214,0.0014803,1212.5000000,-0.0013588,-0.0003410
,1225.0000000,0.0020161,-0.0014990,1225.0000000,0.0024336,-0.0022695,1225.0000000,0.0003024,-0.0030256,1225.0000000,0.0052841,-0.0006656
,1237.5000000,-0.0068102,0.0023169,1237.5000000,-0.0007907,0.0021097,1237.5000000,0.0006304,0.0046067,1237.5000000,-0.0040890,-0.0027211
,1250.0000000,0.0046756,0.0008946,1250.0000000,-0.0018388,-0.0007963,1250.0000000,-0.0020158,-0.0028754,1250.0000000,0.0009617,0.0033204
,1262.5000000,0.0017421,-0.0024031,1262.5000000,0.0031184,0.0002551,1262.5000000,0.0019305,0.0010008,1262.5000000,0.0015928,-0.0024007
,1275.0000000,-0.0017356,0.0011565,1275.0000000,-0.0051895,-0.0016789,1275.0000000,-0.0020874,-0.0022363,1275.0000000,-0.0036134,0.0014802
,1287.5000000,-0.0013764,0.0046435,1287.5000000,0.0058942,0.0031667,1287.5000000,0.0024995,0.0029280,1287.5000000,0.0035710,0.0010966
,1300.0000000,-0.0020824,-0.0045821,1300.0000000,-0.0066926,-0.0061430,1300.0000000,-0.0016510,-0.0032179,1300.0000000,-0.0075497,-0.0072280
,1312.5000000,0.0066929,-0.0015406,1312.5000000,0.0080188,0.0078801,1312.5000000,0.0008955,0.0032269,1312.5000000,0.0121279,0.0106916
,1325.0000000,-0.0019208,0.0032362,1325.0000000,-0.0026195,-0.0033344,1325.0000000,-0.0004565,-0.0006762,1325.0000000,-0.0041654,-0.0038820
,1337.5000000,0.0012412,-0.0037582,1337.5000000,-0.0062192,-0.0006488,1337.5000000,-0.0015954,-0.0031737,1337.5000000,-0.0081550,0.0011880
,1350.0000000,-0.0068948,0.0032153,1350.0000000,0.0091473,-0.0012228,1350.0000000,0.0036410,0.0045466,1350.0000000,0.0099715,-0.0071012
,1362.5000000,0.0074401,0.0016657,1362.5000000,-0.0041702,0.0025103,1362.5000000,-0.0018105,-0.0018287,1362.5000000,-0.0038137,0.0062073
,1375.0000000,-0.0084320,-0.0032296,1375.0000000,-0.0001244,-0.0000433,1375.0000000,-0.0004739,-0.0002511,1375.0000000,0.0006824,0.0016823
,1387.5000000,0.0071584,0.0026305,1387.5000000,0.0019195,-0.0022787,1387.5000000,0.0021172,0.0004841,1387.5000000,-0.0045002,-0.0073642
,1400.0000000,-0.0070283,-0.0000947,1400.0000000,-0.0088971,0.0003963,1400.0000000,-0.0067055,-0.0070535,1400.0000000,0.0062957,0.0192725
,1412.5000000,0.0102326,-0.0040550,1412.5000000,0.0107746,0.0023013,1412.5000000,0.0069058,0.0105737,1412.5000000,-0.0014955,-0.0231081
,1425.0000000,-0.0079973,-0.0008107,1425.0000000,-0.0013944,-0.0017372,1425.0000000,0.0001599,-0.0021574,1425.0000000,-0.0022548,0.0053028
,1437.5000000,0.0058613,0.0018406,1437.5000000,-0.0068993,-0.0006090,1437.5000000,-0.0050097,-0.0062724,1437.5000000,0.0026622,0.0079069
,1450.0000000,0.0025387,-0.0009442,1450.0000000,0.0100171,0.0071086,1450.0000000,0.0030077,0.0131369,1450.0000000,0.0016029,-0.0122433
,1462.5000000,-0.0102963,0.0057351,1462.5000000,-0.0090812,-0.0116440,1462.5000000,-0.0003837,-0.0161964,1462.5000000,-0.0050938,0.0128673
,1475.0000000,0.0061614,-0.0008623,1475.0000000,0.0049085,0.0083570,1475.0000000,0.0004692,0.0109827,1475.0000000,0.0028022,-0.0076052
,1487.5000000,0.0014932,-0.0032261,1487.5000000,0.0033524,-0.0100521,1487.5000000,0.0067702,-0.0088679,1487.5000000,-0.0052387,0.0034710
,1500.0000000,-0.0029965,0.0025924,1500.0000000,-0.0034191,0.0061033,1500.0000000,-0.0054829,0.0055242,1500.0000000,0.0034609,-0.0016861
,1512.5000000,-0.0083949,-0.0007987,1512.5000000,-0.0055569,0.0099685,1512.5000000,-0.0088273,0.0060727,1512.5000000,0.0063650,-0.0021724
,1525.0000000,0.0169300,-0.0060848,1525.0000000,0.0058841,-0.0093678,1525.0000000,0.0085539,-0.0064382,1525.0000000,-0.0054188,0.0031483
,1537.5000000,-0.0119875,0.0010885,1537.5000000,-0.0017380,-0.0016934,1537.5000000,-0.0010190,-0.0018503,1537.5000000,0.0003580,-0.0004832
,1550.0000000,0.0064258,0.0154098,1550.0000000,0.0004614,0.0026156,1550.0000000,-0.0002227,0.0021188,1550.0000000,-0.0000671,-0.0002441
,1562.5000000,-0.0035010,-0.0179662,1562.5000000,-0.0014466,-0.0003314,1562.5000000,-0.0012607,-0.0000898,1562.5000000,0.0000164,-0.0000906
,1575.0000000,-0.0020017,0.0122601,1575.0000000,0.0025874,0.0001831,1575.0000000,0.0026145,0.0006375,1575.0000000,-0.0002957,0.0008424
,1587.5000000,0.0036596,-0.0125557,1587.5000000,-0.0015344,-0.0020547,1587.5000000,-0.0005237,-0.0022542,1587.5000000,-0.0000333,-0.0000488
,1600.0000000,-0.0012510,0.0124000,1600.0000000,0.0010124,0.0031348,1600.0000000,-0.0013604,0.0029162,1600.0000000,-0.0009154,-0.0000563
,1612.5000000,0.0018164,-0.0209697,1612.5000000,-0.0034544,0.0077412,1612.5000000,-0.0047396,0.0059651,1612.5000000,-0.0023323,-0.0013214
,1625.0000000,-0.0043452,0.0264762,1625.0000000,0.0054651,-0.0173868,1625.0000000,0.0097116,-0.0135832,1625.0000000,0.0072693,-0.0011088
,1637.5000000,0.0108380,-0.0183503,1637.5000000,-0.0083382,0.0152014,1637.5000000,-0.0085543,0.0122413,1637.5000000,-0.0114602,0.0045385
,1650.0000000,-0.0131988,0.0184504,1650.0000000,0.0168913,-0.0127455,1650.0000000,0.0132311,-0.0101642,1650.0000000,0.0188540,-0.0007943
,1662.5000000,0.0065851,-0.0183869,1662.5000000,-0.0173117,0.0128325,1662.5000000,-0.0138960,0.0084487,1662.5000000,-0.0171311,0.0017219
,1675.0000000,-0.0096186,-0.0042071,1675.0000000,-0.0039501,-0.0064691,1675.0000000,-0.0028671,-0.0056219,1675.0000000,-0.0014243,-0.0043323
,1687.5000000,0.0223871,0.0282305,1687.5000000,0.0262944,-0.0044100,1687.5000000,0.0197478,0.0017379,1687.5000000,0.0227919,-0.0003139
,1700.0000000,-0.0306635,-0.0304776,1700.0000000,-0.0306948,-0.0001487,1700.0000000,-0.0217873,-0.0060400,1700.0000000,-0.0273908,-0.0021071
,1712.5000000,0.0277548,0.0198503,1712.5000000,0.0249225,0.0064398,1712.5000000,0.0169214,0.0088196,1712.5000000,0.0208527,0.0029478
,1725.0000000,-0.0208667,-0.0136345,1725.0000000,-0.0128707,-0.0026215,1725.0000000,-0.0085169,-0.0038595,1725.0000000,-0.0100574,-0.0007211
,1737.5000000,0.0161283,0.0197004,1737.5000000,0.0018864,-0.0009907,1737.5000000,0.0007152,0.0006839,1737.5000000,0.0003811,0.0017094
,1750.0000000,-0.0060245,-0.0097199,1750.0000000,-0.0000247,0.0031582,1750.0000000,0.0003589,0.0004348,1750.0000000,0.0009224,-0.0000310
,1762.5000000,0.0073808,-0.0077714,1762.5000000,-0.0000805,-0.0019444,1762.5000000,0.0000073,-0.0006947,1762.5000000,0.0007907,-0.0013982
,1775.0000000,-0.0271034,0.0018445,1775.0000000,0.0004502,0.0003152,1775.0000000,-0.0001968,0.0000012,1775.0000000,-0.0012873,0.0008518
,1787.5000000,0.0273330,0.0048543,1787.5000000,-0.0032753,0.0021374,1787.5000000,-0.0005568,0.0004627,1787.5000000,-0.0018002,0.0019792
,1800.0000000,0.0024721,-0.0004065,1800.0000000,0.0132332,-0.0130773,1800.0000000,0.0062463,0.0005505,1800.0000000,0.0023527,-0.0069276
,1812.5000000,-0.0166438,0.0025610,1812.5000000,-0.0082258,0.0186085,1812.5000000,-0.0071674,0.0015455,1812.5000000,0.0002375,0.0080000
,1825.0000000,0.0018476,-0.0125556,1825.0000000,-0.0128056,-0.0109807,1825.0000000,-0.0015028,-0.0063134,1825.0000000,-0.0010930,0.0002122
,1837.5000000,0.0031269,0.0121598,1837.5000000,0.0144677,0.0051874,1837.5000000,0.0050110,0.0056028,1837.5000000,0.0013146,-0.0074295
,1850.0000000,0.0002668,0.0012378,1850.0000000,0.0004530,-0.0009220,1850.0000000,-0.0019685,-0.0001895,1850.0000000,0.0010808,0.0048010
,1862.5000000,-0.0029360,-0.0064861,1862.5000000,-0.0053384,-0.0046278,1862.5000000,0.0012057,-0.0021498,1862.5000000,-0.0010045,-0.0016447
,1875.0000000,0.0153250,-0.0164190,1875.0000000,-0.0001942,0.0031758,1875.0000000,-0.0010122,-0.0002336,1875.0000000,-0.0005985,0.0002227
,1887.5000000,-0.0094065,0.0329911,1887.5000000,0.0021299,0.0000136,1887.5000000,-0.0006421,0.0020608,1887.5000000,-0.0005969,-0.0035983
,1900.0000000,-0.0120828,-0.0246409,1900.0000000,0.0007651,0.0006360,1900.0000000,0.0011648,-0.0011941,1900.0000000,0.0006549,0.0083156
,1912.5000000,0.0128427,0.0319033,1912.5000000,-0.0034968,0.0047478,1912.5000000,-0.0015460,-0.0003673,1912.5000000,-0.0026006,-0.0010755
,1925.0000000,-0.0004175,-0.0277508,1925.0000000,0.0052689,-0.0051407,1925.0000000,0.0022041,0.0019107,1925.0000000,0.0014470,-0.0016564
,1937.5000000,-0.0096405,0.0087570,1937.5000000,-0.0022749,-0.0032955,1937.5000000,-0.0011196,-0.0012471,1937.5000000,0.0064578,-0.0037160
,1950.0000000,0.0080735,-0.0085078,1950.0000000,-0.0029836,0.0030835,1950.0000000,-0.0000679,-0.0004753,1950.0000000,-0.0082861,0.0021574
,1962.5000000,0.0018440,0.0043004,1962.5000000,0.0021159,0.0018167,1962.5000000,-0.0002815,0.0003763,1962.5000000,0.0015041,0.0006899
,1975.0000000,0.0019572,0.0041134,1975.0000000,0.0035605,-0.0028433,1975.0000000,0.0001242,0.0007857,1975.0000000,0.0046905,-0.0001897
,1987.5000000,-0.0197518,0.0026779,1987.5000000,-0.0015708,0.0007095,1987.5000000,-0.0008920,-0.0006737,1987.5000000,-0.0006293,0.0007199
,2000.0000000,0.0277839,-0.0126404,2000.0000000,-0.0117889,-0.0004722,2000.0000000,0.0054756,-0.0000655,2000.0000000,-0.0115472,-0.0088878
,2012.5000000,-0.0179012,0.0052506,2012.5000000,0.0144664,0.0043754,2012.5000000,-0.0078270,-0.0008295,2012.5000000,0.0121208,0.0144953
,2025.0000000,0.0056433,-0.0008688,2025.0000000,-0.0040000,-0.0028601,2025.0000000,0.0040329,-0.0006063,2025.0000000,-0.0028595,-0.0046316
,2037.5000000,0.0052436,0.0039261,2037.5000000,-0.0039831,-0.0034959,2037.5000000,0.0028444,0.0001708,2037.5000000,-0.0054696,-0.0047177
,2050.0000000,-0.0124157,-0.0032059,2050.0000000,0.0058401,0.0043587,2050.0000000,-0.0058625,0.0023243,2050.0000000,0.0090959,0.0041856
,2062.5000000,0.0036236,0.0036584,2062.5000000,-0.0027450,-0.0011842,2062.5000000,0.0026869,-0.0014688,2062.5000000,-0.0039929,-0.0016277
,2075.0000000,0.0113380,0.0022480,2075.0000000,0.0013643,0.0002627,2075.0000000,-0.0013275,0.0011877,2075.0000000,0.0025700,0.0002932
