C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_37000.xdf,13.06.25,10:32:24,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0027603,-0.0062366,175.0000000,-0.0111800,0.0356151,175.0000000,0.1231589,0.0066323,175.0000000,-0.0926742,-0.0086328
,187.5000000,0.0016605,0.0032735,187.5000000,0.0068872,-0.0218193,187.5000000,-0.0747774,-0.0049536,187.5000000,0.0559455,0.0058636
,200.0000000,0.0009020,0.0018783,200.0000000,-0.0005453,0.0013645,200.0000000,0.0043064,0.0004294,200.0000000,-0.0030323,-0.0006443
,212.5000000,-0.0019372,-0.0008554,212.5000000,0.0001861,0.0001364,212.5000000,0.0002126,0.0009020,212.5000000,0.0001406,-0.0003013
,225.0000000,-0.0009472,-0.0008261,225.0000000,0.0006045,0.0003223,225.0000000,0.0008312,-0.0004783,225.0000000,-0.0005838,0.0001861
,237.5000000,0.0035234,0.0017370,237.5000000,-0.0008222,-0.0000756,237.5000000,-0.0001478,0.0009032,237.5000000,0.0006763,-0.0003827
,250.0000000,-0.0010758,-0.0033366,250.0000000,0.0101416,0.0061593,250.0000000,-0.0082334,0.0114682,250.0000000,0.0237416,0.0033979
,262.5000000,-0.0017897,0.0018152,262.5000000,-0.0208228,-0.0139972,262.5000000,0.0161199,-0.0252171,262.5000000,-0.0502014,-0.0072627
,275.0000000,0.0009157,0.0029925,275.0000000,0.0113285,0.0078802,275.0000000,-0.0080235,0.0128407,275.0000000,0.0268964,0.0052252
,287.5000000,0.0005063,-0.0093123,287.5000000,-0.0004450,0.0007107,287.5000000,0.0000362,-0.0000093,287.5000000,-0.0013317,-0.0001943
,300.0000000,0.0007634,0.0098856,300.0000000,-0.0001753,-0.0009071,300.0000000,-0.0000123,0.0000030,300.0000000,-0.0000894,-0.0008086
,312.5000000,0.0023484,0.0005428,312.5000000,-0.0005342,0.0009350,312.5000000,-0.0008669,0.0014809,312.5000000,0.0005622,-0.0000319
,325.0000000,-0.0056581,-0.0095298,325.0000000,0.0013857,-0.0017189,325.0000000,0.0024470,-0.0030998,325.0000000,-0.0009867,0.0004387
,337.5000000,0.0079116,0.0026184,337.5000000,0.0009337,0.0023477,337.5000000,0.0010495,0.0042010,337.5000000,0.0000005,-0.0009934
,350.0000000,-0.0167297,0.0116670,350.0000000,-0.0050043,-0.0041559,350.0000000,-0.0072091,-0.0066685,350.0000000,0.0014571,0.0015410
,362.5000000,0.0142878,-0.0102670,362.5000000,0.0041037,0.0029212,362.5000000,0.0056278,0.0049854,362.5000000,-0.0006262,-0.0012910
,375.0000000,-0.0062113,-0.0005636,375.0000000,-0.0002887,-0.0000084,375.0000000,-0.0004874,-0.0006937,375.0000000,-0.0004736,0.0003803
,387.5000000,0.0040244,0.0031365,387.5000000,-0.0008270,-0.0003053,387.5000000,-0.0006327,-0.0003062,387.5000000,0.0002927,0.0003568
,400.0000000,0.0055428,0.0007081,400.0000000,0.0004973,0.0002126,400.0000000,0.0009827,-0.0000358,400.0000000,-0.0007786,-0.0005273
,412.5000000,-0.0117631,-0.0042675,412.5000000,-0.0006514,-0.0002789,412.5000000,-0.0022161,0.0004699,412.5000000,0.0013387,0.0006319
,425.0000000,0.0050188,0.0020094,425.0000000,0.0008576,-0.0001962,425.0000000,0.0021683,-0.0002655,425.0000000,-0.0007578,-0.0012340
,437.5000000,-0.0048204,-0.0016190,437.5000000,-0.0003996,0.0009912,437.5000000,-0.0008807,-0.0001145,437.5000000,-0.0002242,0.0011736
,450.0000000,0.0059886,0.0033468,450.0000000,-0.0008488,-0.0016429,450.0000000,0.0017545,-0.0013518,450.0000000,-0.0003494,-0.0008624
,462.5000000,0.0025024,0.0024534,462.5000000,0.0013918,0.0009766,462.5000000,-0.0013238,0.0017544,462.5000000,0.0010664,0.0003207
,475.0000000,-0.0030983,-0.0049435,475.0000000,0.0012260,0.0000554,475.0000000,-0.0000405,0.0004602,475.0000000,0.0004418,0.0007604
,487.5000000,-0.0002958,-0.0001312,487.5000000,-0.0028248,0.0000645,487.5000000,-0.0013543,-0.0015817,487.5000000,-0.0016451,-0.0010347
,500.0000000,0.0022281,0.0013721,500.0000000,-0.0008732,-0.0011532,500.0000000,0.0003009,-0.0005044,500.0000000,0.0001210,-0.0003151
,512.5000000,-0.0035285,-0.0017485,512.5000000,0.0030414,0.0015428,512.5000000,0.0081315,-0.0016705,512.5000000,-0.0011563,-0.0032185
,525.0000000,-0.0021386,0.0065130,525.0000000,0.0002794,-0.0014030,525.0000000,-0.0102901,0.0059718,525.0000000,0.0047714,0.0091898
,537.5000000,0.0048696,-0.0060827,537.5000000,-0.0025678,0.0037338,537.5000000,-0.0013293,-0.0001409,537.5000000,-0.0031743,-0.0041288
,550.0000000,0.0010058,-0.0030895,550.0000000,0.0021418,-0.0042052,550.0000000,0.0072701,-0.0033036,550.0000000,0.0001689,-0.0019866
,562.5000000,-0.0042298,0.0100148,562.5000000,-0.0007451,0.0008117,562.5000000,-0.0029025,-0.0011568,562.5000000,-0.0001889,0.0010396
,575.0000000,0.0047225,-0.0066388,575.0000000,0.0002316,0.0013545,575.0000000,0.0009200,0.0006084,575.0000000,0.0003294,0.0009276
,587.5000000,-0.0061197,-0.0014163,587.5000000,0.0006962,-0.0000450,587.5000000,-0.0014433,-0.0016650,587.5000000,0.0006996,0.0013326
,600.0000000,0.0013782,0.0022092,600.0000000,0.0051629,0.0001182,600.0000000,0.0070755,-0.0121193,600.0000000,-0.0014004,0.0088230
,612.5000000,0.0062751,0.0045737,612.5000000,-0.0239003,-0.0050524,612.5000000,-0.0254992,0.0534307,612.5000000,0.0026716,-0.0428123
,625.0000000,-0.0062231,-0.0058446,625.0000000,0.0236894,0.0051357,625.0000000,0.0274366,-0.0509530,625.0000000,-0.0029974,0.0412446
,637.5000000,-0.0008497,-0.0002420,637.5000000,-0.0056275,0.0005132,637.5000000,-0.0111690,0.0127653,637.5000000,0.0007682,-0.0065217
,650.0000000,0.0041180,0.0045131,650.0000000,0.0003000,-0.0016351,650.0000000,0.0055086,-0.0030319,650.0000000,0.0001043,-0.0025088
,662.5000000,-0.0040854,-0.0090768,662.5000000,-0.0006797,0.0002192,662.5000000,-0.0026080,0.0025662,662.5000000,-0.0001571,-0.0005137
,675.0000000,0.0072307,0.0091770,675.0000000,-0.0000039,-0.0011414,675.0000000,-0.0001916,-0.0023336,675.0000000,0.0002239,-0.0000824
,687.5000000,-0.0047920,-0.0013769,687.5000000,-0.0004063,0.0016211,687.5000000,0.0012276,0.0030272,687.5000000,-0.0000197,0.0000494
,700.0000000,-0.0018557,-0.0004533,700.0000000,0.0017389,-0.0006733,700.0000000,-0.0017979,-0.0009833,700.0000000,0.0004020,0.0000879
,712.5000000,0.0008220,-0.0042636,712.5000000,-0.0016234,-0.0001577,712.5000000,0.0005149,0.0000130,712.5000000,-0.0004867,0.0001588
,725.0000000,-0.0023955,0.0060535,725.0000000,-0.0011631,0.0003937,725.0000000,-0.0002821,-0.0013084,725.0000000,-0.0012628,-0.0002079
,737.5000000,0.0056164,-0.0025377,737.5000000,0.0021753,-0.0004065,737.5000000,0.0001720,0.0025590,737.5000000,0.0021515,-0.0002178
,750.0000000,-0.0043884,-0.0035175,750.0000000,0.0004832,0.0007271,750.0000000,0.0024875,-0.0005927,750.0000000,-0.0013711,-0.0013960
,762.5000000,0.0049921,0.0081126,762.5000000,-0.0010781,-0.0002304,762.5000000,-0.0023394,0.0004330,762.5000000,0.0024261,0.0013974
,775.0000000,-0.0037522,-0.0058950,775.0000000,-0.0034505,0.0030359,775.0000000,-0.0065956,0.0027151,775.0000000,0.0040739,0.0042201
,787.5000000,0.0107320,0.0012875,787.5000000,0.0062402,-0.0065656,787.5000000,0.0122801,-0.0070911,787.5000000,-0.0124348,-0.0076076
,800.0000000,-0.0152264,-0.0006596,800.0000000,-0.0041212,0.0038959,800.0000000,-0.0070422,0.0034129,800.0000000,0.0071784,0.0042057
,812.5000000,0.0073820,0.0014796,812.5000000,0.0003838,-0.0012718,812.5000000,0.0010775,-0.0000441,812.5000000,-0.0014081,-0.0010492
,825.0000000,-0.0051870,-0.0036736,825.0000000,0.0036390,0.0010560,825.0000000,0.0017372,0.0002763,825.0000000,0.0023256,0.0001485
,837.5000000,0.0027215,0.0016315,837.5000000,-0.0021321,-0.0018767,837.5000000,-0.0013366,-0.0006361,837.5000000,-0.0006650,-0.0008389
,850.0000000,0.0039639,0.0005417,850.0000000,-0.0017686,0.0039262,850.0000000,-0.0007102,0.0013729,850.0000000,-0.0014535,0.0031782
,862.5000000,-0.0063867,0.0030657,862.5000000,-0.0018293,-0.0063216,862.5000000,-0.0012214,-0.0031819,862.5000000,-0.0010473,-0.0043673
,875.0000000,0.0072882,-0.0017334,875.0000000,0.0005478,0.0038847,875.0000000,0.0014815,0.0022173,875.0000000,-0.0009530,0.0032235
,887.5000000,-0.0068940,-0.0019012,887.5000000,0.0085896,0.0050372,887.5000000,0.0047224,0.0030698,887.5000000,0.0065628,-0.0003855
,900.0000000,-0.0001250,0.0006555,900.0000000,-0.0094857,-0.0060644,900.0000000,-0.0040165,-0.0016540,900.0000000,-0.0056173,-0.0027806
,912.5000000,0.0058324,0.0012835,912.5000000,0.0049680,0.0012991,912.5000000,-0.0039268,-0.0032392,912.5000000,0.0035533,0.0046123
,925.0000000,-0.0076977,-0.0017815,925.0000000,0.0003142,0.0032661,925.0000000,-0.0030521,0.0060067,925.0000000,0.0055245,0.0007047
,937.5000000,0.0135652,0.0042273,937.5000000,-0.0078424,-0.0053906,937.5000000,0.0103052,-0.0120684,937.5000000,-0.0173625,-0.0018793
,950.0000000,-0.0150346,-0.0074939,950.0000000,0.0047457,-0.0038674,950.0000000,0.0031524,0.0060701,950.0000000,0.0049448,-0.0051678
,962.5000000,0.0062967,0.0048444,962.5000000,0.0025462,0.0084260,962.5000000,-0.0090299,0.0040075,962.5000000,0.0067859,0.0052698
,975.0000000,-0.0015206,-0.0045879,975.0000000,0.0005695,-0.0031707,975.0000000,0.0000208,0.0043709,975.0000000,0.0055773,-0.0064331
,987.5000000,0.0000370,0.0016147,987.5000000,-0.0041863,-0.0001698,987.5000000,0.0069234,-0.0144389,987.5000000,-0.0166801,0.0074038
,1000.0000000,0.0065059,0.0111975,1000.0000000,0.0045157,0.0027211,1000.0000000,-0.0112620,0.0178405,1000.0000000,0.0179346,-0.0013672
,1012.5000000,-0.0073361,-0.0103193,1012.5000000,-0.0055019,-0.0039246,1012.5000000,0.0081929,-0.0174489,1012.5000000,-0.0143386,-0.0023518
,1025.0000000,0.0017899,0.0021205,1025.0000000,0.0053734,-0.0003132,1025.0000000,0.0028730,0.0096539,1025.0000000,0.0100096,-0.0030046
,1037.5000000,-0.0002243,-0.0052621,1037.5000000,-0.0034356,0.0050217,1037.5000000,-0.0079002,-0.0014816,1037.5000000,-0.0073600,0.0085137
,1050.0000000,0.0026292,0.0011470,1050.0000000,0.0040709,-0.0012442,1050.0000000,0.0038416,0.0008845,1050.0000000,0.0067424,-0.0014757
,1062.5000000,-0.0026485,0.0068887,1062.5000000,-0.0055369,-0.0023291,1062.5000000,-0.0011978,-0.0023668,1062.5000000,-0.0070664,-0.0042260
,1075.0000000,-0.0031529,0.0003718,1075.0000000,0.0020983,0.0001928,1075.0000000,0.0009777,0.0007097,1075.0000000,0.0028199,0.0003047
,1087.5000000,0.0056457,-0.0058163,1087.5000000,0.0017883,0.0011070,1087.5000000,-0.0009645,0.0014497,1087.5000000,0.0027930,0.0032103
,1100.0000000,-0.0022974,0.0026810,1100.0000000,-0.0016910,-0.0016935,1100.0000000,0.0027896,-0.0024975,1100.0000000,-0.0037332,-0.0045602
,1112.5000000,0.0037820,0.0005466,1112.5000000,0.0000560,0.0004211,1112.5000000,-0.0024784,0.0004783,1112.5000000,0.0015728,0.0022596
,1125.0000000,-0.0040617,-0.0051983,1125.0000000,0.0008762,0.0008777,1125.0000000,-0.0002813,0.0013753,1125.0000000,0.0012733,0.0002017
,1137.5000000,-0.0014798,0.0052734,1137.5000000,-0.0012728,0.0006259,1137.5000000,0.0005345,-0.0001594,1137.5000000,-0.0034361,0.0013706
,1150.0000000,0.0029247,-0.0031068,1150.0000000,0.0003595,-0.0011371,1150.0000000,0.0002275,-0.0016705,1150.0000000,0.0018422,-0.0007856
,1162.5000000,0.0015378,0.0012476,1162.5000000,0.0023171,0.0005169,1162.5000000,0.0006424,0.0030000,1162.5000000,0.0020811,-0.0024481
,1175.0000000,-0.0045792,0.0023765,1175.0000000,-0.0038874,-0.0004121,1175.0000000,-0.0026258,-0.0034989,1175.0000000,-0.0031585,0.0034270
,1187.5000000,0.0000719,-0.0026370,1187.5000000,0.0027320,0.0005520,1187.5000000,0.0028841,0.0027166,1187.5000000,0.0018098,-0.0032866
,1200.0000000,0.0029290,0.0060964,1200.0000000,-0.0010180,-0.0004451,1200.0000000,-0.0015794,-0.0014252,1200.0000000,0.0015933,0.0031619
,1212.5000000,-0.0001555,-0.0103052,1212.5000000,0.0008887,-0.0001816,1212.5000000,0.0017253,0.0009414,1212.5000000,-0.0039403,-0.0019740
,1225.0000000,-0.0028253,0.0055739,1225.0000000,-0.0021459,0.0003122,1225.0000000,-0.0027280,-0.0006566,1225.0000000,0.0008468,0.0009389
,1237.5000000,0.0051630,-0.0017009,1237.5000000,0.0031361,0.0032786,1237.5000000,0.0022571,0.0033385,1237.5000000,0.0035268,0.0004908
,1250.0000000,-0.0022211,0.0039185,1250.0000000,-0.0023792,-0.0057051,1250.0000000,-0.0008496,-0.0051928,1250.0000000,-0.0039243,-0.0004748
,1262.5000000,-0.0018273,-0.0046004,1262.5000000,0.0003245,0.0015446,1262.5000000,0.0002747,0.0007495,1262.5000000,0.0007241,0.0001667
,1275.0000000,-0.0003138,-0.0008707,1275.0000000,-0.0008361,0.0038944,1275.0000000,-0.0014827,0.0029358,1275.0000000,0.0004240,-0.0003179
,1287.5000000,0.0031236,0.0050500,1287.5000000,0.0011475,-0.0039092,1287.5000000,0.0016570,-0.0021393,1287.5000000,0.0003907,-0.0008731
,1300.0000000,-0.0005107,-0.0014673,1300.0000000,0.0024255,0.0014560,1300.0000000,0.0003458,0.0002118,1300.0000000,0.0021095,0.0039535
,1312.5000000,-0.0021006,-0.0035679,1312.5000000,-0.0019502,-0.0024414,1312.5000000,-0.0004675,0.0005683,1312.5000000,-0.0022520,-0.0072342
,1325.0000000,-0.0011883,0.0047893,1325.0000000,-0.0020435,0.0019913,1325.0000000,-0.0002400,-0.0010437,1325.0000000,-0.0020044,0.0044278
,1337.5000000,0.0026796,-0.0043670,1337.5000000,0.0007475,0.0017719,1337.5000000,-0.0009438,0.0015718,1337.5000000,0.0014716,0.0021266
,1350.0000000,-0.0006036,0.0031318,1350.0000000,0.0031362,-0.0045526,1350.0000000,0.0028767,-0.0009854,1350.0000000,0.0021622,-0.0067595
,1362.5000000,-0.0017222,-0.0000793,1362.5000000,-0.0014781,0.0020087,1362.5000000,-0.0014537,0.0004652,1362.5000000,-0.0010394,0.0027683
,1375.0000000,0.0101776,-0.0024852,1375.0000000,-0.0029339,0.0016737,1375.0000000,-0.0014587,-0.0013655,1375.0000000,-0.0032342,0.0050492
,1387.5000000,-0.0148005,0.0000041,1387.5000000,0.0025866,-0.0010081,1387.5000000,0.0014985,0.0015304,1387.5000000,0.0025643,-0.0045070
,1400.0000000,0.0060145,0.0036348,1400.0000000,-0.0028505,-0.0017115,1400.0000000,-0.0014161,-0.0034439,1400.0000000,-0.0013162,0.0059862
,1412.5000000,-0.0010496,-0.0017396,1412.5000000,0.0049831,0.0055405,1412.5000000,0.0000600,0.0075395,1412.5000000,0.0063310,-0.0111709
,1425.0000000,0.0043926,0.0003545,1425.0000000,-0.0060007,-0.0055439,1425.0000000,0.0000598,-0.0076135,1425.0000000,-0.0053958,0.0101017
,1437.5000000,-0.0064081,0.0001304,1437.5000000,0.0071699,-0.0013023,1437.5000000,0.0045272,0.0029246,1437.5000000,-0.0039040,-0.0060525
,1450.0000000,0.0056580,-0.0020746,1450.0000000,-0.0050322,0.0071389,1450.0000000,-0.0073720,0.0020984,1450.0000000,0.0086048,0.0013113
,1462.5000000,-0.0040228,0.0041815,1462.5000000,0.0028666,-0.0060732,1462.5000000,0.0069254,-0.0015893,1462.5000000,-0.0072211,-0.0002277
,1475.0000000,0.0042218,-0.0082126,1475.0000000,-0.0002074,0.0012989,1475.0000000,-0.0017826,-0.0006053,1475.0000000,0.0022944,0.0003995
,1487.5000000,0.0013258,0.0069058,1487.5000000,-0.0045018,0.0026325,1487.5000000,-0.0051710,0.0003103,1487.5000000,0.0029075,0.0018232
,1500.0000000,-0.0085623,-0.0070381,1500.0000000,-0.0029906,-0.0065193,1500.0000000,-0.0004802,-0.0070272,1500.0000000,-0.0006123,0.0037449
,1512.5000000,0.0086954,0.0138598,1512.5000000,0.0146934,0.0098888,1512.5000000,0.0102768,0.0154528,1512.5000000,-0.0043476,-0.0115786
,1525.0000000,-0.0060647,-0.0101515,1525.0000000,-0.0079082,-0.0069863,1525.0000000,-0.0048559,-0.0096325,1525.0000000,0.0016604,0.0070873
,1537.5000000,0.0036441,-0.0023429,1537.5000000,-0.0022683,0.0016572,1537.5000000,-0.0030599,0.0002387,1537.5000000,0.0022406,-0.0001325
,1550.0000000,0.0033404,0.0096148,1550.0000000,0.0009665,0.0004750,1550.0000000,0.0013159,0.0015264,1550.0000000,-0.0012862,-0.0008830
,1562.5000000,-0.0126296,-0.0084853,1562.5000000,0.0000797,-0.0007825,1562.5000000,0.0003752,-0.0013587,1562.5000000,0.0004205,0.0015053
,1575.0000000,0.0053089,0.0062025,1575.0000000,0.0004951,0.0005128,1575.0000000,-0.0001370,0.0007139,1575.0000000,-0.0010929,-0.0012819
,1587.5000000,0.0070921,-0.0018857,1587.5000000,-0.0016318,0.0002857,1587.5000000,-0.0017780,0.0007165,1587.5000000,-0.0004077,-0.0009795
,1600.0000000,-0.0073113,-0.0075119,1600.0000000,-0.0022827,0.0028791,1600.0000000,-0.0015291,0.0010653,1600.0000000,-0.0046294,-0.0009418
,1612.5000000,0.0042209,0.0068698,1612.5000000,0.0268771,-0.0076361,1612.5000000,0.0239362,0.0002913,1612.5000000,0.0213409,0.0173167
,1625.0000000,0.0037054,0.0068930,1625.0000000,-0.0332670,0.0028990,1625.0000000,-0.0283452,-0.0070933,1625.0000000,-0.0182563,-0.0233896
,1637.5000000,-0.0105620,-0.0204462,1637.5000000,0.0063247,0.0060828,1637.5000000,0.0034185,0.0079282,1637.5000000,-0.0014197,0.0083603
,1650.0000000,0.0095051,0.0223816,1650.0000000,0.0015532,-0.0187273,1650.0000000,0.0043748,-0.0130524,1650.0000000,0.0070063,-0.0083121
,1662.5000000,-0.0069119,-0.0096416,1662.5000000,0.0082346,0.0204543,1662.5000000,0.0035165,0.0162004,1662.5000000,-0.0019230,0.0131516
,1675.0000000,0.0103108,-0.0010713,1675.0000000,-0.0065927,-0.0047699,1675.0000000,-0.0042868,-0.0056049,1675.0000000,-0.0012923,-0.0048226
,1687.5000000,-0.0221838,0.0051709,1687.5000000,-0.0106397,0.0051320,1687.5000000,-0.0083714,0.0026514,1687.5000000,-0.0095030,0.0045803
,1700.0000000,0.0200258,-0.0069486,1700.0000000,0.0150086,-0.0138065,1700.0000000,0.0132609,-0.0074784,1700.0000000,0.0123323,-0.0100127
,1712.5000000,-0.0065462,0.0084939,1712.5000000,-0.0011423,0.0088284,1712.5000000,-0.0025799,0.0063964,1712.5000000,0.0003161,0.0072178
,1725.0000000,0.0052743,-0.0167555,1725.0000000,-0.0023186,-0.0028645,1725.0000000,-0.0007640,-0.0026161,1725.0000000,-0.0028977,-0.0035575
,1737.5000000,-0.0049039,0.0130108,1737.5000000,0.0018006,-0.0007170,1737.5000000,-0.0001288,0.0000684,1737.5000000,0.0006292,0.0008215
,1750.0000000,-0.0015627,0.0011432,1750.0000000,-0.0037227,0.0039497,1750.0000000,-0.0006828,0.0012503,1750.0000000,-0.0000680,0.0017392
,1762.5000000,0.0027258,-0.0033718,1762.5000000,0.0025638,-0.0033009,1762.5000000,0.0006220,-0.0011120,1762.5000000,-0.0010423,-0.0013987
,1775.0000000,0.0003137,0.0000374,1775.0000000,0.0000217,0.0021595,1775.0000000,-0.0002298,0.0001712,1775.0000000,0.0003310,0.0002386
,1787.5000000,-0.0111555,0.0040388,1787.5000000,0.0011244,-0.0069911,1787.5000000,0.0016115,0.0003175,1787.5000000,0.0007944,-0.0000734
,1800.0000000,0.0128703,-0.0072088,1800.0000000,-0.0047629,0.0182136,1800.0000000,-0.0067271,0.0003415,1800.0000000,0.0019801,0.0016032
,1812.5000000,-0.0033844,0.0034554,1812.5000000,0.0032727,-0.0076905,1812.5000000,0.0040076,0.0034683,1812.5000000,-0.0053454,0.0019850
,1825.0000000,0.0168488,-0.0079129,1825.0000000,0.0000552,-0.0174104,1825.0000000,0.0049607,-0.0078021,1825.0000000,0.0023414,-0.0092028
,1837.5000000,-0.0228332,0.0193065,1837.5000000,-0.0006711,0.0151159,1837.5000000,-0.0044500,0.0037430,1837.5000000,0.0026079,0.0082398
,1850.0000000,0.0144551,-0.0190833,1850.0000000,0.0022878,-0.0012112,1850.0000000,-0.0002406,0.0015495,1850.0000000,-0.0041205,-0.0030300
,1862.5000000,-0.0102841,0.0108567,1862.5000000,-0.0020825,-0.0026427,1862.5000000,0.0015128,-0.0016138,1862.5000000,0.0036465,-0.0001188
,1875.0000000,0.0051750,-0.0070946,1875.0000000,-0.0013861,0.0014425,1875.0000000,-0.0014804,-0.0001927,1875.0000000,-0.0023606,0.0005711
,1887.5000000,-0.0125180,-0.0054899,1887.5000000,0.0027899,0.0011375,1887.5000000,0.0006838,0.0008357,1887.5000000,0.0015961,0.0016002
,1900.0000000,-0.0002283,0.0134200,1900.0000000,-0.0002240,-0.0008210,1900.0000000,0.0004957,-0.0009349,1900.0000000,-0.0003051,-0.0000582
,1912.5000000,0.0143184,0.0087115,1912.5000000,-0.0019157,-0.0006147,1912.5000000,-0.0005630,0.0003438,1912.5000000,-0.0010913,-0.0017748
,1925.0000000,0.0094344,-0.0124249,1925.0000000,-0.0002827,0.0000392,1925.0000000,-0.0005683,-0.0002872,1925.0000000,0.0011531,-0.0001058
,1937.5000000,-0.0168222,-0.0040062,1937.5000000,0.0028858,-0.0011293,1937.5000000,0.0015485,0.0012188,1937.5000000,-0.0002958,0.0001599
,1950.0000000,0.0040749,0.0012967,1950.0000000,-0.0035527,0.0015831,1950.0000000,-0.0010037,-0.0013378,1950.0000000,-0.0013139,0.0006603
,1962.5000000,-0.0032051,0.0035503,1962.5000000,0.0025942,0.0010172,1962.5000000,-0.0000455,0.0008425,1962.5000000,0.0009222,0.0006912
,1975.0000000,0.0072478,-0.0069108,1975.0000000,-0.0005036,-0.0018411,1975.0000000,-0.0001606,-0.0001709,1975.0000000,0.0011941,-0.0017927
,1987.5000000,-0.0090515,0.0104782,1987.5000000,0.0002645,0.0038906,1987.5000000,-0.0001835,-0.0006405,1987.5000000,-0.0031551,0.0037064
,2000.0000000,0.0111106,-0.0009898,2000.0000000,-0.0085756,-0.0077308,2000.0000000,0.0050575,0.0014054,2000.0000000,-0.0041409,-0.0111920
,2012.5000000,-0.0114350,-0.0045136,2012.5000000,0.0154618,0.0074695,2012.5000000,-0.0101844,-0.0014623,2012.5000000,0.0148176,0.0152944
,2025.0000000,0.0025752,0.0021189,2025.0000000,-0.0086044,-0.0031152,2025.0000000,0.0051146,0.0001241,2025.0000000,-0.0089632,-0.0075224
,2037.5000000,0.0019527,0.0033215,2037.5000000,0.0017153,-0.0013531,2037.5000000,0.0019810,0.0017525,2037.5000000,-0.0002595,-0.0009675
,2050.0000000,-0.0024458,-0.0072811,2050.0000000,-0.0016439,0.0007742,2050.0000000,-0.0000005,-0.0022907,2050.0000000,-0.0021360,0.0018804
,2062.5000000,0.0052287,0.0049946,2062.5000000,0.0016857,0.0017145,2062.5000000,-0.0024314,0.0017443,2062.5000000,0.0044952,-0.0006488
,2075.0000000,-0.0012352,-0.0058787,2075.0000000,-0.0010590,-0.0001705,2075.0000000,0.0004313,-0.0012209,2075.0000000,-0.0019666,0.0008368
