C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_40000.xdf,13.06.25,10:37:16,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,0.0048001,0.0013656,175.0000000,-0.0241312,-0.0258802,175.0000000,-0.0620708,0.1009204,175.0000000,0.0499862,-0.0742310
,187.5000000,-0.0049984,-0.0012200,187.5000000,0.0149976,0.0147582,187.5000000,0.0384640,-0.0602462,187.5000000,-0.0300811,0.0439378
,200.0000000,0.0037781,0.0016511,200.0000000,-0.0008064,0.0001003,200.0000000,-0.0028235,0.0010210,200.0000000,0.0016525,-0.0001372
,212.5000000,-0.0005581,-0.0012098,212.5000000,-0.0003189,-0.0008255,212.5000000,0.0001969,0.0009463,212.5000000,-0.0000049,-0.0011950
,225.0000000,-0.0040161,-0.0003083,225.0000000,0.0000701,0.0007312,225.0000000,-0.0006167,0.0006012,225.0000000,0.0005133,-0.0001813
,237.5000000,0.0030417,0.0001824,237.5000000,0.0004123,-0.0003624,237.5000000,-0.0000738,0.0001230,237.5000000,0.0006594,-0.0001070
,250.0000000,0.0021405,0.0010378,250.0000000,0.0005143,-0.0002496,250.0000000,-0.0004378,0.0012241,250.0000000,0.0021392,-0.0002424
,262.5000000,-0.0037204,-0.0028250,262.5000000,-0.0146227,-0.0024758,262.5000000,0.0084404,-0.0148097,262.5000000,-0.0359493,0.0009205
,275.0000000,0.0006111,0.0049173,275.0000000,0.0229562,0.0047339,275.0000000,-0.0131811,0.0236201,275.0000000,0.0552666,-0.0018580
,287.5000000,0.0027324,-0.0037912,287.5000000,-0.0093668,-0.0023909,287.5000000,0.0043796,-0.0089849,287.5000000,-0.0207152,0.0008036
,300.0000000,-0.0041086,-0.0019446,300.0000000,0.0002534,0.0006520,300.0000000,0.0017026,-0.0014806,300.0000000,-0.0015449,0.0008695
,312.5000000,-0.0019829,0.0087530,312.5000000,0.0003991,-0.0001599,312.5000000,-0.0002100,0.0010549,312.5000000,-0.0000042,-0.0009549
,325.0000000,0.0079183,-0.0105842,325.0000000,-0.0011395,-0.0007066,325.0000000,-0.0013557,-0.0013394,325.0000000,0.0003203,0.0007339
,337.5000000,-0.0099254,0.0019573,337.5000000,0.0008163,-0.0015123,337.5000000,0.0015957,-0.0021371,337.5000000,-0.0003186,-0.0003196
,350.0000000,0.0183671,0.0056042,350.0000000,-0.0013803,0.0054104,350.0000000,-0.0021094,0.0084978,350.0000000,-0.0002151,-0.0006590
,362.5000000,-0.0138848,-0.0028994,362.5000000,0.0013014,-0.0043571,362.5000000,0.0020834,-0.0074521,362.5000000,-0.0003309,0.0007065
,375.0000000,-0.0044015,0.0005697,375.0000000,-0.0003964,0.0013935,375.0000000,-0.0012666,0.0030418,375.0000000,0.0005827,-0.0002411
,387.5000000,0.0075669,0.0000165,387.5000000,0.0001874,-0.0008158,387.5000000,0.0006853,-0.0017456,387.5000000,-0.0002140,0.0001417
,400.0000000,0.0026684,0.0031071,400.0000000,-0.0000722,0.0007413,400.0000000,0.0008962,0.0007591,400.0000000,-0.0002268,-0.0007764
,412.5000000,-0.0083208,-0.0078101,412.5000000,-0.0007833,-0.0009594,412.5000000,-0.0030492,-0.0025850,412.5000000,-0.0000654,0.0022315
,425.0000000,0.0046203,0.0066686,425.0000000,0.0008956,0.0006787,425.0000000,0.0025630,0.0034710,425.0000000,0.0003653,-0.0022699
,437.5000000,0.0011682,-0.0091042,437.5000000,0.0003505,-0.0006356,437.5000000,-0.0003052,-0.0001300,437.5000000,0.0007523,0.0001831
,450.0000000,-0.0008269,0.0031365,450.0000000,-0.0002581,0.0010143,450.0000000,-0.0005221,0.0010571,450.0000000,-0.0006412,0.0006819
,462.5000000,-0.0051570,0.0080568,462.5000000,-0.0013830,-0.0010712,462.5000000,0.0005702,-0.0039679,462.5000000,-0.0002830,-0.0000112
,475.0000000,0.0057062,-0.0038928,475.0000000,0.0005685,0.0004584,475.0000000,-0.0000615,0.0009420,475.0000000,-0.0008807,-0.0002497
,487.5000000,-0.0044888,0.0001493,487.5000000,0.0016091,0.0006408,487.5000000,-0.0020784,-0.0000542,487.5000000,0.0018019,0.0008623
,500.0000000,0.0079469,-0.0006365,500.0000000,0.0008447,0.0012040,500.0000000,0.0097172,0.0039796,500.0000000,-0.0008560,-0.0002347
,512.5000000,-0.0064389,-0.0008745,512.5000000,-0.0048678,-0.0012618,512.5000000,-0.0190545,-0.0007390,512.5000000,0.0009124,-0.0007335
,525.0000000,0.0007929,-0.0013246,525.0000000,0.0005740,-0.0018220,525.0000000,0.0075188,-0.0075463,525.0000000,-0.0001158,0.0036620
,537.5000000,0.0024790,0.0027217,537.5000000,0.0053293,0.0035438,537.5000000,0.0144800,0.0105738,537.5000000,-0.0071948,-0.0103760
,550.0000000,-0.0014962,-0.0007287,550.0000000,-0.0026454,-0.0044944,550.0000000,-0.0121916,-0.0075330,550.0000000,0.0089071,0.0084814
,562.5000000,-0.0044395,0.0010543,562.5000000,-0.0002179,0.0011377,562.5000000,0.0018590,0.0036635,562.5000000,-0.0010737,-0.0029699
,575.0000000,0.0058205,-0.0002272,575.0000000,-0.0001456,0.0020817,575.0000000,-0.0019622,-0.0025099,575.0000000,-0.0012133,0.0029268
,587.5000000,0.0016058,-0.0031931,587.5000000,-0.0007987,-0.0017657,587.5000000,0.0026333,0.0005382,587.5000000,-0.0013013,-0.0020481
,600.0000000,-0.0055486,0.0044545,600.0000000,0.0019298,0.0009994,600.0000000,-0.0024420,-0.0021736,600.0000000,0.0033880,0.0021842
,612.5000000,0.0034393,-0.0036907,612.5000000,-0.0012723,-0.0004755,612.5000000,0.0008160,0.0046478,612.5000000,-0.0035033,-0.0038860
,625.0000000,0.0004716,0.0016483,625.0000000,0.0002319,-0.0006971,625.0000000,0.0024074,-0.0048490,625.0000000,-0.0001218,0.0025159
,637.5000000,-0.0010087,0.0039723,637.5000000,0.0007775,0.0002476,637.5000000,-0.0018107,0.0022682,637.5000000,0.0015322,-0.0011073
,650.0000000,0.0002977,-0.0086353,650.0000000,0.0027762,-0.0114571,650.0000000,0.0066655,-0.0293367,650.0000000,-0.0024797,-0.0076348
,662.5000000,-0.0081036,0.0076864,662.5000000,-0.0122044,0.0398504,662.5000000,-0.0214329,0.0959962,662.5000000,0.0080656,0.0281232
,675.0000000,0.0087332,-0.0059796,675.0000000,0.0105822,-0.0352088,675.0000000,0.0179228,-0.0832374,675.0000000,-0.0075637,-0.0251733
,687.5000000,0.0034016,0.0017877,687.5000000,-0.0010533,0.0065827,687.5000000,-0.0004901,0.0151590,687.5000000,0.0019945,0.0038786
,700.0000000,-0.0083991,0.0112918,700.0000000,-0.0010937,0.0007492,700.0000000,-0.0036741,-0.0010933,700.0000000,-0.0005388,0.0021907
,712.5000000,0.0014937,-0.0162534,712.5000000,0.0006130,-0.0007287,712.5000000,0.0007481,0.0020841,712.5000000,0.0003954,-0.0012258
,725.0000000,0.0114694,0.0113639,725.0000000,-0.0011157,0.0006705,725.0000000,-0.0006673,-0.0000418,725.0000000,-0.0008568,0.0009945
,737.5000000,-0.0190196,-0.0101142,737.5000000,0.0008152,0.0000453,737.5000000,0.0017148,0.0013631,737.5000000,0.0014303,-0.0006917
,750.0000000,0.0071389,0.0059631,750.0000000,0.0002918,-0.0004452,750.0000000,-0.0002369,-0.0014327,750.0000000,-0.0013023,-0.0001472
,762.5000000,0.0051805,-0.0021844,762.5000000,-0.0005108,0.0017069,762.5000000,-0.0013119,0.0034573,762.5000000,0.0012839,-0.0001371
,775.0000000,-0.0054247,-0.0032587,775.0000000,-0.0014225,-0.0006232,775.0000000,-0.0005213,-0.0028524,775.0000000,-0.0011875,0.0017187
,787.5000000,0.0060719,0.0078659,787.5000000,0.0024410,-0.0004343,787.5000000,0.0009852,0.0009895,787.5000000,0.0019318,-0.0010161
,800.0000000,-0.0025854,-0.0046738,800.0000000,-0.0033978,0.0053990,800.0000000,-0.0031180,0.0066597,800.0000000,0.0009210,0.0000343
,812.5000000,-0.0021522,0.0038027,812.5000000,0.0044605,-0.0173183,812.5000000,0.0097315,-0.0225713,812.5000000,-0.0100558,-0.0013637
,825.0000000,0.0021870,-0.0052287,825.0000000,0.0029554,0.0181932,825.0000000,-0.0046431,0.0222059,825.0000000,0.0130953,0.0023656
,837.5000000,-0.0003164,0.0045681,837.5000000,-0.0121262,-0.0079049,837.5000000,-0.0056852,-0.0064216,837.5000000,-0.0091672,-0.0018734
,850.0000000,-0.0017184,-0.0043372,850.0000000,0.0110489,0.0013011,850.0000000,0.0056747,-0.0004946,850.0000000,0.0062115,-0.0003216
,862.5000000,0.0013964,0.0015287,862.5000000,-0.0030588,0.0013177,862.5000000,-0.0002325,0.0008637,862.5000000,-0.0018182,0.0014492
,875.0000000,-0.0009572,0.0024683,875.0000000,0.0028813,-0.0003266,875.0000000,0.0025755,0.0004973,875.0000000,0.0009792,-0.0022642
,887.5000000,0.0006619,-0.0055579,887.5000000,-0.0108719,-0.0018451,887.5000000,-0.0069283,-0.0015360,887.5000000,-0.0067916,0.0022197
,900.0000000,-0.0005445,0.0071772,900.0000000,0.0083057,-0.0012776,900.0000000,-0.0041957,0.0005752,900.0000000,0.0093214,0.0012659
,912.5000000,0.0006243,-0.0039399,912.5000000,0.0016210,0.0046650,912.5000000,0.0021997,0.0014940,912.5000000,0.0004420,0.0019076
,925.0000000,0.0003461,0.0007170,925.0000000,-0.0094581,0.0003710,925.0000000,0.0079485,-0.0150282,925.0000000,-0.0175315,0.0031072
,937.5000000,0.0007758,-0.0003924,937.5000000,0.0085035,-0.0102147,937.5000000,0.0088907,0.0182767,937.5000000,0.0101668,-0.0179971
,950.0000000,-0.0027079,0.0029736,950.0000000,-0.0006956,0.0170618,950.0000000,-0.0246763,-0.0029096,950.0000000,0.0124989,0.0189495
,962.5000000,-0.0000365,-0.0040553,962.5000000,-0.0009094,-0.0116501,962.5000000,0.0169288,0.0017728,962.5000000,-0.0105518,-0.0137090
,975.0000000,0.0036313,-0.0016216,975.0000000,0.0011374,0.0027285,975.0000000,-0.0106552,-0.0037966,975.0000000,0.0070540,0.0118775
,987.5000000,0.0003959,0.0110390,987.5000000,-0.0019157,-0.0027695,987.5000000,0.0183100,0.0023641,987.5000000,-0.0132755,-0.0154603
,1000.0000000,-0.0031276,-0.0099696,1000.0000000,0.0011587,0.0003681,1000.0000000,-0.0087320,-0.0022688,1000.0000000,0.0073041,0.0093144
,1012.5000000,-0.0010051,0.0005309,1012.5000000,-0.0007844,0.0043631,1012.5000000,-0.0107116,-0.0006391,1012.5000000,0.0015530,0.0052569
,1025.0000000,0.0009480,-0.0008909,1025.0000000,-0.0000032,-0.0031159,1025.0000000,0.0087039,0.0014257,1025.0000000,-0.0010293,-0.0070237
,1037.5000000,0.0011420,0.0046505,1037.5000000,-0.0002457,0.0008864,1037.5000000,-0.0027050,-0.0022619,1037.5000000,-0.0011939,0.0030481
,1050.0000000,0.0094831,-0.0088602,1050.0000000,0.0000949,0.0002101,1050.0000000,0.0013799,0.0007916,1050.0000000,-0.0002450,0.0005337
,1062.5000000,-0.0176933,0.0130671,1062.5000000,0.0006544,-0.0000457,1062.5000000,-0.0003234,0.0015105,1062.5000000,0.0011810,-0.0017817
,1075.0000000,0.0068222,-0.0073695,1075.0000000,0.0003644,-0.0010786,1075.0000000,0.0014108,-0.0016114,1075.0000000,0.0009220,-0.0000088
,1087.5000000,0.0045089,-0.0020110,1087.5000000,-0.0020882,0.0021797,1087.5000000,-0.0021036,0.0020887,1087.5000000,-0.0042018,0.0012786
,1100.0000000,-0.0056105,0.0045010,1100.0000000,0.0029833,-0.0008526,1100.0000000,0.0009660,0.0005843,1100.0000000,0.0058201,0.0002475
,1112.5000000,-0.0025186,-0.0031488,1112.5000000,-0.0021038,-0.0008755,1112.5000000,0.0002301,-0.0027072,1112.5000000,-0.0032377,-0.0019206
,1125.0000000,0.0048483,0.0018998,1125.0000000,0.0000155,0.0003337,1125.0000000,-0.0006683,0.0007328,1125.0000000,-0.0014719,0.0017561
,1137.5000000,0.0031833,0.0010948,1137.5000000,0.0003199,-0.0004712,1137.5000000,0.0001587,-0.0006929,1137.5000000,0.0023588,-0.0009612
,1150.0000000,-0.0051937,-0.0012667,1150.0000000,0.0004972,0.0010468,1150.0000000,0.0007540,0.0024121,1150.0000000,-0.0009935,-0.0015279
,1162.5000000,-0.0006571,-0.0003983,1162.5000000,-0.0009706,-0.0012953,1162.5000000,-0.0008133,-0.0028641,1162.5000000,0.0012654,0.0021963
,1175.0000000,0.0057056,0.0000274,1175.0000000,0.0017637,0.0005654,1175.0000000,0.0019865,0.0013638,1175.0000000,-0.0030031,-0.0014874
,1187.5000000,-0.0049540,-0.0012526,1187.5000000,-0.0012568,-0.0000436,1187.5000000,-0.0016522,-0.0005259,1187.5000000,0.0046759,0.0003450
,1200.0000000,0.0058490,0.0015060,1200.0000000,-0.0018336,0.0006033,1200.0000000,-0.0012970,0.0019841,1200.0000000,-0.0056247,0.0015142
,1212.5000000,-0.0069829,-0.0001017,1212.5000000,0.0039076,-0.0007809,1212.5000000,0.0036600,-0.0024475,1212.5000000,0.0033717,-0.0009102
,1225.0000000,0.0030258,-0.0009688,1225.0000000,-0.0029468,0.0002542,1225.0000000,-0.0031762,0.0006196,1225.0000000,-0.0006840,0.0008943
,1237.5000000,-0.0019635,0.0020461,1237.5000000,0.0017427,-0.0006433,1237.5000000,0.0016491,-0.0003302,1237.5000000,0.0005123,-0.0025235
,1250.0000000,0.0056494,-0.0006679,1250.0000000,-0.0006826,0.0018382,1250.0000000,-0.0013496,0.0017713,1250.0000000,0.0020233,0.0026500
,1262.5000000,-0.0032618,-0.0003799,1262.5000000,-0.0007995,-0.0003790,1262.5000000,0.0000965,-0.0005617,1262.5000000,-0.0037350,-0.0015602
,1275.0000000,-0.0008786,-0.0032215,1275.0000000,-0.0002745,-0.0027880,1275.0000000,0.0007810,-0.0025232,1275.0000000,-0.0000181,-0.0005433
,1287.5000000,-0.0022214,0.0051758,1287.5000000,0.0021921,0.0037052,1287.5000000,-0.0000961,0.0035053,1287.5000000,0.0026572,0.0021415
,1300.0000000,0.0055969,-0.0018810,1300.0000000,-0.0017724,-0.0035249,1300.0000000,0.0000161,-0.0025207,1300.0000000,-0.0019303,-0.0040136
,1312.5000000,-0.0076290,0.0015607,1312.5000000,0.0005656,0.0010377,1312.5000000,0.0005118,0.0004451,1312.5000000,0.0006972,0.0033918
,1325.0000000,0.0046141,-0.0045842,1325.0000000,0.0008032,0.0009840,1325.0000000,-0.0003567,0.0011731,1325.0000000,0.0005623,-0.0005235
,1337.5000000,0.0007413,0.0057709,1337.5000000,-0.0028350,-0.0022687,1337.5000000,0.0001588,-0.0024333,1337.5000000,-0.0035842,-0.0006363
,1350.0000000,-0.0064448,-0.0043903,1350.0000000,0.0085477,0.0093158,1350.0000000,-0.0013562,0.0072838,1350.0000000,0.0126282,0.0051435
,1362.5000000,0.0139705,0.0014769,1362.5000000,-0.0100156,-0.0097688,1362.5000000,0.0006780,-0.0074746,1362.5000000,-0.0133023,-0.0082284
,1375.0000000,-0.0131541,0.0035987,1375.0000000,0.0034391,0.0036009,1375.0000000,-0.0008144,0.0013762,1375.0000000,0.0044266,0.0073354
,1387.5000000,0.0073287,-0.0067991,1387.5000000,0.0001855,-0.0007540,1387.5000000,0.0011780,0.0012522,1387.5000000,-0.0000601,-0.0054500
,1400.0000000,-0.0039196,0.0028530,1400.0000000,-0.0014642,-0.0014574,1400.0000000,0.0000888,-0.0020841,1400.0000000,-0.0027528,0.0034349
,1412.5000000,0.0000326,-0.0008954,1412.5000000,0.0018814,-0.0004713,1412.5000000,0.0003462,0.0007799,1412.5000000,0.0008800,-0.0017853
,1425.0000000,0.0070809,0.0024635,1425.0000000,0.0004126,0.0004592,1425.0000000,0.0016386,-0.0002131,1425.0000000,-0.0007284,-0.0003730
,1437.5000000,-0.0098680,0.0031096,1437.5000000,-0.0007325,0.0008138,1437.5000000,-0.0023803,0.0007147,1437.5000000,0.0023968,0.0006846
,1450.0000000,0.0047241,-0.0130340,1450.0000000,0.0000132,0.0064973,1450.0000000,-0.0028142,0.0051999,1450.0000000,0.0040218,-0.0031102
,1462.5000000,-0.0037549,0.0146317,1462.5000000,-0.0001281,-0.0092822,1462.5000000,0.0047283,-0.0070040,1462.5000000,-0.0065438,0.0036478
,1475.0000000,0.0044760,-0.0069449,1475.0000000,0.0005745,0.0061946,1475.0000000,-0.0025287,0.0045387,1475.0000000,0.0037810,-0.0020755
,1487.5000000,0.0026829,-0.0024975,1487.5000000,-0.0040250,-0.0056764,1487.5000000,-0.0010474,-0.0065162,1487.5000000,-0.0021289,0.0044348
,1500.0000000,-0.0037304,0.0019582,1500.0000000,0.0053657,0.0041569,1500.0000000,0.0030748,0.0062318,1500.0000000,0.0004997,-0.0045535
,1512.5000000,-0.0054835,0.0093895,1512.5000000,0.0011337,-0.0020426,1512.5000000,0.0013712,-0.0020549,1512.5000000,-0.0011253,0.0011910
,1525.0000000,0.0102249,-0.0096908,1525.0000000,-0.0066495,0.0005187,1525.0000000,-0.0053577,-0.0011129,1525.0000000,0.0015479,0.0011377
,1537.5000000,-0.0094096,-0.0029928,1537.5000000,0.0036542,-0.0008364,1537.5000000,0.0031970,0.0001902,1537.5000000,0.0001983,-0.0004960
,1550.0000000,0.0031817,0.0116249,1550.0000000,0.0001668,0.0015652,1550.0000000,-0.0007120,0.0011447,1550.0000000,-0.0007100,-0.0014734
,1562.5000000,0.0000729,-0.0100594,1562.5000000,-0.0022357,-0.0005987,1562.5000000,-0.0011768,-0.0006994,1562.5000000,-0.0004708,0.0008735
,1575.0000000,0.0043404,0.0081868,1575.0000000,0.0020470,0.0002128,1575.0000000,0.0013579,0.0001876,1575.0000000,0.0004969,0.0002338
,1587.5000000,-0.0079889,-0.0091040,1587.5000000,-0.0013483,-0.0019240,1587.5000000,-0.0006659,-0.0015223,1587.5000000,0.0010653,-0.0001714
,1600.0000000,0.0072455,0.0022681,1600.0000000,0.0046327,-0.0021759,1600.0000000,0.0053503,-0.0006070,1600.0000000,0.0020329,0.0024504
,1612.5000000,0.0058489,0.0024304,1612.5000000,-0.0084199,0.0089977,1612.5000000,-0.0108367,0.0045554,1612.5000000,-0.0074525,-0.0031257
,1625.0000000,-0.0156055,0.0013400,1625.0000000,0.0120067,-0.0094400,1625.0000000,0.0144882,-0.0031224,1625.0000000,0.0065410,0.0044034
,1637.5000000,0.0079600,-0.0113945,1637.5000000,-0.0096287,0.0101162,1637.5000000,-0.0130665,0.0046975,1637.5000000,-0.0045723,-0.0053852
,1650.0000000,0.0026115,0.0090600,1650.0000000,0.0050147,-0.0055077,1650.0000000,0.0070787,-0.0031043,1650.0000000,0.0037303,0.0046117
,1662.5000000,0.0004771,-0.0015460,1662.5000000,-0.0065274,-0.0039461,1662.5000000,-0.0052535,-0.0039251,1662.5000000,-0.0030392,-0.0066428
,1675.0000000,-0.0121660,0.0235052,1675.0000000,0.0105133,0.0059953,1675.0000000,0.0066502,0.0055332,1675.0000000,0.0064011,0.0068684
,1687.5000000,0.0040273,-0.0310414,1687.5000000,-0.0104791,0.0066827,1687.5000000,-0.0080504,0.0023907,1687.5000000,-0.0073743,0.0053304
,1700.0000000,0.0089743,0.0162900,1700.0000000,0.0118704,-0.0186523,1700.0000000,0.0121486,-0.0091604,1700.0000000,0.0083327,-0.0188731
,1712.5000000,-0.0024335,-0.0186959,1712.5000000,-0.0115290,0.0079237,1712.5000000,-0.0103407,0.0028041,1712.5000000,-0.0081966,0.0089799
,1725.0000000,-0.0002466,0.0246654,1725.0000000,0.0013736,0.0010966,1725.0000000,0.0009216,0.0008556,1725.0000000,0.0001673,0.0027092
,1737.5000000,-0.0040986,-0.0236374,1737.5000000,0.0032412,-0.0000208,1737.5000000,0.0018769,0.0003805,1737.5000000,0.0028007,-0.0015319
,1750.0000000,-0.0040606,0.0148348,1750.0000000,-0.0023522,0.0031356,1750.0000000,-0.0013097,0.0011938,1750.0000000,-0.0011015,0.0018974
,1762.5000000,0.0141890,0.0002468,1762.5000000,0.0014575,-0.0045085,1762.5000000,0.0013066,-0.0014797,1762.5000000,0.0010247,-0.0017881
,1775.0000000,-0.0038146,-0.0229042,1775.0000000,0.0014456,0.0020909,1775.0000000,0.0003993,0.0006206,1775.0000000,-0.0002469,0.0002314
,1787.5000000,-0.0103158,0.0427433,1787.5000000,0.0036712,-0.0040588,1787.5000000,0.0010776,0.0010355,1787.5000000,-0.0027613,-0.0031685
,1800.0000000,0.0034063,-0.0315235,1800.0000000,-0.0112683,0.0136609,1800.0000000,-0.0052562,-0.0005755,1800.0000000,0.0045433,0.0050609
,1812.5000000,0.0073445,0.0103537,1812.5000000,0.0018573,-0.0147243,1812.5000000,0.0034042,-0.0032369,1812.5000000,-0.0005074,-0.0028989
,1825.0000000,-0.0047195,-0.0110159,1825.0000000,0.0101698,0.0029173,1825.0000000,0.0028228,0.0034208,1825.0000000,0.0024856,0.0027837
,1837.5000000,0.0004560,0.0114307,1837.5000000,-0.0071776,0.0075966,1837.5000000,-0.0046153,0.0010167,1837.5000000,-0.0056184,0.0029560
,1850.0000000,-0.0026394,0.0044979,1850.0000000,-0.0011302,-0.0048549,1850.0000000,0.0003157,-0.0023099,1850.0000000,-0.0018413,-0.0064206
,1862.5000000,0.0076012,-0.0169586,1862.5000000,0.0022180,-0.0036960,1862.5000000,0.0023330,-0.0010324,1862.5000000,0.0042506,-0.0013435
,1875.0000000,0.0053382,0.0083043,1875.0000000,-0.0005399,0.0042099,1875.0000000,-0.0005114,0.0017840,1875.0000000,-0.0002581,0.0049228
,1887.5000000,-0.0314557,0.0146915,1887.5000000,0.0025749,-0.0030990,1887.5000000,0.0000190,0.0006626,1887.5000000,-0.0006693,-0.0037754
,1900.0000000,0.0187164,-0.0300609,1900.0000000,-0.0001324,0.0022434,1900.0000000,0.0009439,-0.0010479,1900.0000000,0.0017395,0.0046900
,1912.5000000,0.0156304,0.0294459,1912.5000000,-0.0047207,-0.0021132,1912.5000000,-0.0019871,0.0004736,1912.5000000,-0.0039100,-0.0073245
,1925.0000000,-0.0185955,-0.0200848,1925.0000000,0.0054038,0.0016453,1925.0000000,0.0016267,-0.0001203,1925.0000000,0.0044622,0.0058070
,1937.5000000,-0.0004051,0.0089369,1937.5000000,-0.0020383,0.0025398,1937.5000000,-0.0012356,-0.0007258,1937.5000000,-0.0026123,0.0025128
,1950.0000000,0.0087277,0.0062120,1950.0000000,-0.0011768,-0.0040856,1950.0000000,0.0009934,0.0003686,1950.0000000,0.0009167,-0.0057197
,1962.5000000,-0.0090623,-0.0153131,1962.5000000,0.0018279,0.0023742,1962.5000000,-0.0008404,0.0008723,1962.5000000,-0.0008289,0.0027108
,1975.0000000,0.0128692,0.0115255,1975.0000000,-0.0009464,-0.0003215,1975.0000000,0.0000519,-0.0010191,1975.0000000,0.0006462,0.0000736
,1987.5000000,-0.0048100,-0.0157738,1987.5000000,-0.0021434,0.0035727,1987.5000000,0.0001516,-0.0015134,1987.5000000,-0.0037309,0.0025019
,2000.0000000,0.0052542,0.0190521,2000.0000000,0.0136808,-0.0123399,2000.0000000,-0.0040619,0.0063372,2000.0000000,0.0191568,-0.0069085
,2012.5000000,-0.0151815,-0.0106294,2012.5000000,-0.0166980,0.0085044,2012.5000000,0.0057353,-0.0034113,2012.5000000,-0.0193901,-0.0008829
,2025.0000000,0.0075545,0.0026297,2025.0000000,0.0016092,0.0028542,2025.0000000,-0.0011332,-0.0037995,2025.0000000,-0.0006512,0.0072188
,2037.5000000,-0.0015891,0.0010801,2037.5000000,0.0043021,-0.0054234,2037.5000000,0.0019027,0.0043385,2037.5000000,0.0032794,-0.0054602
,2050.0000000,0.0016998,-0.0007631,2050.0000000,0.0000993,0.0037928,2050.0000000,-0.0033600,-0.0019848,2050.0000000,0.0018039,0.0039961
,2062.5000000,0.0005000,-0.0008747,2062.5000000,-0.0027071,-0.0007809,2062.5000000,0.0009587,-0.0014802,2062.5000000,-0.0008832,0.0020014
,2075.0000000,-0.0022189,-0.0016497,2075.0000000,0.0015157,-0.0012269,2075.0000000,0.0010512,0.0028545,2075.0000000,-0.0015706,-0.0057133
