C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_34500.xdf,13.06.25,10:27:15,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0038338,-0.0005523,175.0000000,0.0234544,0.0262190,175.0000000,0.0687093,-0.0970212,175.0000000,-0.0552148,0.0711358
,187.5000000,0.0030511,0.0007147,187.5000000,-0.0140792,-0.0162401,187.5000000,-0.0413568,0.0579785,187.5000000,0.0330279,-0.0424621
,200.0000000,-0.0019081,-0.0013088,200.0000000,0.0003992,0.0013277,200.0000000,0.0016394,-0.0021375,200.0000000,-0.0013989,0.0018040
,212.5000000,0.0014539,0.0008417,212.5000000,0.0002604,-0.0001312,212.5000000,-0.0000024,-0.0001044,212.5000000,0.0003158,-0.0001760
,225.0000000,-0.0000897,0.0009444,225.0000000,-0.0003001,0.0011595,225.0000000,-0.0004158,0.0000789,225.0000000,-0.0002799,0.0016912
,237.5000000,0.0016132,-0.0003897,237.5000000,-0.0023854,0.0075215,237.5000000,-0.0068607,0.0099443,237.5000000,0.0085626,0.0052013
,250.0000000,-0.0042981,-0.0014047,250.0000000,0.0083101,-0.0221305,250.0000000,0.0215666,-0.0280760,250.0000000,-0.0218121,-0.0170622
,262.5000000,0.0029030,-0.0005053,262.5000000,-0.0067035,0.0138082,262.5000000,-0.0154472,0.0189806,262.5000000,0.0137815,0.0116566
,275.0000000,0.0011219,0.0039654,275.0000000,0.0007574,0.0005003,275.0000000,0.0012683,-0.0020510,275.0000000,-0.0012515,0.0001248
,287.5000000,-0.0015720,-0.0031251,287.5000000,0.0001356,-0.0000553,287.5000000,0.0006412,0.0016588,287.5000000,0.0005793,-0.0013113
,300.0000000,-0.0011411,0.0002717,300.0000000,0.0002894,-0.0016436,300.0000000,0.0001944,-0.0023416,300.0000000,-0.0006999,0.0005566
,312.5000000,-0.0015085,-0.0038284,312.5000000,-0.0001914,0.0012666,312.5000000,0.0000442,0.0007675,312.5000000,0.0000666,-0.0000647
,325.0000000,0.0055745,0.0074846,325.0000000,0.0000773,-0.0004058,325.0000000,-0.0009654,-0.0000419,325.0000000,0.0007831,-0.0001540
,337.5000000,-0.0117898,-0.0008791,337.5000000,0.0005962,-0.0015782,337.5000000,0.0018519,-0.0023934,337.5000000,-0.0006916,0.0001840
,350.0000000,0.0244037,-0.0063150,350.0000000,-0.0011094,0.0044423,350.0000000,-0.0026251,0.0068978,350.0000000,0.0001225,-0.0007293
,362.5000000,-0.0199060,0.0047342,362.5000000,0.0006079,-0.0033043,362.5000000,0.0020742,-0.0048863,362.5000000,-0.0001950,0.0008713
,375.0000000,0.0058505,-0.0004403,375.0000000,0.0002772,0.0002856,375.0000000,-0.0002861,0.0000428,375.0000000,-0.0001532,-0.0003476
,387.5000000,-0.0013247,-0.0019837,387.5000000,-0.0005782,0.0000697,387.5000000,-0.0009934,0.0003191,387.5000000,0.0002606,-0.0001886
,400.0000000,-0.0015215,0.0006690,400.0000000,0.0001484,0.0000217,400.0000000,0.0009968,-0.0000471,400.0000000,0.0008462,0.0004686
,412.5000000,-0.0007846,0.0041846,412.5000000,0.0001799,0.0002315,412.5000000,0.0002810,-0.0004611,412.5000000,-0.0012949,-0.0005099
,425.0000000,0.0011575,-0.0053531,425.0000000,0.0002410,-0.0005261,425.0000000,0.0001015,0.0006012,425.0000000,0.0001919,-0.0002813
,437.5000000,0.0088023,0.0075445,437.5000000,0.0003611,0.0006786,437.5000000,-0.0009529,0.0003128,437.5000000,0.0005357,0.0012535
,450.0000000,-0.0094051,-0.0093603,450.0000000,-0.0005513,0.0004245,450.0000000,-0.0004927,0.0004013,450.0000000,0.0001120,-0.0005897
,462.5000000,0.0016807,0.0009570,462.5000000,-0.0007242,-0.0011063,462.5000000,0.0002161,-0.0023121,462.5000000,-0.0009492,-0.0000691
,475.0000000,-0.0008503,0.0068131,475.0000000,0.0001739,-0.0008537,475.0000000,0.0023828,0.0019606,475.0000000,0.0007830,-0.0014504
,487.5000000,0.0011519,-0.0034513,487.5000000,-0.0003268,0.0004221,487.5000000,0.0014993,-0.0003804,487.5000000,-0.0006646,-0.0002365
,500.0000000,-0.0025388,-0.0030125,500.0000000,0.0018703,0.0049277,500.0000000,-0.0130085,0.0029641,500.0000000,0.0005575,0.0075365
,512.5000000,0.0034981,0.0060750,512.5000000,0.0020509,-0.0067752,512.5000000,0.0195067,-0.0040180,512.5000000,0.0005231,-0.0087209
,525.0000000,-0.0000686,-0.0098953,525.0000000,-0.0059819,0.0016619,525.0000000,-0.0123819,-0.0051783,525.0000000,-0.0022494,0.0022676
,537.5000000,-0.0040352,0.0066623,537.5000000,0.0014800,0.0017585,537.5000000,0.0009878,0.0086900,537.5000000,0.0016173,0.0006781
,550.0000000,0.0041130,0.0015087,550.0000000,0.0020839,-0.0001228,550.0000000,0.0026629,-0.0005346,550.0000000,0.0000076,-0.0008457
,562.5000000,0.0034070,0.0021577,562.5000000,0.0000411,-0.0019676,562.5000000,0.0155037,0.0067919,562.5000000,-0.0041278,-0.0135404
,575.0000000,-0.0077014,-0.0092879,575.0000000,-0.0009519,0.0028791,575.0000000,-0.0377835,-0.0205554,575.0000000,0.0100238,0.0331720
,587.5000000,0.0009625,0.0064642,587.5000000,0.0008705,-0.0003661,587.5000000,0.0225769,0.0121646,587.5000000,-0.0055943,-0.0187097
,600.0000000,0.0037047,0.0018955,600.0000000,-0.0014093,-0.0033859,600.0000000,-0.0003398,0.0014951,600.0000000,-0.0019676,-0.0034116
,612.5000000,-0.0034600,-0.0054800,612.5000000,0.0007449,0.0017907,612.5000000,-0.0002281,-0.0002243,612.5000000,0.0015256,0.0015797
,625.0000000,0.0022094,0.0037246,625.0000000,-0.0000275,0.0014703,625.0000000,-0.0009353,-0.0037599,625.0000000,0.0003011,0.0034866
,637.5000000,0.0012601,-0.0017284,637.5000000,0.0000602,-0.0007416,637.5000000,-0.0013799,0.0029637,637.5000000,0.0005122,-0.0016070
,650.0000000,-0.0012981,-0.0009384,650.0000000,0.0000797,-0.0010994,650.0000000,0.0034369,-0.0014837,650.0000000,-0.0012278,-0.0006981
,662.5000000,0.0050250,0.0019847,662.5000000,0.0000283,0.0013760,662.5000000,-0.0022420,0.0014398,662.5000000,0.0007009,0.0010532
,675.0000000,-0.0172041,0.0017073,675.0000000,-0.0003924,-0.0009790,675.0000000,0.0006273,-0.0009283,675.0000000,0.0003804,-0.0010981
,687.5000000,0.0140184,-0.0080475,687.5000000,0.0006249,0.0003854,687.5000000,-0.0000786,0.0006623,687.5000000,-0.0007139,0.0002586
,700.0000000,-0.0025442,0.0140668,700.0000000,-0.0005410,0.0006592,700.0000000,0.0002867,-0.0019820,700.0000000,-0.0004593,0.0005203
,712.5000000,0.0025745,-0.0102824,712.5000000,0.0003832,-0.0010758,712.5000000,0.0001438,0.0010601,712.5000000,0.0007574,-0.0005156
,725.0000000,0.0013388,-0.0071850,725.0000000,0.0000519,0.0006162,725.0000000,-0.0019091,0.0020694,725.0000000,0.0005302,0.0007784
,737.5000000,-0.0073663,0.0137911,737.5000000,-0.0011330,0.0001226,737.5000000,0.0003003,-0.0011319,737.5000000,0.0002489,0.0007216
,750.0000000,0.0038251,-0.0017356,750.0000000,0.0032609,-0.0043033,750.0000000,0.0062193,-0.0066045,750.0000000,-0.0044708,-0.0083968
,762.5000000,-0.0002619,-0.0048575,762.5000000,-0.0035215,0.0061842,762.5000000,-0.0081762,0.0088834,762.5000000,0.0050232,0.0113747
,775.0000000,0.0018636,0.0019730,775.0000000,0.0002506,-0.0017272,775.0000000,0.0020268,-0.0019268,775.0000000,-0.0011407,-0.0036495
,787.5000000,-0.0023231,0.0068231,787.5000000,0.0013429,-0.0011943,787.5000000,0.0010838,-0.0012987,787.5000000,-0.0003373,-0.0007485
,800.0000000,-0.0004522,-0.0118596,800.0000000,0.0003131,0.0019169,800.0000000,0.0000780,0.0006199,800.0000000,0.0005660,0.0007259
,812.5000000,0.0017226,0.0066816,812.5000000,-0.0003976,-0.0013946,812.5000000,0.0007803,-0.0002626,812.5000000,-0.0010547,-0.0004869
,825.0000000,-0.0014624,-0.0032402,825.0000000,-0.0017268,-0.0024362,825.0000000,-0.0031254,-0.0004336,825.0000000,0.0014338,-0.0021426
,837.5000000,0.0040457,-0.0002124,837.5000000,0.0021231,0.0065147,837.5000000,0.0026439,0.0026129,837.5000000,-0.0003713,0.0043934
,850.0000000,-0.0048851,0.0066293,850.0000000,-0.0031309,-0.0053750,850.0000000,-0.0016135,-0.0038875,850.0000000,-0.0028756,-0.0026920
,862.5000000,0.0004512,-0.0071405,862.5000000,0.0023782,0.0010952,862.5000000,0.0005948,0.0020168,862.5000000,0.0030819,0.0001366
,875.0000000,0.0028979,0.0016205,875.0000000,0.0072841,0.0023407,875.0000000,0.0049551,0.0026732,875.0000000,0.0043963,-0.0005771
,887.5000000,-0.0026272,-0.0000467,887.5000000,-0.0132008,-0.0054094,887.5000000,-0.0147740,-0.0058734,887.5000000,-0.0077381,0.0033204
,900.0000000,0.0043240,0.0008823,900.0000000,0.0065485,0.0064865,900.0000000,0.0190278,0.0075734,900.0000000,0.0024530,-0.0060401
,912.5000000,-0.0055566,0.0011615,912.5000000,-0.0011435,-0.0028957,912.5000000,-0.0070881,-0.0064126,912.5000000,-0.0013532,0.0034925
,925.0000000,0.0012271,-0.0030956,925.0000000,0.0007789,0.0073102,925.0000000,-0.0146685,-0.0030403,925.0000000,0.0051574,0.0126976
,937.5000000,0.0046394,0.0025269,937.5000000,-0.0047524,-0.0216622,937.5000000,0.0335073,0.0015415,937.5000000,-0.0191688,-0.0271169
,950.0000000,-0.0032528,-0.0045214,950.0000000,0.0106762,0.0152809,950.0000000,-0.0311708,0.0112944,950.0000000,0.0285069,0.0189996
,962.5000000,-0.0059417,0.0067515,962.5000000,-0.0086405,0.0036581,962.5000000,0.0092894,-0.0078358,962.5000000,-0.0093564,-0.0056302
,975.0000000,0.0057719,0.0020216,975.0000000,0.0029995,-0.0064450,975.0000000,0.0096326,0.0073684,975.0000000,-0.0091307,-0.0110273
,987.5000000,0.0047449,-0.0145549,987.5000000,-0.0000309,0.0057410,987.5000000,-0.0184537,-0.0139969,987.5000000,0.0083984,0.0250444
,1000.0000000,-0.0075520,0.0139643,1000.0000000,-0.0054071,-0.0064773,1000.0000000,0.0155765,-0.0100107,1000.0000000,-0.0153942,-0.0095963
,1012.5000000,0.0013390,-0.0043398,1012.5000000,0.0064894,0.0002156,1012.5000000,-0.0000317,0.0207953,1012.5000000,0.0163248,-0.0088466
,1025.0000000,0.0094128,0.0007931,1025.0000000,0.0006231,0.0047972,1025.0000000,-0.0090611,0.0004753,1025.0000000,-0.0012792,0.0087484
,1037.5000000,-0.0126176,0.0010397,1037.5000000,-0.0042326,-0.0054332,1037.5000000,0.0038377,-0.0077934,1037.5000000,-0.0042008,-0.0075179
,1050.0000000,0.0056972,-0.0122232,1050.0000000,0.0034838,0.0048913,1050.0000000,-0.0008880,0.0060875,1050.0000000,0.0046580,0.0063560
,1062.5000000,-0.0036988,0.0168948,1062.5000000,-0.0011275,-0.0010735,1062.5000000,0.0003298,-0.0024936,1062.5000000,-0.0027156,-0.0005484
,1075.0000000,0.0055964,-0.0032162,1075.0000000,0.0001726,-0.0015603,1075.0000000,0.0013141,-0.0000372,1075.0000000,-0.0004765,-0.0026007
,1087.5000000,-0.0064384,-0.0068913,1087.5000000,-0.0005119,-0.0000514,1087.5000000,-0.0002502,-0.0005080,1087.5000000,0.0004779,-0.0003703
,1100.0000000,0.0025084,0.0043867,1100.0000000,-0.0002018,0.0022176,1100.0000000,-0.0011144,0.0008795,1100.0000000,0.0000299,0.0040560
,1112.5000000,-0.0018096,-0.0049420,1112.5000000,-0.0000171,-0.0014261,1112.5000000,-0.0012032,-0.0011326,1112.5000000,-0.0007479,-0.0029051
,1125.0000000,0.0056779,0.0084338,1125.0000000,0.0002425,-0.0007236,1125.0000000,0.0023635,-0.0000501,1125.0000000,0.0000580,-0.0008151
,1137.5000000,-0.0047479,-0.0061261,1137.5000000,-0.0001441,0.0003258,1137.5000000,-0.0005399,0.0002523,1137.5000000,0.0002424,0.0008089
,1150.0000000,0.0041024,0.0031247,1150.0000000,0.0006956,0.0004283,1150.0000000,-0.0000391,0.0002338,1150.0000000,0.0016279,-0.0007104
,1162.5000000,-0.0016196,-0.0031721,1162.5000000,-0.0016133,-0.0010245,1162.5000000,0.0001280,-0.0022121,1162.5000000,-0.0033737,0.0025033
,1175.0000000,-0.0006046,0.0034582,1175.0000000,0.0015961,0.0008420,1175.0000000,-0.0001377,0.0017667,1175.0000000,0.0028880,-0.0029022
,1187.5000000,-0.0030600,-0.0017156,1187.5000000,-0.0012372,-0.0001622,1187.5000000,-0.0001751,-0.0006851,1187.5000000,-0.0004998,0.0035620
,1200.0000000,0.0048787,-0.0030667,1200.0000000,0.0013816,0.0012197,1200.0000000,0.0005156,0.0034454,1200.0000000,-0.0017694,-0.0036337
,1212.5000000,-0.0006828,0.0069562,1212.5000000,-0.0002611,-0.0017871,1212.5000000,0.0002612,-0.0039048,1212.5000000,0.0015386,0.0016643
,1225.0000000,-0.0052824,0.0001830,1225.0000000,-0.0020949,0.0014179,1225.0000000,-0.0025239,0.0016826,1225.0000000,-0.0014638,0.0011310
,1237.5000000,0.0075173,-0.0075089,1237.5000000,0.0030330,0.0007548,1237.5000000,0.0022971,0.0012830,1237.5000000,0.0043021,-0.0014400
,1250.0000000,-0.0025034,0.0016647,1250.0000000,-0.0019809,-0.0012625,1250.0000000,-0.0006623,-0.0011287,1250.0000000,-0.0051110,-0.0001191
,1262.5000000,-0.0032770,0.0019013,1262.5000000,0.0003733,-0.0026448,1262.5000000,0.0004270,-0.0034878,1262.5000000,0.0017805,0.0000821
,1275.0000000,0.0031028,0.0002910,1275.0000000,-0.0004893,0.0030132,1275.0000000,-0.0002558,0.0036210,1275.0000000,0.0001301,-0.0015454
,1287.5000000,-0.0017019,0.0003670,1287.5000000,0.0043207,0.0011414,1287.5000000,0.0018643,0.0009545,1287.5000000,0.0008691,0.0042265
,1300.0000000,0.0005560,0.0003281,1300.0000000,-0.0033370,-0.0024316,1300.0000000,-0.0022410,-0.0018972,1300.0000000,0.0018596,-0.0041535
,1312.5000000,-0.0000132,-0.0014328,1312.5000000,-0.0044099,0.0011742,1312.5000000,-0.0011545,-0.0008110,1312.5000000,-0.0074347,0.0029872
,1325.0000000,0.0017614,-0.0011464,1325.0000000,0.0057092,-0.0021509,1325.0000000,0.0028244,0.0007535,1325.0000000,0.0055435,-0.0032317
,1337.5000000,-0.0026999,0.0006191,1337.5000000,-0.0018397,0.0048059,1337.5000000,-0.0025485,0.0018032,1337.5000000,0.0001254,0.0043631
,1350.0000000,0.0018434,0.0006682,1350.0000000,-0.0025496,-0.0034138,1350.0000000,0.0004988,-0.0030553,1350.0000000,-0.0046047,-0.0013803
,1362.5000000,-0.0010762,0.0021977,1362.5000000,0.0048198,-0.0028054,1362.5000000,0.0029651,0.0017942,1362.5000000,0.0053678,-0.0055019
,1375.0000000,-0.0005210,-0.0040099,1375.0000000,-0.0009650,0.0042756,1375.0000000,-0.0022714,0.0005996,1375.0000000,-0.0004555,0.0042154
,1387.5000000,0.0027201,0.0043389,1387.5000000,-0.0009675,-0.0013020,1387.5000000,0.0002931,-0.0012482,1387.5000000,-0.0019166,0.0007047
,1400.0000000,-0.0019103,-0.0033176,1400.0000000,-0.0011117,0.0017626,1400.0000000,-0.0019881,0.0007523,1400.0000000,0.0035834,0.0013992
,1412.5000000,-0.0009400,0.0031841,1412.5000000,-0.0007303,-0.0036500,1412.5000000,0.0018630,-0.0029425,1412.5000000,-0.0049217,0.0010727
,1425.0000000,0.0003755,-0.0036285,1425.0000000,0.0036293,0.0047629,1425.0000000,-0.0008606,0.0062095,1425.0000000,0.0042848,-0.0070769
,1437.5000000,0.0023719,-0.0004960,1437.5000000,-0.0042463,-0.0079759,1437.5000000,0.0025714,-0.0093712,1437.5000000,-0.0061397,0.0084311
,1450.0000000,-0.0047297,0.0034387,1450.0000000,0.0057684,0.0038544,1450.0000000,0.0020978,0.0066417,1450.0000000,0.0012772,-0.0069640
,1462.5000000,0.0043475,0.0000440,1462.5000000,-0.0051457,0.0063515,1462.5000000,-0.0082576,0.0026111,1462.5000000,0.0070757,0.0014239
,1475.0000000,0.0052000,0.0015654,1475.0000000,0.0025501,-0.0070089,1475.0000000,0.0058446,-0.0057491,1475.0000000,-0.0056759,0.0021591
,1487.5000000,-0.0127231,-0.0078138,1487.5000000,-0.0006994,0.0069213,1487.5000000,-0.0035756,0.0069628,1487.5000000,0.0038111,-0.0036370
,1500.0000000,0.0044470,0.0056603,1500.0000000,-0.0011441,-0.0057780,1500.0000000,0.0017847,-0.0060805,1500.0000000,-0.0028337,0.0035385
,1512.5000000,0.0034361,-0.0014521,1512.5000000,0.0010658,-0.0005413,1512.5000000,0.0011832,0.0001145,1512.5000000,-0.0005691,-0.0001661
,1525.0000000,-0.0023866,0.0032238,1525.0000000,0.0024333,0.0025775,1525.0000000,0.0008355,0.0033470,1525.0000000,-0.0004430,-0.0024916
,1537.5000000,0.0042500,-0.0049068,1537.5000000,-0.0026753,-0.0020643,1537.5000000,-0.0012367,-0.0031559,1537.5000000,0.0008964,0.0035493
,1550.0000000,-0.0025931,0.0024356,1550.0000000,-0.0006530,0.0002033,1550.0000000,-0.0011363,0.0001527,1550.0000000,0.0009131,-0.0019700
,1562.5000000,-0.0014963,0.0025218,1562.5000000,0.0014833,0.0005107,1562.5000000,0.0012783,0.0008051,1562.5000000,-0.0003860,-0.0003307
,1575.0000000,0.0046291,-0.0072956,1575.0000000,-0.0012405,0.0005463,1575.0000000,-0.0007319,0.0005197,1575.0000000,-0.0012502,0.0014123
,1587.5000000,-0.0101861,0.0112559,1587.5000000,0.0008310,-0.0004504,1587.5000000,-0.0003453,-0.0008177,1587.5000000,0.0014298,-0.0015492
,1600.0000000,0.0058766,-0.0100889,1600.0000000,0.0020457,-0.0023460,1600.0000000,0.0034175,-0.0015239,1600.0000000,0.0038470,0.0021018
,1612.5000000,0.0017239,0.0018046,1612.5000000,-0.0038629,0.0048695,1612.5000000,-0.0050970,0.0043264,1612.5000000,-0.0078418,-0.0023428
,1625.0000000,-0.0006933,-0.0054287,1625.0000000,-0.0044951,-0.0024351,1625.0000000,-0.0034531,-0.0036407,1625.0000000,0.0007705,-0.0031896
,1637.5000000,-0.0089592,0.0108667,1637.5000000,0.0150785,0.0077431,1637.5000000,0.0131829,0.0085656,1637.5000000,0.0052432,0.0133014
,1650.0000000,0.0127933,0.0054207,1650.0000000,-0.0031466,-0.0119070,1650.0000000,-0.0029532,-0.0098673,1650.0000000,0.0021167,-0.0097408
,1662.5000000,-0.0070971,-0.0105026,1662.5000000,-0.0202358,0.0034231,1662.5000000,-0.0156511,0.0000945,1662.5000000,-0.0132706,-0.0044935
,1675.0000000,0.0092757,0.0035823,1675.0000000,0.0231745,0.0012044,1675.0000000,0.0175771,0.0033933,1675.0000000,0.0160523,0.0076880
,1687.5000000,-0.0073509,-0.0071241,1687.5000000,-0.0056874,-0.0026057,1687.5000000,-0.0036225,-0.0020402,1687.5000000,-0.0038890,-0.0055368
,1700.0000000,0.0000780,0.0057386,1700.0000000,-0.0078970,0.0026502,1700.0000000,-0.0074062,0.0011528,1700.0000000,-0.0082967,0.0036353
,1712.5000000,-0.0012458,-0.0147615,1712.5000000,0.0035517,0.0003525,1712.5000000,0.0038124,0.0005620,1712.5000000,0.0052821,0.0003168
,1725.0000000,-0.0011492,0.0185486,1725.0000000,0.0011780,-0.0012571,1725.0000000,0.0010895,-0.0018834,1725.0000000,-0.0014110,-0.0018786
,1737.5000000,0.0024558,-0.0005942,1737.5000000,-0.0006384,0.0005348,1737.5000000,-0.0009731,0.0015624,1737.5000000,0.0015863,0.0000970
,1750.0000000,-0.0005961,-0.0075989,1750.0000000,0.0005118,-0.0003168,1750.0000000,0.0006532,-0.0004657,1750.0000000,-0.0018721,0.0020662
,1762.5000000,0.0058972,0.0049194,1762.5000000,0.0013224,0.0001525,1762.5000000,0.0001430,0.0008151,1762.5000000,0.0007990,-0.0006502
,1775.0000000,-0.0048952,0.0059577,1775.0000000,-0.0005170,0.0021917,1775.0000000,-0.0006386,-0.0004917,1775.0000000,0.0020367,-0.0027551
,1787.5000000,0.0041517,-0.0090728,1787.5000000,-0.0030450,-0.0045352,1787.5000000,0.0001250,-0.0011764,1787.5000000,-0.0032515,0.0030192
,1800.0000000,-0.0026426,0.0016102,1800.0000000,0.0054229,0.0049821,1800.0000000,0.0009189,0.0029115,1800.0000000,0.0015387,-0.0023253
,1812.5000000,-0.0033785,-0.0005736,1812.5000000,-0.0101524,-0.0003478,1812.5000000,-0.0040117,-0.0030391,1812.5000000,-0.0025856,0.0008461
,1825.0000000,-0.0026343,-0.0075240,1825.0000000,0.0150796,-0.0100825,1825.0000000,0.0086469,-0.0000744,1825.0000000,0.0053401,0.0007104
,1837.5000000,0.0101741,0.0142673,1837.5000000,-0.0109563,0.0099471,1837.5000000,-0.0066921,0.0013918,1837.5000000,-0.0018727,-0.0009456
,1850.0000000,-0.0054215,-0.0063720,1850.0000000,0.0041484,-0.0003956,1850.0000000,0.0013124,0.0007996,1850.0000000,0.0020950,0.0034701
,1862.5000000,0.0009098,-0.0010060,1862.5000000,-0.0001313,-0.0012489,1862.5000000,0.0006101,-0.0003487,1862.5000000,-0.0037740,-0.0041629
,1875.0000000,-0.0066159,-0.0016596,1875.0000000,-0.0021923,-0.0036403,1875.0000000,-0.0006345,-0.0024081,1875.0000000,0.0018313,0.0010772
,1887.5000000,-0.0001979,0.0122295,1887.5000000,-0.0016488,0.0083817,1887.5000000,-0.0005227,0.0019604,1887.5000000,-0.0062942,0.0026611
,1900.0000000,0.0207215,-0.0099907,1900.0000000,0.0046207,-0.0081720,1900.0000000,0.0007522,0.0017240,1900.0000000,0.0070224,-0.0071813
,1912.5000000,-0.0172024,-0.0039685,1912.5000000,0.0000476,0.0041648,1912.5000000,0.0008267,-0.0014085,1912.5000000,-0.0029659,0.0071322
,1925.0000000,-0.0042012,0.0070458,1925.0000000,-0.0011426,-0.0006175,1925.0000000,-0.0008260,-0.0015912,1925.0000000,0.0029802,0.0022856
,1937.5000000,0.0053261,-0.0019257,1937.5000000,-0.0000415,-0.0032800,1937.5000000,-0.0004147,0.0014532,1937.5000000,0.0018418,-0.0101610
,1950.0000000,-0.0011859,-0.0072570,1950.0000000,-0.0035197,0.0043804,1950.0000000,-0.0003007,-0.0010923,1950.0000000,-0.0055379,0.0062994
,1962.5000000,0.0053976,0.0111840,1962.5000000,0.0039587,-0.0019494,1962.5000000,0.0012202,0.0005428,1962.5000000,0.0013120,0.0015974
,1975.0000000,-0.0065565,0.0004228,1975.0000000,-0.0017670,0.0006665,1975.0000000,-0.0008402,0.0000311,1975.0000000,0.0005131,-0.0026607
,1987.5000000,0.0032113,-0.0129370,1987.5000000,0.0010088,0.0002084,1987.5000000,0.0003792,0.0002204,1987.5000000,0.0008128,0.0007578
,2000.0000000,0.0046924,0.0059584,2000.0000000,-0.0013429,-0.0042878,2000.0000000,0.0008102,0.0011773,2000.0000000,0.0000152,-0.0043810
,2012.5000000,-0.0047736,0.0022248,2012.5000000,-0.0003646,0.0065012,2012.5000000,-0.0005719,-0.0033849,2012.5000000,-0.0036505,0.0078592
,2025.0000000,0.0007277,0.0040985,2025.0000000,0.0016685,-0.0022942,2025.0000000,-0.0015010,0.0023878,2025.0000000,0.0044595,-0.0035787
,2037.5000000,-0.0015483,-0.0027673,2037.5000000,0.0025823,-0.0005485,2037.5000000,0.0012611,0.0006871,2037.5000000,0.0006931,-0.0003163
,2050.0000000,0.0018608,-0.0029865,2050.0000000,-0.0020157,-0.0006530,2050.0000000,-0.0000058,0.0002071,2050.0000000,-0.0022865,-0.0015948
,2062.5000000,-0.0003375,0.0004477,2062.5000000,-0.0017586,-0.0010435,2062.5000000,0.0012536,-0.0020950,2062.5000000,-0.0007998,0.0018407
,2075.0000000,-0.0017451,0.0040255,2075.0000000,0.0002439,0.0035331,2075.0000000,-0.0023488,0.0003351,2075.0000000,0.0015167,0.0013955
