C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_35000.xdf,13.06.25,10:27:51,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,0.0025498,-0.0048206,175.0000000,-0.0284059,0.0160012,175.0000000,0.0816017,0.0785285,175.0000000,-0.0588373,-0.0619697
,187.5000000,-0.0020454,0.0031309,187.5000000,0.0172041,-0.0098628,187.5000000,-0.0494499,-0.0468698,187.5000000,0.0355392,0.0370448
,200.0000000,-0.0002652,-0.0000987,200.0000000,-0.0012116,0.0013970,200.0000000,0.0016755,0.0009293,200.0000000,-0.0019163,-0.0007440
,212.5000000,0.0015581,0.0002077,212.5000000,-0.0005765,-0.0009782,212.5000000,0.0006319,0.0008543,212.5000000,-0.0007600,-0.0003375
,225.0000000,-0.0019994,-0.0001587,225.0000000,-0.0008988,0.0007611,225.0000000,0.0001156,0.0000394,225.0000000,-0.0008223,0.0000174
,237.5000000,0.0017366,0.0015782,237.5000000,-0.0055738,0.0013998,237.5000000,-0.0046318,-0.0018078,237.5000000,-0.0049165,0.0061750
,250.0000000,0.0001522,-0.0029008,250.0000000,0.0308156,-0.0079132,250.0000000,0.0221980,0.0118959,250.0000000,0.0273709,-0.0314952
,262.5000000,-0.0013874,0.0027730,262.5000000,-0.0320615,0.0082592,262.5000000,-0.0236834,-0.0133913,262.5000000,-0.0283011,0.0339038
,275.0000000,-0.0000056,-0.0032294,275.0000000,0.0067943,-0.0014536,275.0000000,0.0065663,0.0035662,275.0000000,0.0052791,-0.0082568
,287.5000000,0.0033607,0.0050647,287.5000000,0.0006116,-0.0011366,287.5000000,-0.0014276,-0.0001977,287.5000000,0.0017528,-0.0008996
,300.0000000,-0.0037833,-0.0041255,300.0000000,0.0004384,0.0004352,300.0000000,0.0019833,-0.0001777,300.0000000,-0.0004548,-0.0000811
,312.5000000,0.0036118,-0.0047891,312.5000000,0.0012143,0.0001321,312.5000000,0.0010218,0.0013969,312.5000000,0.0005803,-0.0003407
,325.0000000,-0.0051135,0.0133255,325.0000000,-0.0020461,0.0008252,325.0000000,-0.0031589,0.0003252,325.0000000,-0.0000691,-0.0002370
,337.5000000,0.0063044,-0.0049038,337.5000000,0.0000198,0.0003866,337.5000000,-0.0003497,0.0010712,337.5000000,0.0001498,0.0002390
,350.0000000,-0.0102448,-0.0097415,350.0000000,0.0035605,-0.0038931,350.0000000,0.0062605,-0.0060587,350.0000000,-0.0009214,0.0003056
,362.5000000,0.0085841,0.0075851,362.5000000,-0.0026794,0.0028002,362.5000000,-0.0050115,0.0046048,362.5000000,0.0013171,-0.0005042
,375.0000000,-0.0052210,0.0044690,375.0000000,0.0006153,-0.0004375,375.0000000,0.0016008,-0.0006498,375.0000000,-0.0005696,0.0001649
,387.5000000,0.0036815,-0.0075092,387.5000000,-0.0003931,0.0002463,387.5000000,-0.0006272,0.0006093,387.5000000,-0.0001356,-0.0000122
,400.0000000,-0.0000189,0.0070924,400.0000000,0.0001319,0.0002310,400.0000000,-0.0003143,-0.0002615,400.0000000,0.0003050,-0.0007147
,412.5000000,-0.0015710,-0.0097225,412.5000000,0.0003141,-0.0003954,412.5000000,0.0011122,-0.0004190,412.5000000,-0.0003953,0.0005906
,425.0000000,0.0003705,0.0035694,425.0000000,-0.0004131,-0.0002999,425.0000000,-0.0006128,-0.0004330,425.0000000,0.0002090,0.0002675
,437.5000000,0.0035831,0.0038844,437.5000000,0.0000941,0.0011123,437.5000000,-0.0007637,0.0003304,437.5000000,0.0003588,0.0000897
,450.0000000,-0.0062818,0.0016029,450.0000000,0.0005630,-0.0010736,450.0000000,0.0007011,0.0014097,450.0000000,0.0000794,-0.0004969
,462.5000000,0.0106051,-0.0094511,462.5000000,-0.0006343,0.0000973,462.5000000,0.0007248,-0.0017490,462.5000000,-0.0010093,-0.0002468
,475.0000000,-0.0108170,0.0090392,475.0000000,0.0000804,0.0008920,475.0000000,-0.0011131,0.0013842,475.0000000,0.0007934,0.0010345
,487.5000000,0.0037851,-0.0022393,487.5000000,-0.0002880,-0.0014227,487.5000000,-0.0007158,-0.0020044,487.5000000,0.0007599,-0.0014763
,500.0000000,-0.0023433,-0.0033420,500.0000000,-0.0000677,-0.0018327,500.0000000,0.0058336,-0.0002358,500.0000000,-0.0001054,-0.0029055
,512.5000000,0.0030563,0.0066485,512.5000000,0.0011235,0.0081288,512.5000000,-0.0096204,0.0090848,512.5000000,-0.0020652,0.0091793
,525.0000000,-0.0002078,-0.0157563,525.0000000,0.0019263,-0.0114910,525.0000000,0.0146190,-0.0175750,525.0000000,0.0003052,-0.0079104
,537.5000000,-0.0048810,0.0147000,537.5000000,-0.0059415,0.0117700,537.5000000,-0.0229311,0.0151420,537.5000000,0.0017900,0.0055358
,550.0000000,0.0118817,0.0028635,550.0000000,0.0043176,-0.0085939,550.0000000,0.0172127,-0.0066185,550.0000000,-0.0016975,-0.0049775
,562.5000000,-0.0117081,-0.0094977,562.5000000,-0.0008930,0.0042030,562.5000000,-0.0052281,0.0003288,562.5000000,0.0008077,0.0040359
,575.0000000,0.0101773,0.0014865,575.0000000,-0.0003268,-0.0037613,575.0000000,0.0034003,0.0252699,575.0000000,0.0091129,-0.0213395
,587.5000000,-0.0136705,0.0035149,587.5000000,0.0008095,0.0042733,587.5000000,-0.0048338,-0.0428233,587.5000000,-0.0152859,0.0340550
,600.0000000,0.0087135,-0.0031436,600.0000000,-0.0021154,-0.0023740,600.0000000,0.0053475,0.0184350,600.0000000,0.0032879,-0.0139519
,612.5000000,-0.0011457,0.0029752,612.5000000,0.0023193,0.0012921,612.5000000,-0.0053773,-0.0012168,612.5000000,0.0050195,-0.0006750
,625.0000000,0.0003385,-0.0015761,625.0000000,-0.0013969,-0.0001082,625.0000000,0.0026075,0.0010926,625.0000000,-0.0031714,0.0010133
,637.5000000,-0.0030957,-0.0019779,637.5000000,0.0005523,-0.0021331,637.5000000,0.0017234,-0.0003642,637.5000000,0.0008779,-0.0025634
,650.0000000,0.0012615,0.0030073,650.0000000,0.0006417,0.0017579,650.0000000,-0.0024192,0.0020174,650.0000000,0.0014725,0.0017667
,662.5000000,0.0030449,-0.0073326,662.5000000,-0.0006271,-0.0002926,662.5000000,0.0002388,-0.0017683,662.5000000,-0.0017452,0.0007199
,675.0000000,-0.0011275,0.0157166,675.0000000,-0.0000776,-0.0003416,675.0000000,0.0014706,-0.0001440,675.0000000,0.0002973,-0.0027268
,687.5000000,0.0010452,-0.0078159,687.5000000,0.0005398,0.0000952,687.5000000,-0.0021689,0.0011442,687.5000000,0.0003330,0.0019287
,700.0000000,-0.0005390,-0.0041516,700.0000000,-0.0011841,0.0003562,700.0000000,0.0027414,-0.0014948,700.0000000,-0.0011822,0.0000625
,712.5000000,-0.0036307,0.0016170,712.5000000,0.0002727,0.0001106,712.5000000,-0.0035632,0.0011476,712.5000000,0.0016904,-0.0002699
,725.0000000,-0.0033315,-0.0020178,725.0000000,0.0017773,-0.0002580,725.0000000,0.0035354,0.0005770,725.0000000,-0.0011458,-0.0005454
,737.5000000,0.0132399,0.0053441,737.5000000,-0.0019945,-0.0011177,737.5000000,-0.0024767,-0.0025589,737.5000000,0.0002304,0.0004093
,750.0000000,-0.0072531,-0.0005620,750.0000000,0.0009588,0.0004755,750.0000000,0.0008018,0.0009710,750.0000000,-0.0019033,0.0012339
,762.5000000,-0.0034647,-0.0031790,762.5000000,0.0013868,0.0045420,762.5000000,0.0019129,0.0080389,762.5000000,0.0103810,-0.0031059
,775.0000000,0.0020086,0.0016726,775.0000000,-0.0029836,-0.0051534,775.0000000,-0.0036762,-0.0104124,775.0000000,-0.0116477,0.0034432
,787.5000000,0.0138634,-0.0018142,787.5000000,0.0021923,0.0003671,787.5000000,0.0026500,0.0036798,787.5000000,0.0036702,-0.0031953
,800.0000000,-0.0197780,0.0019877,800.0000000,-0.0017585,0.0020200,800.0000000,-0.0006741,-0.0008423,800.0000000,-0.0008360,0.0030828
,812.5000000,0.0083339,0.0005367,812.5000000,0.0003607,-0.0014048,812.5000000,-0.0005608,-0.0000619,812.5000000,-0.0000821,-0.0013623
,825.0000000,-0.0003877,0.0003591,825.0000000,-0.0002143,0.0029237,825.0000000,-0.0012571,0.0015061,825.0000000,0.0015838,0.0016458
,837.5000000,-0.0046786,-0.0051164,837.5000000,0.0052934,-0.0107852,837.5000000,0.0057784,-0.0030527,837.5000000,-0.0001066,-0.0078905
,850.0000000,0.0064779,0.0059435,850.0000000,-0.0073259,0.0107842,850.0000000,-0.0059046,0.0024163,850.0000000,-0.0020702,0.0082247
,862.5000000,-0.0018009,-0.0021962,862.5000000,0.0023492,-0.0037865,862.5000000,0.0010714,-0.0001974,862.5000000,0.0014782,-0.0025796
,875.0000000,-0.0022698,-0.0025543,875.0000000,-0.0038204,0.0092635,875.0000000,-0.0011453,0.0025742,875.0000000,-0.0019380,0.0061044
,887.5000000,0.0033119,0.0045289,887.5000000,0.0130138,-0.0097046,887.5000000,0.0135162,-0.0045947,887.5000000,0.0031459,-0.0112677
,900.0000000,-0.0018810,-0.0016167,900.0000000,-0.0120020,-0.0002867,900.0000000,-0.0189403,-0.0062567,900.0000000,-0.0042531,0.0106570
,912.5000000,0.0002013,-0.0016656,912.5000000,0.0046775,0.0013019,912.5000000,0.0051472,0.0202791,912.5000000,0.0109307,-0.0097487
,925.0000000,0.0012436,0.0018169,925.0000000,-0.0017807,0.0056106,925.0000000,-0.0068579,-0.0166726,925.0000000,-0.0068954,0.0143816
,937.5000000,-0.0070343,-0.0062389,937.5000000,-0.0044778,-0.0079021,937.5000000,0.0162799,-0.0007652,937.5000000,-0.0098890,-0.0137824
,950.0000000,0.0105237,0.0122652,950.0000000,0.0100626,-0.0046297,950.0000000,-0.0022997,0.0089658,950.0000000,0.0070039,0.0021879
,962.5000000,-0.0056157,-0.0054963,962.5000000,-0.0092929,0.0099999,962.5000000,-0.0042836,-0.0083170,962.5000000,-0.0005564,0.0028252
,975.0000000,-0.0055526,-0.0000342,975.0000000,0.0065981,-0.0048289,975.0000000,0.0048290,0.0228029,975.0000000,0.0129044,-0.0220547
,987.5000000,0.0160649,-0.0026479,987.5000000,-0.0037361,0.0070661,987.5000000,-0.0189699,-0.0353135,987.5000000,-0.0138337,0.0443787
,1000.0000000,-0.0147285,-0.0018063,1000.0000000,0.0012152,-0.0076973,1000.0000000,0.0216929,0.0171420,1000.0000000,-0.0000992,-0.0289561
,1012.5000000,0.0050313,0.0050090,1012.5000000,0.0021537,0.0059357,1012.5000000,-0.0095393,0.0080866,1012.5000000,0.0060165,0.0067260
,1025.0000000,0.0045633,-0.0021396,1025.0000000,-0.0064563,-0.0025218,1025.0000000,-0.0030973,-0.0134152,1025.0000000,-0.0079158,-0.0000200
,1037.5000000,-0.0071532,0.0002095,1037.5000000,0.0050938,-0.0014374,1037.5000000,0.0065869,0.0048681,1037.5000000,0.0062194,-0.0007660
,1050.0000000,-0.0021770,0.0065939,1050.0000000,0.0011855,-0.0000448,1050.0000000,-0.0006016,0.0007962,1050.0000000,0.0015043,-0.0011252
,1062.5000000,0.0073915,-0.0109165,1062.5000000,-0.0027364,0.0023506,1062.5000000,-0.0022540,0.0004818,1062.5000000,-0.0028784,0.0020339
,1075.0000000,-0.0039762,0.0075088,1075.0000000,0.0012290,-0.0029480,1075.0000000,0.0015434,-0.0009230,1075.0000000,0.0011199,-0.0033523
,1087.5000000,0.0055690,-0.0069295,1087.5000000,-0.0008730,0.0013928,1087.5000000,-0.0002629,-0.0001653,1087.5000000,-0.0013356,0.0015853
,1100.0000000,-0.0038420,0.0069116,1100.0000000,0.0005437,0.0008388,1100.0000000,-0.0007196,0.0007116,1100.0000000,-0.0003581,0.0018319
,1112.5000000,-0.0034855,-0.0032960,1112.5000000,-0.0005127,-0.0003607,1112.5000000,-0.0007554,-0.0011706,1112.5000000,0.0010766,0.0000184
,1125.0000000,0.0046172,-0.0029714,1125.0000000,0.0009809,-0.0010795,1125.0000000,0.0017154,0.0002896,1125.0000000,0.0004109,-0.0036415
,1137.5000000,0.0011404,0.0053737,1137.5000000,-0.0010072,0.0013281,1137.5000000,-0.0016752,0.0006001,1137.5000000,-0.0004723,0.0038603
,1150.0000000,-0.0020242,-0.0010606,1150.0000000,0.0032091,-0.0009628,1150.0000000,0.0027848,0.0019718,1150.0000000,0.0021498,-0.0049962
,1162.5000000,-0.0027687,-0.0037817,1162.5000000,-0.0042063,0.0006072,1162.5000000,-0.0024443,-0.0033373,1162.5000000,-0.0039182,0.0038852
,1175.0000000,0.0037347,0.0054327,1175.0000000,0.0002365,0.0009223,1175.0000000,-0.0004555,0.0002466,1175.0000000,0.0033717,0.0023187
,1187.5000000,-0.0062369,-0.0025882,1187.5000000,0.0007940,-0.0027725,1187.5000000,0.0013439,0.0000719,1187.5000000,-0.0019844,-0.0030354
,1200.0000000,0.0088236,0.0025762,1200.0000000,0.0008225,0.0023615,1200.0000000,-0.0001090,0.0024264,1200.0000000,-0.0005799,0.0003642
,1212.5000000,-0.0064217,-0.0066641,1212.5000000,-0.0012262,-0.0011457,1212.5000000,-0.0003557,-0.0023899,1212.5000000,-0.0006492,0.0009292
,1225.0000000,0.0016058,0.0087885,1225.0000000,0.0013366,-0.0009739,1225.0000000,0.0008562,-0.0009348,1225.0000000,0.0021222,-0.0008171
,1237.5000000,0.0042399,-0.0062552,1237.5000000,-0.0011971,0.0044975,1237.5000000,-0.0026042,0.0047168,1237.5000000,0.0009796,0.0015578
,1250.0000000,-0.0043630,0.0015980,1250.0000000,0.0010849,-0.0036025,1250.0000000,0.0027160,-0.0028495,1250.0000000,-0.0032747,-0.0030439
,1262.5000000,0.0021136,-0.0011513,1262.5000000,-0.0004301,-0.0004434,1262.5000000,-0.0006937,-0.0013559,1262.5000000,0.0027564,0.0005706
,1275.0000000,-0.0052530,-0.0005829,1275.0000000,-0.0008155,0.0004518,1275.0000000,-0.0005421,0.0008744,1275.0000000,-0.0027518,0.0009189
,1287.5000000,0.0076989,0.0050825,1287.5000000,0.0022422,0.0030037,1287.5000000,0.0010818,0.0019346,1287.5000000,0.0032661,0.0013854
,1300.0000000,-0.0043474,-0.0041343,1300.0000000,-0.0023483,-0.0048373,1300.0000000,-0.0007546,-0.0026506,1300.0000000,-0.0031983,-0.0044445
,1312.5000000,0.0006314,0.0028178,1312.5000000,0.0032263,0.0020007,1312.5000000,0.0012849,0.0019319,1312.5000000,0.0042053,0.0027270
,1325.0000000,-0.0013181,-0.0008194,1325.0000000,-0.0044971,0.0009183,1325.0000000,-0.0020062,-0.0017599,1325.0000000,-0.0054321,0.0014137
,1337.5000000,0.0035301,-0.0044750,1337.5000000,0.0032764,0.0047273,1337.5000000,-0.0014513,0.0034042,1337.5000000,0.0066259,0.0045160
,1350.0000000,-0.0064739,0.0052959,1350.0000000,-0.0007757,-0.0101369,1350.0000000,0.0045148,-0.0039927,1350.0000000,-0.0047742,-0.0110719
,1362.5000000,0.0074704,-0.0038567,1362.5000000,-0.0028164,0.0070392,1362.5000000,-0.0039239,0.0007148,1362.5000000,-0.0010004,0.0083658
,1375.0000000,-0.0064836,0.0030037,1375.0000000,0.0029625,-0.0027327,1375.0000000,0.0019063,0.0006639,1375.0000000,0.0016186,-0.0021057
,1387.5000000,0.0057091,-0.0022291,1387.5000000,-0.0005395,0.0005693,1387.5000000,-0.0004690,-0.0000472,1387.5000000,0.0017379,-0.0013538
,1400.0000000,-0.0032952,0.0019877,1400.0000000,0.0005033,-0.0005709,1400.0000000,0.0009816,0.0008125,1400.0000000,-0.0016654,-0.0010757
,1412.5000000,-0.0000415,-0.0006730,1412.5000000,-0.0013320,0.0020370,1412.5000000,-0.0020947,-0.0004148,1412.5000000,0.0022337,0.0020684
,1425.0000000,0.0016559,-0.0051192,1425.0000000,0.0012245,-0.0003778,1425.0000000,0.0007874,0.0004666,1425.0000000,-0.0014843,-0.0015895
,1437.5000000,-0.0025865,0.0071376,1437.5000000,0.0018857,-0.0094448,1437.5000000,0.0072369,-0.0054526,1437.5000000,-0.0088260,0.0028340
,1450.0000000,-0.0003582,-0.0070032,1450.0000000,-0.0073838,0.0152244,1450.0000000,-0.0156712,0.0066336,1450.0000000,0.0172912,-0.0003518
,1462.5000000,0.0084323,0.0073720,1462.5000000,0.0115804,-0.0120795,1462.5000000,0.0184310,-0.0024599,1462.5000000,-0.0166848,-0.0039905
,1475.0000000,-0.0046306,0.0044120,1475.0000000,-0.0084329,0.0085982,1475.0000000,-0.0143173,0.0029349,1475.0000000,0.0123146,0.0019646
,1487.5000000,-0.0030968,-0.0098350,1487.5000000,0.0013308,-0.0038961,1487.5000000,0.0042409,-0.0037295,1487.5000000,-0.0038185,0.0018307
,1500.0000000,0.0011223,0.0028539,1500.0000000,0.0003862,0.0012823,1500.0000000,0.0002412,0.0025972,1500.0000000,-0.0009812,-0.0021787
,1512.5000000,0.0018819,-0.0014050,1512.5000000,0.0011467,-0.0000171,1512.5000000,0.0011214,-0.0001717,1512.5000000,0.0003603,0.0008969
,1525.0000000,-0.0044724,0.0073203,1525.0000000,-0.0021867,-0.0003938,1525.0000000,-0.0020527,-0.0010945,1525.0000000,0.0003569,-0.0003603
,1537.5000000,0.0028518,-0.0075768,1537.5000000,0.0019194,-0.0011711,1537.5000000,0.0022610,-0.0008272,1537.5000000,-0.0009564,0.0011321
,1550.0000000,-0.0051729,-0.0053048,1550.0000000,-0.0010893,0.0009542,1550.0000000,-0.0017631,0.0009572,1550.0000000,0.0009955,-0.0011422
,1562.5000000,0.0147081,0.0068132,1562.5000000,0.0004427,-0.0010563,1562.5000000,0.0012321,-0.0010176,1562.5000000,-0.0001729,0.0004903
,1575.0000000,-0.0112568,0.0033275,1575.0000000,0.0010696,0.0006565,1575.0000000,0.0006245,0.0013577,1575.0000000,-0.0011832,0.0001853
,1587.5000000,-0.0015297,-0.0037208,1587.5000000,-0.0024490,0.0001137,1587.5000000,-0.0024221,-0.0011021,1587.5000000,0.0013001,-0.0015485
,1600.0000000,0.0043154,0.0014339,1600.0000000,0.0060342,-0.0007246,1600.0000000,0.0058538,0.0013481,1600.0000000,-0.0001783,0.0058228
,1612.5000000,-0.0028692,-0.0001843,1612.5000000,-0.0008457,0.0053599,1612.5000000,-0.0025020,0.0041133,1612.5000000,-0.0010789,-0.0021821
,1625.0000000,0.0085327,-0.0057785,1625.0000000,-0.0193419,-0.0103197,1625.0000000,-0.0147148,-0.0125449,1625.0000000,-0.0022752,-0.0136090
,1637.5000000,-0.0096687,0.0091160,1637.5000000,0.0245206,0.0104647,1637.5000000,0.0204520,0.0128150,1637.5000000,0.0052482,0.0181124
,1650.0000000,0.0030177,-0.0077681,1650.0000000,-0.0056735,-0.0056146,1650.0000000,-0.0054342,-0.0056998,1650.0000000,0.0005282,-0.0060331
,1662.5000000,-0.0041403,0.0047576,1662.5000000,-0.0076403,0.0078784,1662.5000000,-0.0064139,0.0047942,1662.5000000,-0.0072421,0.0028719
,1675.0000000,0.0122135,-0.0070495,1675.0000000,0.0045890,-0.0140200,1675.0000000,0.0050705,-0.0087166,1675.0000000,0.0061137,-0.0082409
,1687.5000000,-0.0130325,0.0099992,1687.5000000,0.0042378,0.0090276,1687.5000000,0.0018378,0.0067160,1687.5000000,0.0023675,0.0065203
,1700.0000000,0.0064754,-0.0022904,1700.0000000,-0.0091902,-0.0046748,1700.0000000,-0.0060229,-0.0052466,1700.0000000,-0.0079935,-0.0042375
,1712.5000000,0.0060169,0.0076617,1712.5000000,0.0081801,0.0027764,1712.5000000,0.0065744,0.0038570,1712.5000000,0.0068139,0.0005570
,1725.0000000,-0.0170380,-0.0063694,1725.0000000,-0.0059723,-0.0002634,1725.0000000,-0.0050446,-0.0005395,1725.0000000,-0.0052443,0.0034099
,1737.5000000,0.0093040,-0.0130931,1737.5000000,0.0029600,0.0006989,1737.5000000,0.0022141,-0.0003208,1737.5000000,0.0032313,-0.0027489
,1750.0000000,0.0037576,0.0068010,1750.0000000,0.0016992,0.0001548,1750.0000000,-0.0004460,-0.0001397,1750.0000000,0.0014018,0.0022929
,1762.5000000,-0.0141118,0.0038024,1762.5000000,-0.0030750,-0.0028609,1762.5000000,-0.0001890,-0.0003104,1762.5000000,-0.0040320,-0.0037538
,1775.0000000,0.0309738,0.0041158,1775.0000000,0.0015200,0.0028786,1775.0000000,0.0010360,0.0011436,1775.0000000,0.0020514,0.0048978
,1787.5000000,-0.0238418,-0.0088958,1787.5000000,-0.0029533,-0.0002729,1787.5000000,-0.0013215,-0.0010772,1787.5000000,0.0008347,0.0000869
,1800.0000000,-0.0110747,0.0236339,1800.0000000,-0.0029232,-0.0001533,1800.0000000,-0.0016696,-0.0010077,1800.0000000,-0.0012899,-0.0030827
,1812.5000000,0.0235487,-0.0346042,1812.5000000,0.0136673,0.0031429,1812.5000000,0.0036750,0.0050482,1812.5000000,0.0002299,-0.0006950
,1825.0000000,-0.0135398,0.0168182,1825.0000000,-0.0074834,-0.0038276,1825.0000000,-0.0013106,-0.0038466,1825.0000000,0.0026250,0.0019224
,1837.5000000,0.0029346,-0.0004002,1837.5000000,-0.0042716,-0.0015922,1837.5000000,-0.0005854,-0.0006557,1837.5000000,-0.0058712,-0.0028012
,1850.0000000,0.0156119,-0.0048741,1850.0000000,0.0040954,0.0012597,1850.0000000,0.0004072,0.0003792,1850.0000000,0.0049776,0.0020047
,1862.5000000,-0.0227424,-0.0032426,1862.5000000,-0.0015868,0.0010462,1862.5000000,-0.0001950,0.0003904,1862.5000000,-0.0050550,0.0020662
,1875.0000000,0.0091028,0.0236815,1875.0000000,-0.0012401,0.0002006,1875.0000000,-0.0009636,0.0000979,1875.0000000,0.0047424,-0.0043315
,1887.5000000,-0.0092634,-0.0388099,1887.5000000,0.0047706,0.0017410,1887.5000000,0.0014077,0.0010850,1887.5000000,-0.0022799,0.0070590
,1900.0000000,0.0214820,0.0320966,1900.0000000,-0.0041468,-0.0062511,1900.0000000,0.0006142,-0.0027406,1900.0000000,0.0027367,-0.0073656
,1912.5000000,-0.0188664,-0.0083275,1912.5000000,0.0064955,0.0065046,1912.5000000,-0.0016289,0.0032778,1912.5000000,0.0024867,0.0045187
,1925.0000000,0.0159575,-0.0042377,1925.0000000,-0.0108625,-0.0024402,1925.0000000,0.0006269,-0.0018861,1925.0000000,-0.0111301,-0.0048280
,1937.5000000,-0.0239466,0.0039108,1937.5000000,0.0101573,-0.0011034,1937.5000000,0.0002749,0.0010847,1937.5000000,0.0107980,0.0042348
,1950.0000000,0.0186939,-0.0014395,1950.0000000,-0.0056044,0.0024458,1950.0000000,-0.0004721,-0.0013713,1950.0000000,-0.0049692,0.0004958
,1962.5000000,-0.0027922,0.0059865,1962.5000000,0.0019319,-0.0041508,1962.5000000,0.0007987,0.0009814,1962.5000000,0.0014966,-0.0043887
,1975.0000000,-0.0037040,-0.0107369,1975.0000000,0.0008140,0.0039152,1975.0000000,-0.0011236,-0.0001490,1975.0000000,0.0015579,0.0040362
,1987.5000000,-0.0054384,0.0169275,1987.5000000,0.0005989,-0.0009052,1987.5000000,-0.0002434,0.0003263,1987.5000000,-0.0003579,-0.0001412
,2000.0000000,0.0150129,-0.0259146,2000.0000000,-0.0160684,0.0039796,2000.0000000,0.0056609,-0.0049620,2000.0000000,-0.0171359,-0.0028863
,2012.5000000,-0.0034658,0.0146432,2012.5000000,0.0212956,-0.0045713,2012.5000000,-0.0081365,0.0032735,2012.5000000,0.0236562,0.0068334
,2025.0000000,-0.0089954,0.0026959,2025.0000000,-0.0043236,-0.0030771,2025.0000000,0.0045234,0.0058453,2025.0000000,-0.0057865,-0.0107314
,2037.5000000,0.0095448,-0.0062120,2037.5000000,-0.0044244,0.0035170,2037.5000000,-0.0019137,-0.0054397,2037.5000000,-0.0034767,0.0062994
,2050.0000000,-0.0067604,0.0030836,2050.0000000,0.0030660,0.0006192,2050.0000000,0.0001530,0.0018685,2050.0000000,0.0026424,-0.0011087
,2062.5000000,0.0006968,-0.0047552,2062.5000000,-0.0016991,-0.0002375,2062.5000000,-0.0002452,-0.0017451,2062.5000000,-0.0010957,0.0017250
,2075.0000000,0.0039665,0.0062224,2075.0000000,-0.0018454,-0.0014231,2075.0000000,0.0015674,-0.0003190,2075.0000000,-0.0015851,-0.0013627
