C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_37500.xdf,13.06.25,10:33:14,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0070839,-0.0029332,175.0000000,0.0216257,0.0284789,175.0000000,0.0760603,-0.0966296,175.0000000,-0.0606263,0.0705067
,187.5000000,0.0055305,0.0028086,187.5000000,-0.0132503,-0.0174177,187.5000000,-0.0455795,0.0586674,187.5000000,0.0362595,-0.0426958
,200.0000000,-0.0028552,-0.0010030,200.0000000,0.0010004,0.0001477,200.0000000,0.0017064,-0.0027957,200.0000000,-0.0013331,0.0019809
,212.5000000,0.0020820,-0.0006700,212.5000000,-0.0001749,0.0005570,212.5000000,0.0009460,-0.0007072,212.5000000,-0.0002317,0.0002488
,225.0000000,-0.0026381,0.0004273,225.0000000,0.0002517,0.0007275,225.0000000,0.0002744,0.0006116,225.0000000,-0.0003925,-0.0002899
,237.5000000,0.0034289,0.0013967,237.5000000,0.0005727,-0.0009446,237.5000000,-0.0002027,-0.0009769,237.5000000,0.0004382,0.0004409
,250.0000000,-0.0001082,-0.0019008,250.0000000,0.0094704,-0.0041978,250.0000000,0.0061267,0.0117889,250.0000000,0.0147394,-0.0170950
,262.5000000,-0.0025454,0.0023971,262.5000000,-0.0221076,0.0099367,262.5000000,-0.0137280,-0.0261269,262.5000000,-0.0327758,0.0391979
,275.0000000,0.0019801,-0.0022852,275.0000000,0.0126060,-0.0050597,275.0000000,0.0079022,0.0144852,275.0000000,0.0181595,-0.0223442
,287.5000000,-0.0014574,0.0006432,287.5000000,-0.0007496,-0.0014103,287.5000000,-0.0008883,-0.0009228,287.5000000,-0.0002598,-0.0000221
,300.0000000,0.0002779,0.0007147,300.0000000,0.0004832,0.0014621,300.0000000,0.0008182,0.0015564,300.0000000,-0.0003834,0.0001853
,312.5000000,-0.0001866,0.0046300,312.5000000,-0.0009370,0.0000930,312.5000000,-0.0012297,-0.0003803,312.5000000,0.0002859,0.0007371
,325.0000000,-0.0002229,-0.0109649,325.0000000,0.0016122,-0.0013719,325.0000000,0.0023186,-0.0017733,325.0000000,-0.0004982,-0.0000690
,337.5000000,-0.0062810,0.0036792,337.5000000,-0.0002640,-0.0007022,337.5000000,0.0002606,-0.0014855,337.5000000,0.0000239,0.0001867
,350.0000000,0.0182113,0.0061879,350.0000000,-0.0026380,0.0041514,350.0000000,-0.0043000,0.0069784,350.0000000,0.0001580,-0.0008116
,362.5000000,-0.0136006,-0.0033597,362.5000000,0.0023318,-0.0024810,362.5000000,0.0031004,-0.0050842,362.5000000,0.0000702,0.0005517
,375.0000000,0.0066266,-0.0028046,375.0000000,-0.0002647,-0.0000830,375.0000000,-0.0004302,0.0007066,375.0000000,-0.0000413,-0.0000910
,387.5000000,-0.0054230,0.0010093,387.5000000,-0.0000011,0.0000578,387.5000000,0.0003700,-0.0000707,387.5000000,0.0001368,0.0001293
,400.0000000,0.0030269,0.0039633,400.0000000,-0.0003025,0.0004019,400.0000000,-0.0002659,0.0006761,400.0000000,-0.0007199,-0.0000442
,412.5000000,-0.0052905,-0.0056888,412.5000000,0.0004845,-0.0010342,412.5000000,0.0004390,-0.0005790,412.5000000,0.0012455,-0.0004061
,425.0000000,0.0021293,0.0060872,425.0000000,-0.0010648,0.0006051,425.0000000,-0.0007027,-0.0011852,425.0000000,-0.0015933,0.0010909
,437.5000000,0.0012590,-0.0042599,437.5000000,0.0013523,0.0003348,437.5000000,-0.0011177,0.0021842,437.5000000,0.0014829,-0.0000189
,450.0000000,0.0037780,-0.0016846,450.0000000,-0.0014682,-0.0000172,450.0000000,0.0026199,-0.0025160,450.0000000,-0.0009505,-0.0011732
,462.5000000,-0.0090250,0.0069547,462.5000000,0.0025964,-0.0016879,462.5000000,0.0002136,0.0017693,462.5000000,0.0009964,0.0005588
,475.0000000,0.0078946,-0.0060834,475.0000000,-0.0014250,0.0037462,475.0000000,-0.0042073,0.0009705,475.0000000,-0.0006212,0.0008912
,487.5000000,-0.0024192,0.0004702,487.5000000,-0.0011116,-0.0034811,487.5000000,0.0049652,-0.0004027,487.5000000,-0.0007629,-0.0012737
,500.0000000,0.0011323,0.0016737,500.0000000,0.0024878,0.0018982,500.0000000,0.0019670,-0.0011431,500.0000000,0.0006617,0.0013219
,512.5000000,-0.0044896,0.0015949,512.5000000,-0.0059758,0.0015343,512.5000000,-0.0199666,0.0007316,512.5000000,-0.0024705,0.0031049
,525.0000000,0.0065053,-0.0046702,525.0000000,0.0054254,-0.0020706,525.0000000,0.0200773,0.0045269,525.0000000,0.0073612,-0.0099347
,537.5000000,-0.0020689,0.0054792,537.5000000,-0.0000945,-0.0028429,537.5000000,0.0007066,-0.0091951,537.5000000,-0.0063877,0.0051252
,550.0000000,-0.0063912,-0.0061929,550.0000000,-0.0018284,0.0020554,550.0000000,-0.0050932,0.0025364,550.0000000,0.0010989,0.0011195
,562.5000000,0.0075905,0.0042596,562.5000000,0.0007854,0.0005520,562.5000000,0.0006689,0.0020131,562.5000000,0.0002640,-0.0005096
,575.0000000,-0.0027018,-0.0001265,575.0000000,-0.0000460,0.0003655,575.0000000,-0.0003104,-0.0002402,575.0000000,-0.0001771,0.0004700
,587.5000000,0.0001995,0.0013835,587.5000000,0.0001714,-0.0007699,587.5000000,-0.0003776,0.0007160,587.5000000,0.0005982,-0.0005422
,600.0000000,0.0009111,-0.0011605,600.0000000,0.0002244,0.0019179,600.0000000,0.0001633,0.0001389,600.0000000,-0.0002973,-0.0000405
,612.5000000,0.0008673,-0.0059777,612.5000000,-0.0045861,0.0131712,612.5000000,0.0226530,0.0238872,612.5000000,-0.0182278,-0.0044257
,625.0000000,-0.0043135,0.0070690,625.0000000,0.0083563,-0.0322265,625.0000000,-0.0485911,-0.0528872,625.0000000,0.0384445,0.0102221
,637.5000000,0.0032253,-0.0032709,637.5000000,-0.0041983,0.0185742,637.5000000,0.0280802,0.0270161,637.5000000,-0.0206684,-0.0052552
,650.0000000,-0.0004234,0.0033024,650.0000000,0.0003467,-0.0009307,650.0000000,-0.0028407,0.0019252,650.0000000,0.0001103,-0.0008003
,662.5000000,0.0009793,-0.0003025,662.5000000,-0.0002721,0.0003167,662.5000000,0.0000549,-0.0001697,662.5000000,0.0007380,0.0010218
,675.0000000,0.0002569,-0.0055137,675.0000000,-0.0003540,-0.0004245,675.0000000,0.0006992,-0.0002207,675.0000000,0.0001161,-0.0010091
,687.5000000,-0.0040232,0.0043096,687.5000000,0.0003069,-0.0001174,687.5000000,-0.0010290,-0.0004559,687.5000000,-0.0010117,0.0007154
,700.0000000,0.0001704,-0.0034514,700.0000000,-0.0008082,-0.0001407,700.0000000,0.0016972,-0.0016874,700.0000000,0.0000337,-0.0002229
,712.5000000,0.0045238,0.0089490,712.5000000,0.0011672,0.0010686,712.5000000,-0.0007062,0.0021840,712.5000000,0.0008220,0.0003422
,725.0000000,-0.0085506,-0.0090683,725.0000000,0.0003511,-0.0002794,725.0000000,0.0000320,0.0011071,725.0000000,-0.0001175,-0.0005478
,737.5000000,0.0125277,0.0039011,737.5000000,-0.0003403,-0.0012020,737.5000000,0.0005505,-0.0029573,737.5000000,-0.0013176,-0.0000049
,750.0000000,-0.0067510,0.0021232,750.0000000,0.0006385,0.0004749,750.0000000,0.0010088,0.0014328,750.0000000,0.0019341,-0.0012135
,762.5000000,0.0021957,-0.0085950,762.5000000,-0.0016590,-0.0006375,762.5000000,-0.0032205,-0.0016297,762.5000000,-0.0020878,0.0030105
,775.0000000,0.0022351,0.0058638,775.0000000,0.0026818,-0.0006336,775.0000000,0.0061281,0.0007997,775.0000000,-0.0022736,-0.0048955
,787.5000000,-0.0114130,0.0084308,787.5000000,-0.0054291,0.0053464,787.5000000,-0.0116392,0.0033534,787.5000000,0.0109564,0.0084413
,800.0000000,0.0096124,-0.0118679,800.0000000,0.0034473,-0.0036847,800.0000000,0.0066507,-0.0024193,800.0000000,-0.0081237,-0.0049332
,812.5000000,0.0010134,0.0024003,812.5000000,0.0018679,-0.0000969,812.5000000,0.0027189,0.0009164,812.5000000,0.0011138,-0.0014360
,825.0000000,-0.0051799,0.0000027,825.0000000,-0.0001589,0.0003684,825.0000000,-0.0011933,-0.0017720,825.0000000,0.0003301,0.0015499
,837.5000000,0.0051366,-0.0024652,837.5000000,-0.0054212,-0.0018929,837.5000000,-0.0023422,-0.0007525,837.5000000,-0.0037167,-0.0008349
,850.0000000,-0.0055076,0.0063962,850.0000000,0.0035486,-0.0006642,850.0000000,0.0004634,0.0001167,850.0000000,0.0025001,-0.0004412
,862.5000000,0.0060481,-0.0046030,862.5000000,0.0023176,0.0012076,862.5000000,0.0002920,0.0009047,862.5000000,0.0024547,0.0003417
,875.0000000,-0.0054735,0.0041951,875.0000000,0.0023394,0.0064253,875.0000000,0.0072831,0.0018223,875.0000000,0.0003810,0.0027676
,887.5000000,0.0014626,-0.0043383,887.5000000,-0.0101263,-0.0075507,887.5000000,-0.0141564,-0.0052270,887.5000000,-0.0062385,-0.0006180
,900.0000000,0.0052440,0.0045740,900.0000000,0.0029408,0.0020631,900.0000000,0.0068575,0.0103895,900.0000000,0.0047290,-0.0038084
,912.5000000,-0.0113329,-0.0061156,912.5000000,0.0047917,-0.0018045,912.5000000,0.0002023,-0.0026743,912.5000000,0.0035385,-0.0008371
,925.0000000,0.0075817,0.0072298,925.0000000,-0.0017095,0.0097443,925.0000000,-0.0164737,-0.0107480,925.0000000,0.0004452,0.0206129
,937.5000000,-0.0006110,-0.0183020,937.5000000,-0.0031742,-0.0265983,937.5000000,0.0531309,0.0133061,937.5000000,-0.0200854,-0.0498835
,950.0000000,0.0017292,0.0234276,950.0000000,0.0044692,0.0287741,950.0000000,-0.0501735,-0.0131073,950.0000000,0.0177041,0.0445010
,962.5000000,-0.0011951,-0.0116558,962.5000000,-0.0001339,-0.0114854,962.5000000,0.0084830,0.0183722,962.5000000,0.0108700,-0.0160899
,975.0000000,-0.0094821,0.0081229,975.0000000,-0.0026184,0.0001526,975.0000000,0.0202508,-0.0118121,975.0000000,-0.0296155,-0.0030070
,987.5000000,0.0139459,-0.0086041,987.5000000,0.0003209,0.0038492,987.5000000,-0.0257335,-0.0181714,987.5000000,0.0177260,0.0265922
,1000.0000000,-0.0038569,0.0030348,1000.0000000,-0.0010614,-0.0036596,1000.0000000,0.0099992,0.0146085,1000.0000000,-0.0022534,-0.0213868
,1012.5000000,-0.0002625,-0.0024513,1012.5000000,0.0042501,0.0045580,1012.5000000,-0.0059935,0.0164082,1012.5000000,0.0074773,0.0044581
,1025.0000000,-0.0022466,0.0046190,1025.0000000,-0.0005057,-0.0034462,1025.0000000,0.0102304,-0.0112348,1025.0000000,-0.0054209,-0.0038321
,1037.5000000,-0.0025458,-0.0025592,1037.5000000,-0.0013817,-0.0031168,1037.5000000,-0.0011243,-0.0053329,1037.5000000,0.0001213,-0.0018264
,1050.0000000,0.0098170,-0.0033522,1050.0000000,-0.0016024,0.0062081,1050.0000000,-0.0041569,0.0056576,1050.0000000,-0.0041177,0.0058354
,1062.5000000,-0.0076257,0.0072682,1062.5000000,0.0000424,-0.0046956,1062.5000000,0.0017453,-0.0030654,1062.5000000,0.0023017,-0.0049983
,1075.0000000,0.0034264,-0.0033498,1075.0000000,-0.0006390,0.0017525,1075.0000000,-0.0009568,0.0012712,1075.0000000,-0.0006612,0.0031721
,1087.5000000,-0.0041891,-0.0043808,1087.5000000,0.0039314,0.0002972,1087.5000000,0.0018581,0.0007389,1087.5000000,0.0051614,-0.0003890
,1100.0000000,0.0036676,0.0031320,1100.0000000,-0.0034425,-0.0003657,1100.0000000,-0.0012490,-0.0014446,1100.0000000,-0.0069244,-0.0000277
,1112.5000000,-0.0027729,0.0076807,1112.5000000,0.0017364,-0.0017926,1112.5000000,0.0014726,0.0013807,1112.5000000,0.0038470,-0.0044731
,1125.0000000,0.0005792,-0.0082637,1125.0000000,-0.0009493,0.0023547,1125.0000000,-0.0009430,-0.0019715,1125.0000000,-0.0013250,0.0047770
,1137.5000000,0.0017071,0.0011408,1137.5000000,0.0002262,-0.0006419,1137.5000000,-0.0021358,0.0021582,1137.5000000,0.0020482,-0.0008998
,1150.0000000,-0.0019663,0.0006925,1150.0000000,0.0005495,0.0002173,1150.0000000,0.0036213,-0.0013298,1150.0000000,-0.0023751,0.0014454
,1162.5000000,0.0037082,-0.0002639,1162.5000000,0.0006695,-0.0004833,1162.5000000,-0.0008431,0.0011638,1162.5000000,-0.0003641,-0.0045874
,1175.0000000,-0.0053053,-0.0040938,1175.0000000,-0.0024314,-0.0008495,1175.0000000,-0.0010392,-0.0029185,1175.0000000,0.0000787,0.0052803
,1187.5000000,0.0029676,0.0061276,1187.5000000,0.0008260,0.0020509,1187.5000000,-0.0007166,0.0030140,1187.5000000,0.0016939,0.0004695
,1200.0000000,-0.0015946,-0.0015817,1200.0000000,0.0007322,-0.0014161,1200.0000000,0.0016169,-0.0007630,1200.0000000,-0.0018888,-0.0046474
,1212.5000000,0.0002806,0.0018054,1212.5000000,-0.0003546,0.0008777,1212.5000000,-0.0014837,0.0002851,1212.5000000,0.0033312,0.0019203
,1225.0000000,-0.0012237,0.0003884,1225.0000000,-0.0005694,-0.0002034,1225.0000000,0.0002610,-0.0006552,1225.0000000,-0.0038195,0.0013504
,1237.5000000,0.0058302,-0.0041697,1237.5000000,0.0016730,0.0006338,1237.5000000,0.0011578,0.0017524,1237.5000000,0.0035189,-0.0015281
,1250.0000000,-0.0033193,0.0007025,1250.0000000,-0.0002831,-0.0031546,1250.0000000,0.0004357,-0.0037799,1250.0000000,-0.0017109,-0.0013091
,1262.5000000,-0.0007295,-0.0010066,1262.5000000,-0.0002738,0.0046852,1262.5000000,-0.0012413,0.0044254,1262.5000000,-0.0001988,0.0032555
,1275.0000000,-0.0015877,0.0055393,1275.0000000,-0.0029029,-0.0044587,1275.0000000,-0.0010850,-0.0042134,1275.0000000,-0.0007563,-0.0016588
,1287.5000000,0.0023911,-0.0059147,1287.5000000,0.0029990,0.0025488,1287.5000000,0.0015760,0.0024863,1287.5000000,0.0008503,-0.0006243
,1300.0000000,-0.0019448,0.0033343,1300.0000000,-0.0019789,-0.0012418,1300.0000000,-0.0005707,-0.0006398,1300.0000000,-0.0021193,-0.0000831
,1312.5000000,0.0037916,-0.0008985,1312.5000000,0.0024490,0.0004845,1312.5000000,0.0008597,-0.0002513,1312.5000000,0.0033818,0.0012022
,1325.0000000,0.0002775,0.0000490,1325.0000000,-0.0037426,0.0032698,1325.0000000,-0.0030209,0.0004999,1325.0000000,-0.0029029,0.0040114
,1337.5000000,-0.0055224,-0.0023548,1337.5000000,0.0062848,-0.0062500,1337.5000000,0.0055969,0.0007278,1337.5000000,0.0045678,-0.0092435
,1350.0000000,0.0041930,0.0025523,1350.0000000,-0.0054091,0.0043066,1350.0000000,-0.0047000,-0.0016119,1350.0000000,-0.0050550,0.0074531
,1362.5000000,0.0007067,-0.0028570,1362.5000000,0.0024437,-0.0018327,1362.5000000,0.0023049,0.0002875,1362.5000000,0.0019690,-0.0040147
,1375.0000000,-0.0033333,0.0108162,1375.0000000,0.0007910,0.0003744,1375.0000000,-0.0004353,0.0013149,1375.0000000,0.0019022,-0.0002066
,1387.5000000,0.0013532,-0.0132139,1387.5000000,-0.0029330,-0.0004456,1387.5000000,-0.0009248,-0.0022359,1387.5000000,-0.0035599,0.0049205
,1400.0000000,0.0006689,0.0053700,1400.0000000,-0.0000733,0.0019969,1400.0000000,-0.0013563,0.0014236,1400.0000000,0.0059283,-0.0022983
,1412.5000000,-0.0026216,-0.0038518,1412.5000000,0.0087215,0.0003917,1412.5000000,0.0068875,0.0061587,1412.5000000,-0.0064184,-0.0125640
,1425.0000000,0.0042257,0.0024908,1425.0000000,-0.0118462,-0.0017308,1425.0000000,-0.0085867,-0.0098310,1425.0000000,0.0040770,0.0181135
,1437.5000000,-0.0048514,0.0025087,1437.5000000,0.0090273,-0.0040256,1437.5000000,0.0091937,0.0031251,1437.5000000,-0.0073194,-0.0084938
,1450.0000000,0.0113640,-0.0006655,1450.0000000,-0.0052013,0.0035994,1450.0000000,-0.0052605,-0.0004494,1450.0000000,0.0056502,0.0035809
,1462.5000000,-0.0216599,-0.0016355,1462.5000000,-0.0013848,0.0033314,1462.5000000,-0.0043501,0.0021926,1462.5000000,0.0032684,-0.0021759
,1475.0000000,0.0192892,0.0007273,1475.0000000,-0.0003673,-0.0007774,1475.0000000,0.0002928,-0.0011442,1475.0000000,-0.0006699,0.0017367
,1487.5000000,-0.0057359,-0.0022468,1487.5000000,0.0035287,-0.0050918,1487.5000000,0.0060774,-0.0022972,1487.5000000,-0.0047660,-0.0001424
,1500.0000000,-0.0042927,0.0000909,1500.0000000,-0.0025839,0.0039228,1500.0000000,-0.0039889,0.0031312,1500.0000000,0.0029148,-0.0013285
,1512.5000000,0.0032270,0.0045067,1512.5000000,0.0073358,0.0018486,1512.5000000,0.0058284,0.0034039,1512.5000000,-0.0017982,-0.0034607
,1525.0000000,0.0024318,0.0024352,1525.0000000,-0.0065214,-0.0030875,1525.0000000,-0.0047666,-0.0052225,1525.0000000,0.0008434,0.0041871
,1537.5000000,-0.0002113,-0.0047317,1537.5000000,0.0003681,-0.0010066,1537.5000000,0.0007170,-0.0004085,1537.5000000,-0.0001627,-0.0001451
,1550.0000000,-0.0001124,0.0018888,1550.0000000,0.0002811,0.0028290,1550.0000000,-0.0009366,0.0028167,1550.0000000,0.0007119,-0.0002405
,1562.5000000,-0.0061095,-0.0076774,1562.5000000,-0.0001894,-0.0029514,1562.5000000,0.0008768,-0.0031293,1562.5000000,-0.0009792,-0.0000374
,1575.0000000,0.0088505,0.0049464,1575.0000000,-0.0000939,0.0006745,1575.0000000,-0.0003911,0.0008352,1575.0000000,0.0018466,-0.0004853
,1587.5000000,-0.0086898,0.0020925,1587.5000000,0.0006040,0.0024745,1587.5000000,0.0001922,0.0025070,1587.5000000,-0.0039892,0.0004236
,1600.0000000,0.0061666,-0.0062736,1600.0000000,-0.0014393,-0.0013515,1600.0000000,-0.0013908,-0.0016158,1600.0000000,0.0019053,-0.0001777
,1612.5000000,-0.0060976,0.0052806,1612.5000000,0.0109389,0.0002116,1612.5000000,0.0101692,0.0024698,1612.5000000,0.0049700,0.0066221
,1625.0000000,0.0080690,0.0015953,1625.0000000,-0.0156783,-0.0048915,1625.0000000,-0.0128044,-0.0080998,1625.0000000,-0.0040736,-0.0114442
,1637.5000000,-0.0170463,0.0016729,1637.5000000,0.0091693,0.0107231,1637.5000000,0.0051077,0.0110881,1637.5000000,-0.0012883,0.0073817
,1650.0000000,0.0269951,-0.0057380,1650.0000000,-0.0034269,-0.0061843,1650.0000000,-0.0016909,-0.0053027,1650.0000000,0.0024283,-0.0024874
,1662.5000000,-0.0120072,0.0033917,1662.5000000,-0.0050873,0.0021136,1662.5000000,-0.0030820,0.0008756,1662.5000000,-0.0064215,0.0003479
,1675.0000000,-0.0161912,-0.0017783,1675.0000000,-0.0001826,-0.0073486,1675.0000000,0.0006151,-0.0061115,1675.0000000,0.0017099,-0.0045755
,1687.5000000,0.0208838,-0.0003603,1687.5000000,0.0122579,0.0060984,1687.5000000,0.0075840,0.0064774,1687.5000000,0.0080943,0.0059386
,1700.0000000,-0.0066120,-0.0012305,1700.0000000,0.0018121,-0.0002953,1700.0000000,0.0022163,0.0011329,1700.0000000,0.0048137,-0.0020398
,1712.5000000,0.0006218,-0.0030362,1712.5000000,-0.0155952,-0.0052019,1712.5000000,-0.0115726,-0.0065191,1712.5000000,-0.0177721,-0.0027542
,1725.0000000,0.0083974,0.0147351,1725.0000000,0.0091614,0.0059195,1725.0000000,0.0058096,0.0049677,1725.0000000,0.0088870,0.0056411
,1737.5000000,-0.0155529,-0.0110780,1737.5000000,-0.0024375,-0.0002437,1737.5000000,-0.0012977,-0.0006046,1737.5000000,0.0000341,-0.0012823
,1750.0000000,0.0148128,-0.0002493,1750.0000000,0.0002815,-0.0013797,1750.0000000,0.0006423,-0.0005596,1750.0000000,-0.0002178,-0.0028203
,1762.5000000,-0.0191284,0.0047088,1762.5000000,0.0003390,-0.0012467,1762.5000000,-0.0002275,0.0002935,1762.5000000,-0.0020047,0.0000966
,1775.0000000,0.0110707,0.0030895,1775.0000000,-0.0043518,0.0048563,1775.0000000,-0.0013007,-0.0004363,1775.0000000,0.0034087,0.0042729
,1787.5000000,0.0013124,-0.0228034,1787.5000000,0.0102986,-0.0045865,1787.5000000,0.0028724,0.0016033,1787.5000000,-0.0039003,-0.0021271
,1800.0000000,-0.0067421,0.0188784,1800.0000000,-0.0052724,0.0005455,1800.0000000,-0.0006572,-0.0018660,1800.0000000,0.0023547,0.0000792
,1812.5000000,0.0163126,-0.0011850,1812.5000000,-0.0058922,-0.0004829,1812.5000000,-0.0032259,-0.0006893,1812.5000000,0.0002636,-0.0058299
,1825.0000000,-0.0251607,-0.0081416,1825.0000000,0.0074877,0.0044336,1825.0000000,0.0036234,0.0037272,1825.0000000,-0.0004185,0.0129293
,1837.5000000,0.0258456,0.0144660,1837.5000000,-0.0030125,-0.0050372,1837.5000000,-0.0014072,-0.0038866,1837.5000000,0.0027662,-0.0141422
,1850.0000000,-0.0150284,-0.0004320,1850.0000000,0.0010132,0.0025810,1850.0000000,0.0000382,0.0015281,1850.0000000,-0.0025852,0.0096869
,1862.5000000,0.0017420,-0.0101028,1862.5000000,-0.0036355,0.0012986,1862.5000000,-0.0008343,0.0008560,1862.5000000,-0.0059957,-0.0077028
,1875.0000000,0.0039316,-0.0013507,1875.0000000,0.0101335,-0.0050935,1875.0000000,0.0033483,-0.0028808,1875.0000000,0.0142634,0.0085717
,1887.5000000,0.0020993,0.0093530,1887.5000000,-0.0118616,-0.0010333,1887.5000000,-0.0021970,0.0028743,1887.5000000,-0.0161383,-0.0108699
,1900.0000000,-0.0145101,-0.0036756,1900.0000000,0.0044932,0.0086490,1900.0000000,-0.0009153,-0.0018071,1900.0000000,0.0090134,0.0132296
,1912.5000000,0.0225851,-0.0058356,1912.5000000,0.0007757,-0.0092939,1912.5000000,-0.0000196,0.0004380,1912.5000000,0.0035508,-0.0123861
,1925.0000000,-0.0059282,0.0053428,1925.0000000,-0.0051257,0.0104410,1925.0000000,0.0009618,0.0015901,1925.0000000,-0.0171137,0.0075814
,1937.5000000,-0.0224694,-0.0040302,1937.5000000,0.0081941,-0.0082234,1937.5000000,0.0000021,-0.0011801,1937.5000000,0.0192883,-0.0012983
,1950.0000000,0.0171071,0.0039617,1950.0000000,-0.0012842,0.0045159,1950.0000000,-0.0000238,-0.0001948,1950.0000000,-0.0075934,0.0031031
,1962.5000000,-0.0007493,0.0015916,1962.5000000,-0.0005494,-0.0023746,1962.5000000,-0.0000933,0.0003479,1962.5000000,0.0027605,-0.0033590
,1975.0000000,0.0033941,0.0031054,1975.0000000,-0.0029515,-0.0001340,1975.0000000,-0.0002999,-0.0005473,1975.0000000,-0.0037845,-0.0016603
,1987.5000000,-0.0072730,-0.0168542,1987.5000000,0.0018395,-0.0009255,1987.5000000,0.0005363,0.0007902,1987.5000000,0.0023740,0.0017012
,2000.0000000,0.0102566,0.0159745,2000.0000000,-0.0060602,0.0004165,2000.0000000,0.0025888,-0.0007113,2000.0000000,-0.0061452,-0.0046072
,2012.5000000,-0.0134341,-0.0015685,2012.5000000,0.0118489,0.0020961,2012.5000000,-0.0070186,0.0000552,2012.5000000,0.0122267,0.0087835
,2025.0000000,0.0076096,-0.0012549,2025.0000000,-0.0065628,-0.0007897,2025.0000000,0.0040994,0.0028443,2025.0000000,-0.0072653,-0.0069609
,2037.5000000,-0.0016166,-0.0041481,2037.5000000,-0.0003066,-0.0013088,2037.5000000,0.0009466,-0.0031048,2037.5000000,-0.0006038,0.0013863
,2050.0000000,0.0013118,0.0008470,2050.0000000,0.0001548,0.0011026,2050.0000000,-0.0006029,-0.0016321,2050.0000000,-0.0001885,0.0044954
,2062.5000000,-0.0043000,0.0044423,2062.5000000,0.0013959,-0.0000908,2062.5000000,-0.0008051,0.0033814,2062.5000000,0.0031208,-0.0050647
,2075.0000000,0.0078612,-0.0063876,2075.0000000,-0.0012540,-0.0007031,2075.0000000,0.0012738,-0.0005943,2075.0000000,-0.0041090,-0.0000631
