C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_32000.xdf,13.06.25,10:22:14,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0026661,-0.0076087,175.0000000,-0.0094487,0.0331575,175.0000000,0.1144542,0.0000203,175.0000000,-0.0867766,-0.0038553
,187.5000000,0.0030698,0.0061185,187.5000000,0.0054263,-0.0202254,187.5000000,-0.0698544,-0.0002079,187.5000000,0.0524943,0.0022616
,200.0000000,-0.0003918,-0.0012526,200.0000000,-0.0006580,0.0013198,200.0000000,0.0024829,0.0004289,200.0000000,-0.0017371,-0.0003515
,212.5000000,-0.0018370,-0.0008282,212.5000000,0.0004300,-0.0000172,212.5000000,0.0009632,-0.0001836,212.5000000,-0.0007197,0.0001007
,225.0000000,-0.0002971,0.0000145,225.0000000,-0.0020039,-0.0016435,225.0000000,-0.0039650,-0.0095448,225.0000000,-0.0058048,0.0088143
,237.5000000,0.0001767,0.0008377,237.5000000,0.0035896,0.0033923,237.5000000,0.0093244,0.0208150,237.5000000,0.0120742,-0.0191903
,250.0000000,0.0007116,0.0007548,250.0000000,-0.0016372,-0.0014986,250.0000000,-0.0052196,-0.0105515,250.0000000,-0.0063604,0.0105551
,262.5000000,0.0007734,-0.0009207,262.5000000,-0.0006044,0.0003287,262.5000000,0.0001910,-0.0005083,262.5000000,-0.0004122,-0.0003789
,275.0000000,-0.0001429,-0.0004077,275.0000000,0.0006538,-0.0004077,275.0000000,0.0001258,0.0003464,275.0000000,0.0004646,-0.0001647
,287.5000000,-0.0029331,-0.0006699,287.5000000,0.0001236,-0.0007327,287.5000000,0.0012003,-0.0012162,287.5000000,-0.0006462,0.0004317
,300.0000000,0.0034983,0.0020693,300.0000000,-0.0002810,0.0009776,300.0000000,-0.0006606,0.0011303,300.0000000,0.0002965,-0.0005633
,312.5000000,0.0007434,-0.0028834,312.5000000,-0.0002523,-0.0001967,312.5000000,-0.0008039,0.0000202,312.5000000,-0.0000027,0.0007961
,325.0000000,-0.0039247,0.0052058,325.0000000,0.0002223,0.0005977,325.0000000,0.0005863,0.0008602,325.0000000,0.0000426,-0.0009945
,337.5000000,0.0047458,-0.0113113,337.5000000,0.0015559,0.0004656,337.5000000,0.0019958,0.0005302,337.5000000,-0.0000897,0.0006381
,350.0000000,-0.0077826,0.0201150,350.0000000,-0.0048047,-0.0030247,350.0000000,-0.0065514,-0.0047097,350.0000000,0.0005210,0.0001194
,362.5000000,0.0050233,-0.0131347,362.5000000,0.0042367,0.0024150,362.5000000,0.0056877,0.0038172,362.5000000,-0.0005515,-0.0002902
,375.0000000,0.0023087,0.0004488,375.0000000,-0.0010074,-0.0006580,375.0000000,-0.0010536,-0.0008284,375.0000000,-0.0003657,0.0000508
,387.5000000,-0.0030845,0.0006596,387.5000000,-0.0002059,0.0000214,387.5000000,-0.0002966,-0.0002250,387.5000000,0.0007319,-0.0001841
,400.0000000,-0.0053825,-0.0005037,400.0000000,0.0004814,0.0001069,400.0000000,0.0007301,0.0004878,400.0000000,-0.0001415,0.0002609
,412.5000000,0.0146883,0.0000972,412.5000000,-0.0007031,0.0005379,412.5000000,-0.0007913,0.0001340,412.5000000,-0.0004846,-0.0007967
,425.0000000,-0.0097726,0.0012906,425.0000000,0.0003958,-0.0005372,425.0000000,-0.0002563,-0.0000804,425.0000000,0.0003545,0.0011093
,437.5000000,-0.0004900,-0.0005876,437.5000000,0.0001531,0.0002457,437.5000000,0.0009401,-0.0001256,437.5000000,0.0001127,-0.0002048
,450.0000000,0.0026675,-0.0048511,450.0000000,0.0000201,-0.0009007,450.0000000,-0.0003171,0.0004341,450.0000000,-0.0000891,-0.0009765
,462.5000000,0.0012388,0.0044736,462.5000000,-0.0019885,0.0024529,462.5000000,-0.0034733,-0.0039191,462.5000000,-0.0023622,0.0021750
,475.0000000,-0.0020074,0.0030891,475.0000000,0.0037814,-0.0035066,475.0000000,0.0076125,0.0066817,475.0000000,0.0044311,-0.0023938
,487.5000000,-0.0019437,-0.0053964,487.5000000,-0.0017441,0.0026791,487.5000000,-0.0056713,-0.0035186,487.5000000,-0.0017417,0.0012045
,500.0000000,0.0025297,0.0024373,500.0000000,-0.0018404,-0.0018140,500.0000000,0.0019498,0.0011396,500.0000000,-0.0012652,-0.0013183
,512.5000000,-0.0008805,-0.0002952,512.5000000,0.0049980,0.0008793,512.5000000,0.0069343,-0.0002170,512.5000000,0.0015102,-0.0002271
,525.0000000,0.0019221,0.0032374,525.0000000,-0.0087103,0.0047045,525.0000000,-0.0345111,-0.0056289,525.0000000,0.0017887,0.0162668
,537.5000000,-0.0036439,-0.0027831,537.5000000,0.0085002,-0.0085458,537.5000000,0.0442624,0.0083627,537.5000000,-0.0040618,-0.0261380
,550.0000000,-0.0001293,0.0026494,550.0000000,-0.0036140,0.0040959,550.0000000,-0.0165497,-0.0032099,550.0000000,0.0012838,0.0110751
,562.5000000,0.0051360,-0.0068967,562.5000000,0.0006474,-0.0001061,562.5000000,-0.0002105,0.0002103,562.5000000,0.0001700,-0.0000073
,575.0000000,-0.0080749,0.0038429,575.0000000,-0.0010033,0.0000389,575.0000000,-0.0001643,-0.0012930,575.0000000,-0.0004264,0.0003881
,587.5000000,0.0102353,-0.0004858,587.5000000,0.0019356,-0.0014260,587.5000000,-0.0000473,0.0026557,587.5000000,0.0013183,-0.0023079
,600.0000000,-0.0062595,0.0020077,600.0000000,-0.0011459,0.0016247,600.0000000,-0.0011077,-0.0025525,600.0000000,-0.0000437,0.0025704
,612.5000000,-0.0005731,-0.0048058,612.5000000,-0.0004137,-0.0004986,612.5000000,0.0011602,0.0003064,612.5000000,-0.0010449,-0.0006229
,625.0000000,0.0037184,0.0043839,625.0000000,0.0004722,-0.0001556,625.0000000,0.0004662,0.0013240,625.0000000,0.0004284,0.0001950
,637.5000000,-0.0026961,-0.0017274,637.5000000,-0.0000477,0.0011692,637.5000000,-0.0026832,0.0006782,637.5000000,-0.0000014,-0.0001926
,650.0000000,-0.0012269,0.0022921,650.0000000,-0.0000676,-0.0011133,650.0000000,0.0025762,-0.0027588,650.0000000,-0.0005202,-0.0001804
,662.5000000,0.0003380,-0.0054186,662.5000000,0.0000317,0.0004497,662.5000000,-0.0015818,0.0018598,662.5000000,0.0014511,0.0012226
,675.0000000,0.0053901,0.0105423,675.0000000,-0.0000170,-0.0004514,675.0000000,0.0014838,-0.0012364,675.0000000,-0.0012804,-0.0011683
,687.5000000,-0.0061582,-0.0053673,687.5000000,-0.0004379,0.0005007,687.5000000,-0.0005167,0.0006380,687.5000000,0.0004604,-0.0001085
,700.0000000,0.0057060,-0.0070137,700.0000000,0.0006538,0.0006757,700.0000000,-0.0046862,0.0023225,700.0000000,0.0036249,0.0021518
,712.5000000,-0.0041909,0.0065412,712.5000000,0.0005780,-0.0024592,712.5000000,0.0107530,-0.0061495,712.5000000,-0.0092315,-0.0038316
,725.0000000,-0.0068350,-0.0071369,725.0000000,-0.0008733,0.0018572,725.0000000,-0.0058671,0.0056790,725.0000000,0.0063185,0.0016147
,737.5000000,0.0158521,0.0128406,737.5000000,-0.0004773,-0.0005336,737.5000000,-0.0015575,-0.0026704,737.5000000,-0.0007047,0.0008592
,750.0000000,-0.0054696,-0.0101366,750.0000000,0.0009525,0.0002711,750.0000000,0.0015616,0.0014224,750.0000000,0.0001833,-0.0004336
,762.5000000,-0.0109265,0.0094751,762.5000000,0.0001500,-0.0008549,762.5000000,0.0004223,-0.0020514,762.5000000,-0.0006518,0.0003067
,775.0000000,0.0117949,-0.0073596,775.0000000,-0.0003761,0.0018808,775.0000000,-0.0008486,0.0031364,775.0000000,0.0006384,-0.0009889
,787.5000000,-0.0128773,-0.0004298,787.5000000,-0.0005202,-0.0013957,787.5000000,-0.0001035,-0.0029356,787.5000000,-0.0007360,0.0014771
,800.0000000,0.0126300,0.0030857,800.0000000,0.0009894,-0.0000521,800.0000000,0.0008143,0.0011692,800.0000000,0.0006194,-0.0009074
,812.5000000,-0.0040667,-0.0052773,812.5000000,-0.0011498,-0.0018171,812.5000000,0.0003710,-0.0012237,812.5000000,-0.0015566,-0.0018361
,825.0000000,0.0035361,0.0068510,825.0000000,-0.0028666,0.0016644,825.0000000,-0.0022632,0.0017970,825.0000000,-0.0008419,0.0012494
,837.5000000,-0.0011305,-0.0032426,837.5000000,0.0152008,0.0049447,837.5000000,0.0054041,0.0015248,837.5000000,0.0106849,0.0028838
,850.0000000,-0.0029219,0.0011468,850.0000000,-0.0194673,-0.0035013,850.0000000,-0.0067739,-0.0027632,850.0000000,-0.0140828,-0.0005054
,862.5000000,0.0011674,0.0002822,862.5000000,0.0067088,0.0013508,862.5000000,0.0022172,0.0017026,862.5000000,0.0055668,-0.0001379
,875.0000000,-0.0014873,-0.0020238,875.0000000,0.0063948,0.0027099,875.0000000,0.0028664,0.0047800,875.0000000,0.0056461,-0.0008826
,887.5000000,0.0038281,0.0012841,887.5000000,-0.0131349,-0.0130457,887.5000000,-0.0041825,-0.0103630,887.5000000,-0.0129305,-0.0045809
,900.0000000,-0.0009117,-0.0004748,900.0000000,0.0097898,0.0069619,900.0000000,0.0002885,-0.0022228,900.0000000,0.0066461,0.0067615
,912.5000000,-0.0050952,0.0016707,912.5000000,-0.0038740,-0.0013147,912.5000000,0.0061144,0.0129044,912.5000000,0.0007700,-0.0088790
,925.0000000,0.0056162,-0.0028250,925.0000000,0.0008981,0.0015761,925.0000000,-0.0043029,-0.0085975,925.0000000,-0.0018200,0.0073551
,937.5000000,-0.0045972,0.0002862,937.5000000,0.0099415,-0.0017080,937.5000000,0.0011377,0.0143037,937.5000000,0.0101544,-0.0098073
,950.0000000,0.0018638,0.0071391,950.0000000,-0.0130246,0.0139327,950.0000000,-0.0113225,-0.0182055,950.0000000,-0.0086561,0.0178515
,962.5000000,0.0034878,-0.0092849,962.5000000,0.0035642,-0.0159941,962.5000000,0.0173808,0.0059000,962.5000000,-0.0062888,-0.0141951
,975.0000000,-0.0004650,0.0055570,975.0000000,-0.0004568,0.0033354,975.0000000,-0.0037068,0.0013663,975.0000000,0.0047754,0.0035162
,987.5000000,-0.0033556,-0.0055350,987.5000000,0.0023236,0.0005967,987.5000000,-0.0082952,-0.0008528,987.5000000,0.0077508,0.0044236
,1000.0000000,-0.0041855,0.0007711,1000.0000000,-0.0022023,0.0031018,1000.0000000,-0.0028711,-0.0001036,1000.0000000,-0.0033371,0.0026329
,1012.5000000,0.0068504,0.0052157,1012.5000000,0.0015903,-0.0031463,1012.5000000,0.0105498,0.0005387,1012.5000000,-0.0026280,-0.0081195
,1025.0000000,-0.0018692,-0.0029192,1025.0000000,-0.0019830,0.0020231,1025.0000000,-0.0047409,-0.0006793,1025.0000000,-0.0021446,0.0041591
,1037.5000000,0.0042007,0.0037945,1037.5000000,0.0015031,-0.0038317,1037.5000000,0.0038255,-0.0012178,1037.5000000,0.0031076,-0.0045288
,1050.0000000,-0.0054121,-0.0125776,1050.0000000,-0.0008510,0.0039232,1050.0000000,-0.0035441,0.0016039,1050.0000000,-0.0016005,0.0048896
,1062.5000000,0.0001893,0.0123309,1062.5000000,0.0007161,-0.0021891,1062.5000000,0.0024097,-0.0009508,1062.5000000,-0.0004384,-0.0038472
,1075.0000000,-0.0019838,0.0001095,1075.0000000,-0.0001110,0.0009136,1075.0000000,-0.0006902,0.0011664,1075.0000000,0.0007061,0.0020124
,1087.5000000,0.0052305,-0.0055314,1087.5000000,-0.0010166,-0.0005073,1087.5000000,-0.0005438,-0.0010491,1087.5000000,-0.0006878,-0.0009006
,1100.0000000,-0.0028627,0.0008535,1100.0000000,0.0011688,0.0015408,1100.0000000,-0.0007429,0.0020538,1100.0000000,0.0015021,0.0022224
,1112.5000000,0.0041621,0.0012900,1112.5000000,-0.0003355,-0.0013152,1112.5000000,0.0002619,-0.0021186,1112.5000000,0.0007461,-0.0022882
,1125.0000000,-0.0035133,0.0017791,1125.0000000,-0.0001876,-0.0001597,1125.0000000,0.0015814,0.0004812,1125.0000000,-0.0023873,0.0011781
,1137.5000000,-0.0005992,-0.0022383,1137.5000000,0.0011532,-0.0003200,1137.5000000,-0.0009249,0.0004793,1137.5000000,0.0025438,-0.0021230
,1150.0000000,0.0017743,0.0003959,1150.0000000,-0.0007396,0.0013538,1150.0000000,0.0003011,0.0013805,1150.0000000,-0.0022254,0.0008900
,1162.5000000,-0.0024897,-0.0011605,1162.5000000,-0.0011864,-0.0015556,1162.5000000,-0.0014706,-0.0037139,1162.5000000,0.0007686,0.0023221
,1175.0000000,0.0044234,0.0024495,1175.0000000,0.0014197,0.0005775,1175.0000000,0.0013896,0.0018026,1175.0000000,0.0007732,-0.0030553
,1187.5000000,-0.0050846,-0.0015754,1187.5000000,-0.0010257,0.0004370,1187.5000000,0.0001368,0.0009352,1187.5000000,-0.0027909,0.0023105
,1200.0000000,0.0020564,0.0004400,1200.0000000,0.0010237,-0.0003182,1200.0000000,-0.0003781,-0.0003392,1200.0000000,0.0028041,-0.0017324
,1212.5000000,0.0008383,-0.0011106,1212.5000000,-0.0003362,0.0005704,1212.5000000,0.0000410,0.0000154,1212.5000000,-0.0010763,0.0015801
,1225.0000000,-0.0031982,0.0005738,1225.0000000,0.0011761,-0.0001270,1225.0000000,0.0011415,0.0000335,1225.0000000,0.0018652,-0.0001446
,1237.5000000,0.0047950,0.0010170,1237.5000000,-0.0017421,-0.0007379,1237.5000000,-0.0021135,-0.0006341,1237.5000000,-0.0027306,-0.0016849
,1250.0000000,-0.0021958,-0.0022368,1250.0000000,0.0001501,0.0013272,1250.0000000,0.0004371,0.0011211,1250.0000000,0.0018358,0.0018199
,1262.5000000,0.0011196,0.0020486,1262.5000000,0.0006654,-0.0022194,1262.5000000,0.0010363,-0.0019394,1262.5000000,-0.0013270,-0.0006884
,1275.0000000,-0.0020848,0.0009452,1275.0000000,-0.0000408,0.0012145,1275.0000000,-0.0005532,0.0014350,1275.0000000,0.0019890,-0.0009935
,1287.5000000,0.0014471,0.0000639,1287.5000000,-0.0011400,0.0037126,1287.5000000,-0.0010845,0.0015681,1287.5000000,-0.0032722,0.0041262
,1300.0000000,-0.0017266,-0.0044042,1300.0000000,0.0041830,-0.0074102,1300.0000000,0.0028537,-0.0031805,1300.0000000,0.0066411,-0.0081007
,1312.5000000,0.0007217,0.0029233,1312.5000000,-0.0094338,0.0064156,1312.5000000,-0.0047868,0.0012418,1312.5000000,-0.0109361,0.0099240
,1325.0000000,0.0003228,0.0004466,1325.0000000,0.0095698,-0.0056057,1325.0000000,0.0050692,-0.0003717,1325.0000000,0.0084730,-0.0091584
,1337.5000000,0.0029361,-0.0014428,1337.5000000,-0.0052011,0.0051177,1337.5000000,-0.0031331,0.0004794,1337.5000000,-0.0028517,0.0069465
,1350.0000000,-0.0060339,0.0027156,1350.0000000,0.0060108,-0.0022657,1350.0000000,0.0022351,0.0020382,1350.0000000,0.0050761,-0.0049398
,1362.5000000,0.0033040,-0.0023186,1362.5000000,-0.0057403,-0.0009020,1362.5000000,-0.0012275,-0.0026252,1362.5000000,-0.0061136,0.0017662
,1375.0000000,-0.0010334,0.0001224,1375.0000000,0.0010633,0.0009108,1375.0000000,0.0003129,0.0004185,1375.0000000,0.0002470,-0.0001011
,1387.5000000,0.0007372,0.0003290,1387.5000000,-0.0003173,-0.0001534,1387.5000000,-0.0002301,-0.0007753,1387.5000000,-0.0001569,0.0024928
,1400.0000000,0.0010810,-0.0024506,1400.0000000,0.0041652,0.0002653,1400.0000000,0.0026710,0.0031249,1400.0000000,0.0004291,-0.0083053
,1412.5000000,0.0008322,0.0067799,1412.5000000,-0.0051797,-0.0007959,1412.5000000,-0.0038724,-0.0039762,1412.5000000,0.0014188,0.0109228
,1425.0000000,-0.0029441,-0.0061878,1425.0000000,0.0039478,0.0020156,1425.0000000,0.0018663,0.0037846,1425.0000000,0.0002624,-0.0066637
,1437.5000000,0.0013271,0.0023616,1437.5000000,-0.0068079,-0.0053703,1437.5000000,-0.0013932,-0.0075430,1437.5000000,-0.0020120,0.0076877
,1450.0000000,0.0021259,0.0038953,1450.0000000,0.0059969,0.0062994,1450.0000000,0.0002362,0.0077156,1450.0000000,0.0030927,-0.0073958
,1462.5000000,-0.0037275,-0.0095613,1462.5000000,-0.0038869,-0.0020645,1462.5000000,-0.0014549,-0.0041864,1462.5000000,-0.0006643,0.0038232
,1475.0000000,0.0053031,0.0060253,1475.0000000,0.0068122,0.0023305,1475.0000000,0.0042375,0.0068025,1475.0000000,-0.0010566,-0.0061920
,1487.5000000,-0.0078915,-0.0026194,1487.5000000,-0.0074632,-0.0010719,1487.5000000,-0.0056008,-0.0050697,1487.5000000,0.0022829,0.0053121
,1500.0000000,0.0041694,0.0045204,1500.0000000,0.0031791,0.0007120,1500.0000000,0.0023932,0.0021464,1500.0000000,-0.0016765,-0.0022792
,1512.5000000,-0.0012818,-0.0026029,1512.5000000,0.0008828,-0.0023955,1512.5000000,0.0019576,-0.0019101,1512.5000000,-0.0011358,0.0013037
,1525.0000000,0.0019682,-0.0011959,1525.0000000,-0.0012893,-0.0028348,1525.0000000,-0.0002567,-0.0028119,1525.0000000,0.0000307,0.0010435
,1537.5000000,0.0019880,0.0029574,1537.5000000,0.0002720,0.0035129,1537.5000000,-0.0010399,0.0029896,1537.5000000,0.0005818,-0.0011985
,1550.0000000,-0.0061692,-0.0079219,1550.0000000,-0.0000927,-0.0001430,1550.0000000,0.0001518,0.0001419,1550.0000000,0.0000307,0.0000897
,1562.5000000,0.0028428,0.0107134,1562.5000000,0.0000458,0.0004155,1562.5000000,-0.0005689,-0.0002235,1562.5000000,-0.0000321,-0.0011692
,1575.0000000,0.0034759,-0.0047154,1575.0000000,0.0000759,-0.0011346,1575.0000000,0.0010921,-0.0003851,1575.0000000,-0.0001952,0.0011452
,1587.5000000,-0.0041590,-0.0003058,1587.5000000,-0.0011633,-0.0000588,1587.5000000,-0.0015545,-0.0005399,1587.5000000,0.0010337,-0.0012084
,1600.0000000,0.0004712,-0.0001154,1600.0000000,0.0026713,-0.0013512,1600.0000000,0.0031626,-0.0000649,1600.0000000,0.0002873,0.0017581
,1612.5000000,0.0039028,-0.0015741,1612.5000000,0.0024760,0.0109887,1612.5000000,-0.0018311,0.0097778,1612.5000000,-0.0047948,0.0046980
,1625.0000000,-0.0035868,0.0045868,1625.0000000,-0.0069502,-0.0149124,1625.0000000,-0.0009811,-0.0150456,1625.0000000,0.0063005,-0.0088374
,1637.5000000,0.0010122,0.0011919,1637.5000000,0.0030098,-0.0007345,1637.5000000,0.0016374,0.0015259,1637.5000000,-0.0013910,-0.0003044
,1650.0000000,-0.0024510,-0.0006896,1650.0000000,0.0040556,0.0190864,1650.0000000,0.0002737,0.0146769,1650.0000000,-0.0017250,0.0119628
,1662.5000000,-0.0009470,-0.0048743,1662.5000000,-0.0098337,-0.0167490,1662.5000000,-0.0049525,-0.0138880,1662.5000000,-0.0028435,-0.0119912
,1675.0000000,0.0065278,0.0060695,1675.0000000,0.0070740,-0.0002337,1675.0000000,0.0053846,0.0002591,1675.0000000,0.0053589,0.0004093
,1687.5000000,-0.0057262,-0.0215385,1687.5000000,-0.0087522,0.0057276,1687.5000000,-0.0068643,0.0032277,1687.5000000,-0.0091411,0.0050236
,1700.0000000,0.0034806,0.0289986,1700.0000000,0.0184943,0.0007904,1700.0000000,0.0125614,0.0044414,1700.0000000,0.0182144,-0.0014912
,1712.5000000,0.0053984,-0.0273234,1712.5000000,-0.0107617,-0.0038848,1712.5000000,-0.0064547,-0.0054186,1712.5000000,-0.0111335,-0.0022978
,1725.0000000,-0.0106742,0.0211490,1725.0000000,-0.0016479,0.0027877,1725.0000000,-0.0025441,0.0016325,1725.0000000,-0.0008715,0.0038515
,1737.5000000,-0.0012416,-0.0015674,1737.5000000,0.0009982,-0.0016107,1737.5000000,0.0014574,-0.0003353,1737.5000000,-0.0003561,-0.0022780
,1750.0000000,0.0089410,-0.0027814,1750.0000000,0.0004488,0.0008119,1750.0000000,0.0005894,0.0003205,1750.0000000,0.0006181,0.0010290
,1762.5000000,-0.0148617,-0.0035878,1762.5000000,0.0000674,-0.0000173,1762.5000000,-0.0008667,0.0000329,1762.5000000,0.0010215,0.0002663
,1775.0000000,0.0177830,0.0142379,1775.0000000,0.0018027,0.0004270,1775.0000000,0.0010687,-0.0003671,1775.0000000,0.0009303,-0.0007502
,1787.5000000,-0.0072696,-0.0199974,1787.5000000,-0.0063324,-0.0030098,1787.5000000,-0.0004651,-0.0003695,1787.5000000,-0.0041261,-0.0006446
,1800.0000000,-0.0020178,0.0193325,1800.0000000,0.0073123,0.0034207,1800.0000000,0.0010478,0.0009987,1800.0000000,0.0029914,0.0033017
,1812.5000000,0.0110409,-0.0270820,1812.5000000,-0.0098700,0.0027734,1812.5000000,-0.0055796,-0.0023323,1812.5000000,-0.0012379,-0.0047702
,1825.0000000,-0.0138030,0.0209343,1825.0000000,0.0115272,-0.0066772,1825.0000000,0.0070148,0.0022292,1825.0000000,0.0019403,0.0006026
,1837.5000000,0.0059746,-0.0023491,1837.5000000,-0.0026852,0.0074424,1837.5000000,-0.0028887,0.0024592,1837.5000000,0.0050122,0.0040229
,1850.0000000,0.0009248,0.0019141,1850.0000000,-0.0037823,-0.0048288,1850.0000000,-0.0009341,-0.0040352,1850.0000000,-0.0115913,-0.0018354
,1862.5000000,-0.0039051,-0.0119147,1862.5000000,0.0009613,-0.0017961,1862.5000000,0.0020034,0.0004095,1862.5000000,0.0066417,-0.0029515
,1875.0000000,0.0154529,0.0115488,1875.0000000,0.0029268,0.0031087,1875.0000000,-0.0004204,0.0018722,1875.0000000,-0.0008416,0.0018406
,1887.5000000,-0.0269485,-0.0186241,1887.5000000,0.0016299,-0.0018590,1887.5000000,-0.0006974,-0.0007091,1887.5000000,0.0032441,-0.0010507
,1900.0000000,0.0190847,0.0250814,1900.0000000,-0.0087595,-0.0000254,1900.0000000,0.0005600,-0.0031196,1900.0000000,-0.0058218,0.0052490
,1912.5000000,-0.0134871,-0.0113823,1912.5000000,0.0069619,0.0007108,1912.5000000,-0.0000530,0.0051638,1912.5000000,0.0011547,-0.0088693
,1925.0000000,0.0206528,0.0069718,1925.0000000,-0.0049589,0.0016922,1925.0000000,-0.0000366,-0.0031968,1925.0000000,-0.0020280,0.0067587
,1937.5000000,-0.0227191,-0.0072951,1937.5000000,0.0057051,-0.0006960,1937.5000000,0.0000010,0.0010222,1937.5000000,0.0052103,0.0006276
,1950.0000000,0.0121505,0.0001990,1950.0000000,-0.0024039,-0.0012146,1950.0000000,-0.0001657,-0.0007849,1950.0000000,-0.0004338,-0.0014767
,1962.5000000,-0.0044312,-0.0041648,1962.5000000,0.0009387,-0.0000200,1962.5000000,0.0002256,0.0008473,1962.5000000,-0.0000577,-0.0014411
,1975.0000000,0.0094122,0.0025112,1975.0000000,-0.0022168,-0.0008837,1975.0000000,0.0000774,-0.0004567,1975.0000000,-0.0021559,-0.0005298
,1987.5000000,-0.0043815,0.0136150,1987.5000000,-0.0032333,0.0000129,1987.5000000,0.0011374,-0.0003244,1987.5000000,-0.0017652,-0.0018153
,2000.0000000,-0.0114398,-0.0179953,2000.0000000,0.0101885,0.0031218,2000.0000000,-0.0033390,0.0008991,2000.0000000,0.0063534,0.0070514
,2012.5000000,0.0103917,0.0123659,2012.5000000,-0.0063602,-0.0035182,2012.5000000,0.0025729,0.0010531,2012.5000000,-0.0034140,-0.0071421
,2025.0000000,0.0017543,-0.0145019,2025.0000000,0.0006461,0.0037130,2025.0000000,-0.0017269,-0.0026572,2025.0000000,-0.0006852,0.0052119
,2037.5000000,-0.0066049,0.0202033,2037.5000000,-0.0009627,-0.0023938,2037.5000000,0.0013995,0.0001867,2037.5000000,-0.0000305,-0.0012834
,2050.0000000,0.0088461,-0.0179590,2050.0000000,0.0003188,-0.0008731,2050.0000000,0.0010295,0.0010194,2050.0000000,-0.0007916,-0.0017671
,2062.5000000,-0.0108283,0.0076990,2062.5000000,0.0013833,0.0017031,2062.5000000,-0.0018035,0.0011685,2062.5000000,0.0021277,-0.0002316
,2075.0000000,0.0063382,0.0038704,2075.0000000,0.0008425,0.0000398,2075.0000000,0.0000622,-0.0004587,2075.0000000,-0.0000961,0.0007049
