C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_32500.xdf,13.06.25,10:22:49,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0060256,-0.0014008,175.0000000,0.0283795,0.0189652,175.0000000,0.0421801,-0.1078302,175.0000000,-0.0351020,0.0795455
,187.5000000,0.0053812,0.0020630,187.5000000,-0.0179914,-0.0111472,187.5000000,-0.0241898,0.0638525,187.5000000,0.0192401,-0.0470962
,200.0000000,-0.0026248,-0.0014984,200.0000000,0.0022477,0.0001036,200.0000000,-0.0004771,-0.0009435,200.0000000,0.0013947,0.0010749
,212.5000000,0.0011955,-0.0002925,212.5000000,-0.0014401,0.0004717,212.5000000,0.0001390,-0.0023010,212.5000000,-0.0010720,0.0019063
,225.0000000,-0.0001466,-0.0006469,225.0000000,-0.0007981,0.0005306,225.0000000,-0.0038763,-0.0000544,225.0000000,0.0013024,0.0028416
,237.5000000,0.0009869,0.0023406,237.5000000,0.0069653,-0.0015092,237.5000000,0.0211510,0.0056557,237.5000000,-0.0053457,-0.0190005
,250.0000000,-0.0010650,-0.0007621,250.0000000,-0.0071575,0.0013342,250.0000000,-0.0222694,-0.0069779,250.0000000,0.0054620,0.0209055
,262.5000000,-0.0001630,-0.0006593,262.5000000,0.0018033,-0.0004679,262.5000000,0.0057435,0.0018199,262.5000000,-0.0016045,-0.0050278
,275.0000000,0.0010005,0.0010815,275.0000000,0.0002199,-0.0002315,275.0000000,-0.0001097,-0.0009940,275.0000000,0.0001499,-0.0003400
,287.5000000,-0.0038163,-0.0033632,287.5000000,-0.0008205,0.0012563,287.5000000,-0.0004858,0.0019764,287.5000000,-0.0001205,0.0002666
,300.0000000,0.0042594,0.0051369,300.0000000,0.0011497,-0.0016966,300.0000000,0.0019020,-0.0013078,300.0000000,-0.0003387,-0.0008791
,312.5000000,0.0016734,-0.0045989,312.5000000,-0.0001785,0.0010613,312.5000000,-0.0010306,0.0002236,312.5000000,0.0006129,0.0006182
,325.0000000,-0.0062818,0.0033858,325.0000000,-0.0009294,-0.0008093,325.0000000,-0.0009588,-0.0004262,325.0000000,-0.0003003,-0.0005149
,337.5000000,-0.0023853,0.0032110,337.5000000,0.0005887,-0.0016048,337.5000000,0.0012117,-0.0025086,337.5000000,-0.0000073,0.0005190
,350.0000000,0.0163081,-0.0101153,350.0000000,0.0005499,0.0054633,350.0000000,0.0003436,0.0079957,350.0000000,-0.0004395,-0.0004326
,362.5000000,-0.0105849,0.0063945,362.5000000,-0.0002209,-0.0041097,362.5000000,-0.0002349,-0.0062421,362.5000000,0.0004554,0.0000799
,375.0000000,-0.0032665,-0.0003696,375.0000000,-0.0000107,0.0011448,375.0000000,-0.0002617,0.0017149,375.0000000,-0.0000492,-0.0002699
,387.5000000,0.0045068,-0.0007952,387.5000000,-0.0005930,-0.0006564,387.5000000,-0.0003136,-0.0005226,387.5000000,-0.0000156,0.0002439
,400.0000000,-0.0048335,0.0022669,400.0000000,0.0002713,-0.0000181,400.0000000,0.0009017,-0.0003005,400.0000000,-0.0000825,-0.0004356
,412.5000000,0.0084505,-0.0006573,412.5000000,0.0003753,0.0005772,412.5000000,-0.0002046,0.0003719,412.5000000,-0.0000886,0.0009762
,425.0000000,-0.0033272,-0.0023628,425.0000000,0.0001826,-0.0008080,425.0000000,-0.0002710,0.0001588,425.0000000,0.0009225,-0.0004435
,437.5000000,-0.0036235,0.0009657,437.5000000,-0.0011304,0.0004618,437.5000000,-0.0000933,-0.0010926,437.5000000,-0.0015560,-0.0003441
,450.0000000,0.0035693,-0.0012825,450.0000000,0.0010746,-0.0005256,450.0000000,0.0012506,0.0010425,450.0000000,0.0009357,-0.0000264
,462.5000000,-0.0011399,0.0028303,462.5000000,-0.0001831,0.0012936,462.5000000,-0.0016711,0.0003835,462.5000000,-0.0003260,-0.0000254
,475.0000000,-0.0017200,-0.0019155,475.0000000,-0.0016303,-0.0014570,475.0000000,0.0014281,-0.0034286,475.0000000,-0.0023723,-0.0008277
,487.5000000,0.0027119,0.0006909,487.5000000,0.0024254,0.0009157,487.5000000,-0.0021130,0.0055892,487.5000000,0.0047847,0.0023015
,500.0000000,-0.0035045,-0.0000086,500.0000000,-0.0018586,-0.0021515,500.0000000,-0.0017915,-0.0076939,500.0000000,-0.0022909,-0.0014595
,512.5000000,0.0012169,0.0022863,512.5000000,0.0033304,0.0045100,512.5000000,0.0111262,0.0119316,512.5000000,-0.0004622,-0.0005700
,525.0000000,0.0026206,-0.0053420,525.0000000,0.0006910,-0.0069014,525.0000000,0.0042983,-0.0085076,525.0000000,-0.0019579,-0.0060524
,537.5000000,-0.0005529,-0.0001189,537.5000000,-0.0096809,0.0136067,537.5000000,-0.0457248,0.0019473,537.5000000,0.0105882,0.0269999
,550.0000000,-0.0059916,0.0035250,550.0000000,0.0077922,-0.0107709,550.0000000,0.0423847,0.0003776,550.0000000,-0.0106953,-0.0259740
,562.5000000,0.0083032,0.0029903,562.5000000,-0.0009150,0.0000764,562.5000000,-0.0070084,-0.0013035,562.5000000,0.0018350,0.0042995
,575.0000000,0.0002378,-0.0001938,575.0000000,0.0000679,0.0010039,575.0000000,-0.0016680,0.0002376,575.0000000,0.0008242,0.0009214
,587.5000000,-0.0054518,-0.0064661,587.5000000,0.0003726,-0.0003832,587.5000000,0.0004354,0.0014515,587.5000000,-0.0001749,-0.0012588
,600.0000000,0.0000408,0.0021138,600.0000000,-0.0022595,0.0022000,600.0000000,0.0000280,-0.0032635,600.0000000,-0.0010489,0.0047844
,612.5000000,0.0034016,0.0018722,612.5000000,0.0018094,-0.0019305,612.5000000,-0.0011045,0.0037231,612.5000000,0.0005849,-0.0041703
,625.0000000,-0.0014437,0.0005770,625.0000000,0.0003355,0.0000664,625.0000000,0.0008236,-0.0017366,625.0000000,0.0013316,0.0008511
,637.5000000,0.0042528,0.0010533,637.5000000,-0.0005845,0.0006872,637.5000000,-0.0005609,0.0006525,637.5000000,-0.0003495,0.0004641
,650.0000000,-0.0065688,-0.0051699,650.0000000,-0.0003655,-0.0006037,650.0000000,0.0000412,-0.0020902,650.0000000,-0.0004433,-0.0001192
,662.5000000,0.0138456,0.0081350,662.5000000,0.0002449,0.0004109,662.5000000,0.0002416,0.0013623,662.5000000,0.0000157,0.0000691
,675.0000000,-0.0279867,-0.0151937,675.0000000,-0.0000721,0.0000947,675.0000000,-0.0010466,0.0007821,675.0000000,0.0001038,0.0007030
,687.5000000,0.0163362,0.0095924,687.5000000,-0.0000437,-0.0004898,687.5000000,0.0004411,-0.0002682,687.5000000,0.0002107,-0.0008552
,700.0000000,0.0017535,0.0052707,700.0000000,-0.0000431,0.0013447,700.0000000,-0.0005542,-0.0010337,700.0000000,-0.0004323,0.0004384
,712.5000000,-0.0020643,-0.0058393,712.5000000,0.0003539,-0.0008640,712.5000000,-0.0006895,0.0019058,712.5000000,0.0013332,0.0005859
,725.0000000,-0.0056417,0.0010987,725.0000000,0.0012390,-0.0002892,725.0000000,0.0075406,-0.0025239,725.0000000,-0.0059110,-0.0040538
,737.5000000,0.0126042,-0.0032496,737.5000000,-0.0013748,-0.0007935,737.5000000,-0.0064829,0.0016772,737.5000000,0.0076003,0.0034269
,750.0000000,-0.0070218,0.0054456,750.0000000,-0.0013575,0.0010836,750.0000000,-0.0020348,-0.0006477,750.0000000,-0.0033459,0.0017707
,762.5000000,0.0024327,0.0013190,762.5000000,0.0032377,0.0008505,762.5000000,0.0043782,0.0017975,762.5000000,0.0012137,-0.0033140
,775.0000000,-0.0012754,-0.0066788,775.0000000,-0.0033215,-0.0019269,775.0000000,-0.0031974,-0.0032396,775.0000000,-0.0005791,0.0025176
,787.5000000,-0.0032723,-0.0021690,787.5000000,0.0013216,0.0012556,787.5000000,0.0013654,0.0029793,787.5000000,-0.0008813,-0.0013712
,800.0000000,0.0034669,0.0087978,800.0000000,-0.0008298,-0.0001702,800.0000000,-0.0007295,-0.0021577,800.0000000,-0.0001688,0.0006725
,812.5000000,-0.0041752,-0.0030651,812.5000000,0.0022256,-0.0007139,812.5000000,0.0014052,0.0012710,812.5000000,0.0016440,-0.0017479
,825.0000000,0.0062240,-0.0022086,825.0000000,-0.0042313,-0.0022874,825.0000000,-0.0006611,-0.0015215,825.0000000,-0.0034867,-0.0002716
,837.5000000,-0.0034546,0.0024964,837.5000000,0.0097279,0.0087778,837.5000000,0.0006154,0.0040063,837.5000000,0.0089183,0.0052267
,850.0000000,0.0015612,-0.0010953,850.0000000,-0.0100490,-0.0057244,850.0000000,-0.0010631,-0.0023331,850.0000000,-0.0089419,-0.0033194
,862.5000000,-0.0013545,-0.0011823,862.5000000,-0.0002365,-0.0035972,862.5000000,-0.0008738,-0.0031038,862.5000000,-0.0002545,-0.0020785
,875.0000000,0.0023776,0.0058458,875.0000000,0.0091366,0.0011525,875.0000000,0.0044362,0.0012144,875.0000000,0.0059556,-0.0011782
,887.5000000,-0.0040864,-0.0079244,887.5000000,-0.0117218,0.0067243,887.5000000,-0.0023396,0.0081234,887.5000000,-0.0057281,0.0040513
,900.0000000,0.0008416,0.0051780,900.0000000,0.0133307,-0.0067950,900.0000000,-0.0144320,-0.0150242,900.0000000,0.0094985,0.0059101
,912.5000000,0.0001982,-0.0010744,912.5000000,-0.0118613,0.0032757,912.5000000,0.0256534,0.0105583,912.5000000,-0.0136884,-0.0121619
,925.0000000,0.0044412,-0.0013419,925.0000000,0.0022429,-0.0015051,925.0000000,-0.0101126,-0.0066782,925.0000000,0.0018052,0.0063032
,937.5000000,-0.0060394,-0.0019056,937.5000000,0.0117211,0.0043480,937.5000000,-0.0108956,0.0187319,937.5000000,0.0208950,-0.0028112
,950.0000000,0.0031992,0.0043013,950.0000000,-0.0161293,-0.0044640,950.0000000,0.0148239,-0.0253825,950.0000000,-0.0285154,0.0033661
,962.5000000,-0.0002825,-0.0022119,962.5000000,0.0065178,-0.0005200,962.5000000,-0.0102391,0.0143968,962.5000000,0.0214412,0.0017342
,975.0000000,-0.0015451,0.0009321,975.0000000,0.0003247,0.0004508,975.0000000,0.0101911,-0.0021918,975.0000000,-0.0147442,-0.0102807
,987.5000000,-0.0010237,-0.0035049,987.5000000,0.0000789,0.0027721,987.5000000,-0.0141264,-0.0031788,987.5000000,0.0103688,0.0132201
,1000.0000000,0.0056365,0.0031715,1000.0000000,-0.0000294,-0.0032254,1000.0000000,0.0128877,0.0026053,1000.0000000,-0.0058746,-0.0081629
,1012.5000000,-0.0059425,0.0049731,1012.5000000,-0.0016360,0.0001098,1012.5000000,-0.0033017,-0.0055810,1012.5000000,-0.0018576,-0.0002088
,1025.0000000,0.0055620,-0.0106736,1025.0000000,0.0025889,0.0008650,1025.0000000,-0.0011793,0.0072532,1025.0000000,0.0059946,0.0034294
,1037.5000000,-0.0025565,0.0076659,1037.5000000,-0.0005197,0.0011655,1037.5000000,-0.0005906,-0.0008424,1037.5000000,-0.0023793,-0.0010721
,1050.0000000,-0.0066203,-0.0042617,1050.0000000,-0.0007399,0.0002796,1050.0000000,0.0000057,-0.0014430,1050.0000000,-0.0008279,0.0000283
,1062.5000000,0.0077764,0.0050875,1062.5000000,-0.0000485,-0.0024138,1062.5000000,0.0003849,0.0001609,1062.5000000,0.0012013,-0.0013530
,1075.0000000,0.0035467,-0.0044484,1075.0000000,-0.0001939,0.0010236,1075.0000000,0.0002504,-0.0011129,1075.0000000,-0.0019746,0.0008324
,1087.5000000,-0.0090106,0.0015482,1087.5000000,0.0016211,0.0013482,1087.5000000,-0.0002861,0.0027081,1087.5000000,0.0033930,0.0009049
,1100.0000000,0.0043314,0.0024440,1100.0000000,-0.0018517,-0.0021315,1100.0000000,0.0004262,-0.0020487,1100.0000000,-0.0028595,-0.0019587
,1112.5000000,-0.0005523,-0.0024599,1112.5000000,0.0005082,0.0017060,1112.5000000,-0.0014086,-0.0000978,1112.5000000,0.0012198,0.0020907
,1125.0000000,0.0010223,0.0009782,1125.0000000,0.0003323,-0.0010912,1125.0000000,0.0022873,0.0004837,1125.0000000,-0.0012432,-0.0004682
,1137.5000000,-0.0020080,-0.0031841,1137.5000000,-0.0005941,0.0003951,1137.5000000,-0.0019584,-0.0001145,1137.5000000,0.0001639,-0.0009673
,1150.0000000,0.0021700,0.0025154,1150.0000000,0.0016018,0.0022734,1150.0000000,-0.0004417,0.0022257,1150.0000000,0.0057778,0.0010597
,1162.5000000,-0.0029023,0.0022459,1162.5000000,-0.0017914,-0.0044040,1162.5000000,0.0023402,-0.0043945,1162.5000000,-0.0081195,-0.0012513
,1175.0000000,0.0035366,-0.0051590,1175.0000000,0.0002052,0.0015922,1175.0000000,-0.0008217,0.0022434,1175.0000000,0.0019992,0.0006467
,1187.5000000,-0.0027980,0.0043875,1187.5000000,0.0011954,0.0011697,1187.5000000,0.0013328,0.0003566,1187.5000000,0.0011854,0.0013178
,1200.0000000,-0.0011269,-0.0011516,1200.0000000,-0.0014212,-0.0006430,1200.0000000,-0.0029819,-0.0003137,1200.0000000,0.0001640,-0.0017769
,1212.5000000,0.0064470,-0.0004579,1212.5000000,0.0011371,-0.0000014,1212.5000000,0.0017259,0.0011271,1212.5000000,0.0004360,-0.0011865
,1225.0000000,-0.0046549,-0.0007457,1225.0000000,-0.0009199,-0.0006502,1225.0000000,-0.0007079,-0.0026037,1225.0000000,-0.0014308,0.0027123
,1237.5000000,-0.0013506,-0.0005571,1237.5000000,0.0009115,0.0018104,1237.5000000,0.0009147,0.0028600,1237.5000000,0.0005631,-0.0014609
,1250.0000000,0.0019754,0.0007612,1250.0000000,-0.0009673,-0.0020459,1250.0000000,-0.0009932,-0.0023650,1250.0000000,-0.0002947,0.0012166
,1262.5000000,-0.0023040,0.0006045,1262.5000000,0.0007950,0.0003962,1262.5000000,0.0006858,0.0005916,1262.5000000,0.0016499,-0.0020665
,1275.0000000,0.0040078,0.0008903,1275.0000000,-0.0011430,0.0026569,1275.0000000,-0.0011325,0.0015687,1275.0000000,-0.0028439,0.0027237
,1287.5000000,-0.0016645,-0.0017967,1287.5000000,0.0020756,-0.0035105,1287.5000000,0.0017698,-0.0017356,1287.5000000,0.0035429,-0.0015317
,1300.0000000,-0.0008880,0.0018210,1300.0000000,-0.0016613,0.0014295,1300.0000000,-0.0012749,0.0006842,1300.0000000,-0.0021424,-0.0006053
,1312.5000000,0.0001756,-0.0028458,1312.5000000,0.0008838,-0.0015296,1312.5000000,0.0009991,-0.0007536,1312.5000000,0.0000564,-0.0012282
,1325.0000000,-0.0006677,0.0013461,1325.0000000,0.0004980,0.0012163,1325.0000000,-0.0006497,0.0012850,1325.0000000,0.0014479,0.0018435
,1337.5000000,-0.0002057,-0.0002762,1337.5000000,-0.0025510,0.0033174,1337.5000000,-0.0013125,-0.0008357,1337.5000000,-0.0018385,0.0048121
,1350.0000000,0.0037901,0.0030033,1350.0000000,0.0017395,-0.0050761,1350.0000000,0.0024071,-0.0001372,1350.0000000,-0.0004308,-0.0067087
,1362.5000000,-0.0013097,-0.0020878,1362.5000000,-0.0011377,0.0019746,1362.5000000,-0.0015001,-0.0000667,1362.5000000,-0.0000242,0.0004044
,1375.0000000,-0.0031483,-0.0037279,1375.0000000,0.0012844,0.0009249,1375.0000000,0.0003230,0.0007310,1375.0000000,0.0018953,0.0034515
,1387.5000000,0.0026383,0.0060794,1387.5000000,0.0004222,-0.0012068,1387.5000000,0.0007560,-0.0002140,1387.5000000,-0.0009746,-0.0031698
,1400.0000000,0.0007045,-0.0009414,1400.0000000,-0.0000018,0.0012483,1400.0000000,-0.0010498,0.0015659,1400.0000000,0.0014801,-0.0001803
,1412.5000000,-0.0049302,-0.0038522,1412.5000000,-0.0003911,-0.0032150,1412.5000000,0.0021284,-0.0038368,1412.5000000,-0.0051949,0.0030804
,1425.0000000,0.0050130,-0.0013473,1425.0000000,-0.0034155,0.0057155,1425.0000000,-0.0061729,0.0028433,1425.0000000,0.0094171,-0.0001550
,1437.5000000,-0.0007831,0.0093323,1437.5000000,0.0056173,-0.0081772,1437.5000000,0.0086728,-0.0025006,1437.5000000,-0.0107337,-0.0017225
,1450.0000000,0.0005762,-0.0103737,1450.0000000,-0.0027748,0.0126905,1450.0000000,-0.0093224,0.0074942,1450.0000000,0.0117417,-0.0027677
,1462.5000000,-0.0014085,0.0033644,1462.5000000,-0.0034676,-0.0133842,1462.5000000,0.0059897,-0.0126802,1462.5000000,-0.0096305,0.0082655
,1475.0000000,-0.0063170,0.0093352,1475.0000000,0.0023231,0.0033821,1475.0000000,-0.0016291,0.0046399,1475.0000000,0.0026066,-0.0036895
,1487.5000000,0.0113297,-0.0110864,1487.5000000,0.0014427,0.0042520,1487.5000000,-0.0002805,0.0052308,1487.5000000,0.0016802,-0.0036861
,1500.0000000,-0.0051558,0.0038870,1500.0000000,0.0042875,-0.0028314,1500.0000000,0.0057343,-0.0018167,1500.0000000,-0.0040087,0.0008070
,1512.5000000,0.0022476,-0.0052014,1512.5000000,-0.0053421,-0.0001776,1512.5000000,-0.0057910,-0.0021976,1512.5000000,0.0035150,0.0021301
,1525.0000000,-0.0042634,0.0052415,1525.0000000,0.0014116,0.0020344,1525.0000000,0.0010152,0.0022085,1525.0000000,-0.0010778,-0.0015850
,1537.5000000,0.0044082,0.0029190,1537.5000000,-0.0007569,-0.0019662,1537.5000000,0.0001984,-0.0018642,1537.5000000,0.0005326,0.0015012
,1550.0000000,-0.0028190,-0.0036177,1550.0000000,0.0001104,0.0009209,1550.0000000,-0.0006780,0.0010973,1550.0000000,0.0002668,-0.0012461
,1562.5000000,0.0007671,-0.0009098,1562.5000000,0.0007701,-0.0004859,1562.5000000,0.0010839,-0.0005667,1562.5000000,-0.0011700,0.0011807
,1575.0000000,0.0004283,-0.0009141,1575.0000000,-0.0020997,-0.0000762,1575.0000000,-0.0014019,-0.0004978,1575.0000000,0.0012687,-0.0019867
,1587.5000000,-0.0006603,-0.0012512,1587.5000000,0.0027451,-0.0003295,1587.5000000,0.0018962,0.0004604,1587.5000000,-0.0002173,0.0027695
,1600.0000000,-0.0001803,0.0047567,1600.0000000,-0.0019837,0.0023302,1600.0000000,-0.0023398,0.0015713,1600.0000000,-0.0018573,-0.0016958
,1612.5000000,-0.0007172,-0.0014640,1612.5000000,0.0052209,-0.0108671,1612.5000000,0.0080332,-0.0080528,1612.5000000,0.0071471,-0.0003799
,1625.0000000,0.0029096,-0.0067188,1625.0000000,-0.0089849,0.0219681,1625.0000000,-0.0151641,0.0166708,1625.0000000,-0.0134907,0.0008216
,1637.5000000,-0.0030819,0.0121778,1637.5000000,0.0076648,-0.0161660,1637.5000000,0.0122586,-0.0122777,1637.5000000,0.0113930,0.0009262
,1650.0000000,0.0005277,-0.0068918,1650.0000000,-0.0030835,0.0032215,1650.0000000,-0.0038501,0.0022704,1650.0000000,-0.0033202,-0.0003919
,1662.5000000,0.0003059,-0.0024840,1662.5000000,0.0027753,0.0018040,1662.5000000,0.0017187,0.0009438,1662.5000000,0.0022386,0.0000766
,1675.0000000,0.0011165,0.0096223,1675.0000000,-0.0083265,-0.0012925,1675.0000000,-0.0055771,-0.0013875,1675.0000000,-0.0072326,-0.0012232
,1687.5000000,-0.0000236,-0.0039748,1687.5000000,-0.0009115,0.0018939,1687.5000000,-0.0014885,0.0006232,1687.5000000,-0.0005799,0.0033365
,1700.0000000,-0.0028466,-0.0075698,1700.0000000,0.0166997,-0.0064553,1700.0000000,0.0143329,-0.0001782,1700.0000000,0.0154274,-0.0097015
,1712.5000000,-0.0019728,0.0020410,1712.5000000,-0.0108567,0.0033354,1712.5000000,-0.0098585,-0.0013179,1712.5000000,-0.0111687,0.0078970
,1725.0000000,0.0150486,0.0067452,1725.0000000,-0.0016988,0.0008585,1725.0000000,0.0000170,0.0011008,1725.0000000,-0.0018991,-0.0012369
,1737.5000000,-0.0123316,-0.0049167,1737.5000000,0.0030604,0.0006762,1737.5000000,0.0004173,0.0007742,1737.5000000,0.0041497,0.0013728
,1750.0000000,-0.0023019,0.0012780,1750.0000000,-0.0007517,0.0003614,1750.0000000,0.0008935,-0.0000097,1750.0000000,-0.0016701,-0.0012325
,1762.5000000,-0.0015488,0.0014976,1762.5000000,0.0003742,-0.0012146,1762.5000000,-0.0009504,-0.0002613,1762.5000000,0.0016792,-0.0002987
,1775.0000000,0.0125754,-0.0035145,1775.0000000,-0.0024594,0.0004245,1775.0000000,0.0001154,-0.0010218,1775.0000000,-0.0006721,0.0018475
,1787.5000000,-0.0153991,0.0078018,1787.5000000,-0.0010037,-0.0028983,1787.5000000,0.0010603,-0.0001505,1787.5000000,-0.0056315,0.0006647
,1800.0000000,0.0161909,-0.0043487,1800.0000000,0.0054913,0.0069028,1800.0000000,-0.0020570,0.0022875,1800.0000000,0.0123411,-0.0072430
,1812.5000000,-0.0150111,-0.0103416,1812.5000000,0.0027332,-0.0071242,1812.5000000,0.0036459,-0.0012151,1812.5000000,-0.0092971,0.0085302
,1825.0000000,0.0070841,0.0055274,1825.0000000,-0.0087464,0.0016255,1825.0000000,-0.0028124,-0.0019420,1825.0000000,0.0009612,-0.0054629
,1837.5000000,0.0033072,0.0072691,1837.5000000,0.0028177,0.0014143,1837.5000000,-0.0002670,0.0028406,1837.5000000,-0.0007045,-0.0020108
,1850.0000000,0.0013140,-0.0033713,1850.0000000,0.0030370,0.0039753,1850.0000000,0.0005273,-0.0003234,1850.0000000,0.0024384,0.0106857
,1862.5000000,-0.0087585,-0.0013774,1862.5000000,-0.0035253,-0.0059196,1862.5000000,0.0004790,-0.0013117,1862.5000000,-0.0002168,-0.0105875
,1875.0000000,0.0048654,0.0045206,1875.0000000,0.0026169,0.0002059,1875.0000000,0.0004934,0.0013165,1875.0000000,-0.0001650,0.0063981
,1887.5000000,-0.0014955,-0.0142604,1887.5000000,-0.0013244,0.0012374,1887.5000000,-0.0006880,-0.0013420,1887.5000000,0.0025438,-0.0027515
,1900.0000000,-0.0131494,0.0218131,1900.0000000,-0.0036398,0.0032668,1900.0000000,-0.0009872,0.0009783,1900.0000000,-0.0076283,-0.0007365
,1912.5000000,0.0202410,-0.0085903,1912.5000000,0.0058116,-0.0045365,1912.5000000,0.0016616,-0.0000213,1912.5000000,0.0083467,0.0008113
,1925.0000000,0.0014225,-0.0053634,1925.0000000,-0.0036983,0.0016106,1925.0000000,-0.0009713,-0.0001256,1925.0000000,-0.0066323,-0.0021768
,1937.5000000,-0.0066860,0.0028159,1937.5000000,0.0024732,0.0004248,1937.5000000,0.0006502,-0.0006004,1937.5000000,0.0048362,0.0045224
,1950.0000000,-0.0112787,0.0087666,1950.0000000,-0.0011364,0.0001624,1950.0000000,-0.0003452,0.0004098,1950.0000000,-0.0023717,-0.0014235
,1962.5000000,0.0165768,-0.0207123,1962.5000000,0.0010991,-0.0010132,1962.5000000,-0.0001686,0.0000336,1962.5000000,0.0017592,-0.0008990
,1975.0000000,-0.0014875,0.0178488,1975.0000000,-0.0019732,-0.0001860,1975.0000000,0.0004350,0.0002236,1975.0000000,-0.0012142,-0.0011154
,1987.5000000,-0.0079354,-0.0019551,1987.5000000,0.0056719,-0.0033882,1987.5000000,-0.0008747,0.0016095,1987.5000000,0.0058149,-0.0004725
,2000.0000000,-0.0025679,-0.0082918,2000.0000000,-0.0124056,0.0134214,2000.0000000,0.0020278,-0.0062876,2000.0000000,-0.0174236,0.0077145
,2012.5000000,0.0083800,0.0022262,2012.5000000,0.0127045,-0.0110484,2012.5000000,-0.0043648,0.0048501,2012.5000000,0.0187421,-0.0049746
,2025.0000000,-0.0046864,0.0047769,2025.0000000,-0.0070079,0.0005024,2025.0000000,0.0041801,0.0015248,2025.0000000,-0.0086800,-0.0046853
,2037.5000000,0.0089461,-0.0006680,2037.5000000,0.0021484,0.0016332,2037.5000000,-0.0014465,-0.0030936,2037.5000000,0.0022109,0.0058578
,2050.0000000,-0.0147692,-0.0015744,2050.0000000,0.0009416,-0.0013541,2050.0000000,0.0005675,0.0022351,2050.0000000,-0.0001461,-0.0040086
,2062.5000000,0.0102854,-0.0051546,2062.5000000,-0.0019509,0.0013272,2062.5000000,-0.0004524,-0.0013922,2062.5000000,-0.0008550,0.0023667
,2075.0000000,-0.0018662,0.0095145,2075.0000000,0.0022755,-0.0009605,2075.0000000,0.0006160,0.0011454,2075.0000000,0.0000344,-0.0019837
