C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_38000.xdf,13.06.25,10:34:10,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0022175,-0.0058174,175.0000000,-0.0201543,0.0302995,175.0000000,0.1167156,0.0346445,175.0000000,-0.0869041,-0.0301153
,187.5000000,-0.0007826,0.0056701,187.5000000,0.0133719,-0.0189876,187.5000000,-0.0722662,-0.0216804,187.5000000,0.0539265,0.0183358
,200.0000000,0.0047265,-0.0020416,200.0000000,-0.0022628,0.0008868,200.0000000,0.0043108,0.0001701,200.0000000,-0.0033562,0.0000879
,212.5000000,-0.0039137,-0.0003240,212.5000000,0.0006824,0.0007896,212.5000000,-0.0000279,0.0006265,212.5000000,0.0001022,-0.0003255
,225.0000000,0.0031539,0.0021118,225.0000000,-0.0008864,-0.0011244,225.0000000,-0.0001259,-0.0001310,225.0000000,-0.0005345,-0.0002060
,237.5000000,-0.0032340,-0.0009075,237.5000000,0.0005449,0.0015313,237.5000000,0.0006338,0.0000616,237.5000000,-0.0011647,0.0012871
,250.0000000,-0.0006974,-0.0008931,250.0000000,-0.0083779,0.0044390,250.0000000,-0.0067753,-0.0094109,250.0000000,-0.0104462,0.0154462
,262.5000000,0.0028224,0.0010726,262.5000000,0.0224910,-0.0141656,262.5000000,0.0182709,0.0244977,262.5000000,0.0301298,-0.0443084
,275.0000000,0.0014259,0.0004262,275.0000000,-0.0157756,0.0099647,275.0000000,-0.0124042,-0.0160745,275.0000000,-0.0210693,0.0304244
,287.5000000,-0.0066222,-0.0051829,287.5000000,0.0017616,-0.0006673,287.5000000,0.0018929,0.0008008,287.5000000,0.0019939,-0.0023400
,300.0000000,0.0044407,0.0056201,300.0000000,-0.0003874,-0.0001586,300.0000000,-0.0011074,0.0005502,300.0000000,-0.0000838,-0.0005744
,312.5000000,0.0077153,-0.0012698,312.5000000,0.0000095,-0.0000639,312.5000000,-0.0001112,0.0007036,312.5000000,0.0006385,-0.0000324
,325.0000000,-0.0126745,-0.0010457,325.0000000,0.0014722,-0.0003158,325.0000000,0.0020955,-0.0012686,325.0000000,-0.0004544,0.0000295
,337.5000000,0.0089635,0.0019020,337.5000000,-0.0007490,0.0019831,337.5000000,-0.0005402,0.0035762,337.5000000,-0.0003496,-0.0006707
,350.0000000,-0.0130192,-0.0000398,350.0000000,-0.0010533,-0.0054700,350.0000000,-0.0023721,-0.0084508,350.0000000,0.0015105,0.0008137
,362.5000000,0.0101497,-0.0007980,362.5000000,0.0012145,0.0048540,362.5000000,0.0018083,0.0070016,362.5000000,-0.0009692,-0.0005230
,375.0000000,-0.0002522,-0.0040132,375.0000000,-0.0001837,-0.0011026,375.0000000,0.0002155,-0.0010986,375.0000000,-0.0000522,-0.0002057
,387.5000000,-0.0006739,0.0072300,387.5000000,-0.0005689,-0.0000157,387.5000000,-0.0009807,-0.0003527,387.5000000,0.0006458,0.0001436
,400.0000000,-0.0024014,-0.0049110,400.0000000,0.0006193,-0.0005304,400.0000000,0.0010118,0.0002072,400.0000000,-0.0003382,-0.0000677
,412.5000000,0.0011359,0.0036227,412.5000000,-0.0005874,0.0005007,412.5000000,-0.0012127,-0.0012064,412.5000000,-0.0001538,0.0005449
,425.0000000,-0.0005030,-0.0028042,425.0000000,0.0013167,-0.0002265,425.0000000,0.0020679,0.0019378,425.0000000,-0.0004517,-0.0009582
,437.5000000,0.0079274,0.0014361,437.5000000,-0.0010672,0.0003517,437.5000000,-0.0019398,-0.0008477,437.5000000,0.0009838,0.0011594
,450.0000000,-0.0077926,-0.0032259,450.0000000,-0.0002580,-0.0003910,450.0000000,0.0007556,-0.0011060,450.0000000,-0.0009595,-0.0004809
,462.5000000,0.0018933,0.0080145,462.5000000,0.0003207,0.0007490,462.5000000,0.0005563,0.0019135,462.5000000,0.0000956,-0.0003128
,475.0000000,-0.0011810,-0.0100983,475.0000000,-0.0000028,-0.0006371,475.0000000,-0.0018627,-0.0023030,475.0000000,0.0005787,0.0004969
,487.5000000,-0.0020116,0.0049158,487.5000000,0.0006538,-0.0000260,487.5000000,0.0027779,0.0028710,487.5000000,-0.0001519,-0.0004167
,500.0000000,0.0058844,-0.0008177,500.0000000,-0.0000792,0.0000968,500.0000000,-0.0016304,0.0003863,500.0000000,0.0004172,0.0004416
,512.5000000,-0.0043821,0.0019046,512.5000000,-0.0015998,-0.0025416,512.5000000,-0.0024871,-0.0077620,512.5000000,-0.0015527,0.0014165
,525.0000000,-0.0018639,-0.0035012,525.0000000,-0.0006822,0.0037719,525.0000000,0.0027996,0.0076338,525.0000000,0.0027717,-0.0075830
,537.5000000,0.0071416,0.0030566,537.5000000,0.0045058,-0.0023570,537.5000000,0.0033684,0.0006031,537.5000000,-0.0020469,0.0059508
,550.0000000,-0.0124961,-0.0013055,550.0000000,-0.0033975,0.0031107,550.0000000,-0.0050532,-0.0023045,550.0000000,0.0003274,0.0017796
,562.5000000,0.0132900,0.0020620,562.5000000,0.0013900,-0.0024096,562.5000000,0.0017844,-0.0007274,562.5000000,0.0006783,-0.0013749
,575.0000000,-0.0035119,-0.0065126,575.0000000,-0.0013401,-0.0003896,575.0000000,0.0000981,0.0012947,575.0000000,-0.0013870,-0.0019809
,587.5000000,0.0001980,0.0090173,587.5000000,0.0007077,0.0008006,587.5000000,0.0001204,-0.0015313,587.5000000,-0.0001823,0.0027588
,600.0000000,-0.0045470,-0.0035107,600.0000000,0.0014317,0.0005176,600.0000000,-0.0014590,-0.0011316,600.0000000,0.0038547,-0.0002051
,612.5000000,0.0035030,-0.0046409,612.5000000,-0.0003236,-0.0033738,612.5000000,0.0017425,-0.0021342,612.5000000,-0.0022731,-0.0010346
,625.0000000,0.0038791,0.0050262,625.0000000,-0.0175289,0.0219829,625.0000000,-0.0111281,0.0569547,625.0000000,-0.0137401,-0.0166553
,637.5000000,-0.0113482,0.0007278,637.5000000,0.0282848,-0.0324890,637.5000000,0.0156563,-0.0895016,637.5000000,0.0231260,0.0290405
,650.0000000,0.0084954,-0.0003884,650.0000000,-0.0114327,0.0123268,650.0000000,-0.0033842,0.0333394,650.0000000,-0.0099532,-0.0112368
,662.5000000,-0.0105203,-0.0126477,662.5000000,-0.0004276,0.0003005,662.5000000,-0.0012988,0.0012796,662.5000000,-0.0005026,-0.0016911
,675.0000000,0.0181392,0.0254612,675.0000000,0.0004252,0.0009285,675.0000000,-0.0004396,0.0024318,675.0000000,0.0012440,0.0011260
,687.5000000,-0.0112195,-0.0173949,687.5000000,-0.0005236,-0.0004537,687.5000000,-0.0001831,0.0003130,687.5000000,-0.0001382,-0.0007688
,700.0000000,0.0036987,0.0077907,700.0000000,0.0006400,0.0007048,700.0000000,-0.0005752,-0.0023329,700.0000000,-0.0015232,0.0011315
,712.5000000,-0.0002340,-0.0072121,712.5000000,-0.0001696,-0.0013119,712.5000000,0.0015807,0.0014964,712.5000000,0.0014115,-0.0016057
,725.0000000,0.0048840,-0.0048636,725.0000000,-0.0004365,0.0005372,725.0000000,-0.0001875,0.0004305,725.0000000,-0.0005050,0.0001691
,737.5000000,-0.0132178,0.0142007,737.5000000,-0.0016828,0.0010409,737.5000000,-0.0044198,-0.0005805,737.5000000,-0.0005982,0.0011556
,750.0000000,0.0052404,-0.0096294,750.0000000,0.0018750,-0.0004044,750.0000000,0.0047214,0.0007771,750.0000000,0.0009465,-0.0005742
,762.5000000,0.0041244,0.0031118,762.5000000,0.0000290,-0.0011782,762.5000000,-0.0017271,-0.0005843,762.5000000,-0.0000993,0.0002980
,775.0000000,-0.0029731,0.0039761,775.0000000,-0.0006580,0.0020779,775.0000000,-0.0006559,0.0025605,775.0000000,0.0018960,-0.0015900
,787.5000000,-0.0010460,-0.0079318,787.5000000,0.0038514,-0.0074680,787.5000000,0.0089357,-0.0118286,787.5000000,-0.0112472,0.0004136
,800.0000000,0.0011968,0.0036638,800.0000000,-0.0052504,0.0097411,800.0000000,-0.0110477,0.0150581,800.0000000,0.0132162,0.0004226
,812.5000000,0.0001575,-0.0024026,812.5000000,0.0026043,-0.0029088,812.5000000,0.0040551,-0.0039959,812.5000000,-0.0033464,-0.0003081
,825.0000000,-0.0004356,0.0024105,825.0000000,-0.0046605,-0.0017260,825.0000000,-0.0038900,-0.0033545,825.0000000,-0.0023267,0.0015162
,837.5000000,0.0005584,0.0041365,837.5000000,0.0105439,0.0000600,837.5000000,0.0054810,0.0023062,837.5000000,0.0063052,-0.0027679
,850.0000000,-0.0001148,-0.0055870,850.0000000,-0.0123393,0.0049642,850.0000000,-0.0045166,0.0004923,850.0000000,-0.0083849,0.0054019
,862.5000000,0.0011401,0.0018334,862.5000000,0.0064732,-0.0070429,862.5000000,0.0022096,-0.0029770,862.5000000,0.0036843,-0.0055486
,875.0000000,0.0001725,-0.0004908,875.0000000,-0.0024410,0.0041352,875.0000000,-0.0021879,0.0030512,875.0000000,-0.0003494,0.0037868
,887.5000000,-0.0028966,0.0003987,887.5000000,0.0045139,0.0014853,887.5000000,0.0043221,0.0024345,887.5000000,0.0028315,-0.0028235
,900.0000000,0.0042762,0.0012202,900.0000000,0.0000339,-0.0048475,900.0000000,-0.0046529,-0.0038365,900.0000000,0.0010107,0.0008893
,912.5000000,-0.0051978,-0.0023175,912.5000000,-0.0049374,0.0041422,912.5000000,0.0097165,0.0003203,912.5000000,-0.0074156,-0.0021393
,925.0000000,0.0034453,0.0012515,925.0000000,0.0034146,-0.0012972,925.0000000,-0.0133793,-0.0048770,925.0000000,0.0036175,0.0081200
,937.5000000,-0.0035285,-0.0080405,937.5000000,0.0087134,-0.0065242,937.5000000,0.0132393,0.0230260,937.5000000,0.0085814,-0.0225295
,950.0000000,0.0037955,0.0118907,950.0000000,-0.0269786,0.0101422,950.0000000,-0.0087795,-0.0392524,950.0000000,-0.0209470,0.0317401
,962.5000000,-0.0004448,-0.0027005,962.5000000,0.0190522,-0.0009327,962.5000000,-0.0072135,0.0196920,962.5000000,0.0192478,-0.0074672
,975.0000000,-0.0019783,-0.0013900,975.0000000,-0.0001115,-0.0050116,975.0000000,0.0143170,0.0083329,975.0000000,-0.0084851,-0.0197154
,987.5000000,0.0017457,0.0013753,987.5000000,-0.0022745,0.0026176,987.5000000,-0.0054190,-0.0071081,987.5000000,0.0009904,0.0131518
,1000.0000000,0.0067238,-0.0032126,1000.0000000,0.0016141,-0.0014297,1000.0000000,0.0025931,0.0038893,1000.0000000,0.0006050,-0.0020816
,1012.5000000,-0.0101772,0.0007442,1012.5000000,-0.0023082,0.0012180,1012.5000000,-0.0043731,-0.0066733,1012.5000000,-0.0005363,0.0025757
,1025.0000000,0.0016159,0.0039280,1025.0000000,0.0013717,-0.0008729,1025.0000000,0.0036272,0.0025285,1025.0000000,0.0004233,-0.0008015
,1037.5000000,0.0004744,-0.0038632,1037.5000000,-0.0005647,0.0006238,1037.5000000,-0.0026026,-0.0001947,1037.5000000,0.0006473,-0.0003547
,1050.0000000,0.0056338,0.0009294,1050.0000000,-0.0005477,0.0003901,1050.0000000,0.0011973,0.0008690,1050.0000000,-0.0025481,-0.0000272
,1062.5000000,-0.0079251,0.0005309,1062.5000000,0.0008401,-0.0020229,1062.5000000,-0.0013352,-0.0002500,1062.5000000,0.0046702,-0.0010602
,1075.0000000,0.0014849,-0.0027712,1075.0000000,-0.0006467,0.0013658,1075.0000000,0.0008184,-0.0008741,1075.0000000,-0.0032070,0.0001165
,1087.5000000,0.0035283,0.0018252,1087.5000000,0.0018355,0.0004505,1087.5000000,0.0003764,0.0019599,1087.5000000,0.0029179,0.0010328
,1100.0000000,-0.0036646,0.0022205,1100.0000000,-0.0025023,-0.0013594,1100.0000000,0.0007327,-0.0020007,1100.0000000,-0.0041829,-0.0014166
,1112.5000000,-0.0006133,-0.0027986,1112.5000000,0.0008003,0.0020247,1112.5000000,-0.0023195,0.0008803,1112.5000000,0.0020100,0.0021142
,1125.0000000,0.0057635,0.0014024,1125.0000000,0.0014959,-0.0021918,1125.0000000,0.0022409,0.0005632,1125.0000000,0.0003643,-0.0020169
,1137.5000000,-0.0031480,-0.0012051,1137.5000000,-0.0020918,0.0001483,1137.5000000,-0.0010162,-0.0021189,1137.5000000,-0.0014178,0.0004491
,1150.0000000,-0.0005950,0.0005046,1150.0000000,0.0006895,0.0015366,1150.0000000,-0.0007563,0.0020010,1150.0000000,0.0027735,0.0027333
,1162.5000000,0.0031823,-0.0005200,1162.5000000,0.0025229,-0.0004145,1162.5000000,0.0024231,0.0014197,1162.5000000,-0.0026049,-0.0046549
,1175.0000000,-0.0063841,0.0027934,1175.0000000,-0.0045598,0.0005765,1175.0000000,-0.0034450,-0.0026596,1175.0000000,0.0004565,0.0023628
,1187.5000000,0.0047028,-0.0009768,1187.5000000,0.0023567,-0.0022946,1187.5000000,0.0026765,-0.0005515,1187.5000000,0.0001467,-0.0004097
,1200.0000000,0.0032565,-0.0051387,1200.0000000,-0.0001066,0.0020250,1200.0000000,-0.0007791,0.0019510,1200.0000000,0.0011639,0.0026309
,1212.5000000,-0.0077486,0.0051828,1212.5000000,0.0002530,-0.0000170,1212.5000000,-0.0001985,0.0000556,1212.5000000,-0.0002763,-0.0030277
,1225.0000000,0.0029283,-0.0022035,1225.0000000,-0.0022501,-0.0012709,1225.0000000,-0.0014275,-0.0017521,1225.0000000,-0.0032172,0.0008480
,1237.5000000,-0.0013931,0.0025754,1237.5000000,0.0041209,0.0013013,1237.5000000,0.0032446,0.0019754,1237.5000000,0.0054574,-0.0002591
,1250.0000000,0.0040730,-0.0035640,1250.0000000,-0.0019002,-0.0006181,1250.0000000,-0.0013635,-0.0002579,1250.0000000,-0.0034739,-0.0001407
,1262.5000000,-0.0046591,0.0037863,1262.5000000,-0.0002649,0.0009405,1262.5000000,-0.0002260,-0.0006690,1262.5000000,0.0004014,0.0019449
,1275.0000000,0.0047616,-0.0044222,1275.0000000,-0.0006938,-0.0033081,1275.0000000,-0.0005427,-0.0013729,1275.0000000,0.0008436,-0.0045936
,1287.5000000,-0.0047336,0.0075773,1287.5000000,0.0029840,0.0015886,1287.5000000,0.0021524,0.0014552,1287.5000000,0.0007440,0.0021313
,1300.0000000,0.0023188,-0.0029930,1300.0000000,-0.0036507,0.0045476,1300.0000000,-0.0027654,0.0016677,1300.0000000,-0.0029358,0.0051969
,1312.5000000,0.0026546,-0.0049251,1312.5000000,0.0012715,-0.0030674,1312.5000000,0.0004298,-0.0017481,1312.5000000,0.0017658,-0.0044983
,1325.0000000,-0.0025110,0.0027461,1325.0000000,-0.0008408,-0.0043808,1325.0000000,0.0018585,-0.0012596,1325.0000000,-0.0024866,-0.0038667
,1337.5000000,0.0004601,0.0013782,1337.5000000,-0.0015314,0.0012037,1337.5000000,-0.0003402,-0.0010602,1337.5000000,-0.0017578,0.0028090
,1350.0000000,0.0003723,-0.0021331,1350.0000000,0.0063382,0.0066729,1350.0000000,-0.0020352,0.0058677,1350.0000000,0.0098495,0.0048733
,1362.5000000,-0.0030221,-0.0013015,1362.5000000,-0.0041658,-0.0023022,1362.5000000,0.0002274,-0.0031858,1362.5000000,-0.0048603,-0.0025934
,1375.0000000,0.0041581,0.0047920,1375.0000000,0.0001304,-0.0029143,1375.0000000,0.0016468,-0.0014224,1375.0000000,-0.0021585,-0.0012287
,1387.5000000,-0.0035206,-0.0025613,1387.5000000,0.0009826,0.0007370,1387.5000000,-0.0003831,0.0019009,1387.5000000,0.0009247,-0.0018701
,1400.0000000,-0.0012026,-0.0002305,1400.0000000,-0.0029291,0.0001301,1400.0000000,-0.0019288,-0.0026601,1400.0000000,0.0010419,0.0069050
,1412.5000000,0.0063278,-0.0003302,1412.5000000,0.0039842,0.0001751,1412.5000000,0.0030876,0.0030847,1412.5000000,-0.0012765,-0.0085633
,1425.0000000,-0.0009938,0.0019328,1425.0000000,-0.0020952,0.0017266,1425.0000000,-0.0022718,0.0001319,1425.0000000,0.0026378,0.0033209
,1437.5000000,-0.0043814,0.0013638,1437.5000000,0.0023855,-0.0014318,1437.5000000,0.0023583,-0.0000464,1437.5000000,-0.0032422,-0.0016409
,1450.0000000,-0.0003206,-0.0076832,1450.0000000,-0.0048770,-0.0015019,1450.0000000,-0.0038839,-0.0039215,1450.0000000,0.0020495,0.0047968
,1462.5000000,0.0035178,0.0029635,1462.5000000,0.0040581,0.0004895,1462.5000000,0.0050168,0.0029701,1462.5000000,-0.0028078,-0.0036541
,1475.0000000,-0.0004169,0.0008580,1475.0000000,0.0009349,0.0035691,1475.0000000,-0.0024136,0.0036077,1475.0000000,0.0033729,-0.0018326
,1487.5000000,-0.0020222,0.0043424,1487.5000000,-0.0037016,-0.0075586,1487.5000000,0.0004826,-0.0093461,1487.5000000,-0.0034525,0.0058853
,1500.0000000,-0.0011876,-0.0044519,1500.0000000,0.0010094,0.0089596,1500.0000000,-0.0028028,0.0089307,1500.0000000,0.0037656,-0.0050060
,1512.5000000,0.0047006,0.0049711,1512.5000000,0.0005754,-0.0114309,1512.5000000,0.0042553,-0.0097862,1512.5000000,-0.0039418,0.0048372
,1525.0000000,-0.0042843,-0.0027701,1525.0000000,-0.0012357,0.0129412,1525.0000000,-0.0050674,0.0107340,1525.0000000,0.0047157,-0.0047222
,1537.5000000,0.0028012,-0.0020763,1537.5000000,0.0013536,-0.0071330,1537.5000000,0.0037200,-0.0056406,1537.5000000,-0.0033130,0.0021826
,1550.0000000,-0.0027191,0.0023221,1550.0000000,-0.0005896,0.0019584,1550.0000000,-0.0014283,0.0014492,1550.0000000,0.0006329,-0.0009004
,1562.5000000,0.0057708,-0.0026373,1562.5000000,0.0006971,-0.0016269,1562.5000000,0.0015344,-0.0006879,1562.5000000,-0.0003112,0.0013240
,1575.0000000,-0.0079543,0.0024726,1575.0000000,0.0007955,0.0014436,1575.0000000,-0.0005011,0.0006570,1575.0000000,0.0014362,-0.0015580
,1587.5000000,0.0022155,-0.0019884,1587.5000000,-0.0022253,-0.0003576,1587.5000000,-0.0014455,-0.0006298,1587.5000000,-0.0012564,-0.0007210
,1600.0000000,0.0048744,-0.0002409,1600.0000000,-0.0002523,-0.0043272,1600.0000000,0.0014173,-0.0036699,1600.0000000,0.0036562,0.0005330
,1612.5000000,0.0043686,0.0077823,1612.5000000,0.0000376,0.0055585,1612.5000000,-0.0017689,0.0042055,1612.5000000,-0.0050629,0.0010324
,1625.0000000,-0.0189425,-0.0122628,1625.0000000,0.0077971,0.0065897,1625.0000000,0.0040815,0.0091183,1625.0000000,-0.0008319,0.0041232
,1637.5000000,0.0167614,0.0048715,1637.5000000,-0.0019471,-0.0121740,1637.5000000,0.0010956,-0.0127238,1637.5000000,0.0075945,-0.0052770
,1650.0000000,-0.0062687,0.0045765,1650.0000000,-0.0173317,0.0012434,1650.0000000,-0.0129281,-0.0003325,1650.0000000,-0.0117709,-0.0057392
,1662.5000000,-0.0022049,-0.0105775,1662.5000000,0.0131447,0.0107799,1662.5000000,0.0086970,0.0093189,1662.5000000,0.0042512,0.0118863
,1675.0000000,0.0044285,0.0244684,1675.0000000,0.0023955,-0.0059817,1675.0000000,0.0019139,-0.0044905,1675.0000000,0.0051912,-0.0024250
,1687.5000000,-0.0006780,-0.0372716,1687.5000000,0.0026500,-0.0007146,1687.5000000,0.0023983,0.0013758,1687.5000000,0.0010880,0.0007775
,1700.0000000,0.0016606,0.0318705,1700.0000000,-0.0094114,-0.0077956,1700.0000000,-0.0058822,-0.0077588,1700.0000000,-0.0066685,-0.0108353
,1712.5000000,-0.0094701,-0.0244787,1712.5000000,0.0074222,0.0061079,1712.5000000,0.0049779,0.0052985,1712.5000000,0.0059930,0.0045791
,1725.0000000,0.0069270,0.0279076,1725.0000000,-0.0059079,0.0032099,1725.0000000,-0.0048005,0.0006629,1725.0000000,-0.0054946,0.0061955
,1737.5000000,0.0044049,-0.0271755,1737.5000000,0.0016729,-0.0041902,1737.5000000,0.0008664,-0.0016561,1737.5000000,0.0015139,-0.0041479
,1750.0000000,-0.0003748,0.0138107,1750.0000000,0.0017161,0.0031901,1750.0000000,0.0012493,0.0018542,1750.0000000,0.0010562,0.0020120
,1762.5000000,0.0004470,0.0022699,1762.5000000,-0.0024792,-0.0008470,1762.5000000,-0.0002571,-0.0008730,1762.5000000,0.0009566,-0.0005034
,1775.0000000,-0.0204813,-0.0097339,1775.0000000,0.0018445,0.0010109,1775.0000000,-0.0007976,0.0003106,1775.0000000,-0.0016061,-0.0020791
,1787.5000000,0.0076628,0.0043477,1787.5000000,0.0013260,-0.0139003,1787.5000000,0.0035507,-0.0018825,1787.5000000,-0.0023250,-0.0001743
,1800.0000000,0.0246045,0.0044788,1800.0000000,0.0036274,0.0256134,1800.0000000,-0.0050554,0.0058114,1800.0000000,0.0051201,0.0012004
,1812.5000000,-0.0099193,-0.0024613,1812.5000000,-0.0142673,-0.0252054,1812.5000000,0.0030624,-0.0115099,1812.5000000,-0.0029162,-0.0001270
,1825.0000000,-0.0084426,-0.0001444,1825.0000000,0.0169059,0.0210554,1825.0000000,0.0001218,0.0131791,1825.0000000,0.0064982,0.0005245
,1837.5000000,0.0020941,-0.0038234,1837.5000000,-0.0106818,-0.0112142,1837.5000000,-0.0022789,-0.0080625,1837.5000000,-0.0119341,0.0007483
,1850.0000000,-0.0057075,0.0058015,1850.0000000,0.0033506,0.0002106,1850.0000000,0.0015079,0.0027803,1850.0000000,0.0068922,-0.0036801
,1862.5000000,0.0075906,-0.0071202,1862.5000000,-0.0032868,0.0041906,1862.5000000,-0.0012710,-0.0007886,1862.5000000,-0.0048830,0.0032090
,1875.0000000,0.0015458,0.0101577,1875.0000000,0.0049796,-0.0012538,1875.0000000,0.0015508,0.0006631,1875.0000000,0.0067270,0.0026706
,1887.5000000,-0.0146939,-0.0205303,1887.5000000,0.0008423,-0.0030267,1887.5000000,-0.0004029,-0.0001488,1887.5000000,0.0012141,-0.0030674
,1900.0000000,0.0332166,0.0131187,1900.0000000,-0.0109873,-0.0023223,1900.0000000,0.0011619,-0.0006499,1900.0000000,-0.0115308,-0.0066253
,1912.5000000,-0.0331242,0.0033726,1912.5000000,0.0080722,0.0099847,1912.5000000,-0.0022408,-0.0011864,1912.5000000,0.0094668,0.0136872
,1925.0000000,0.0109989,0.0057255,1925.0000000,0.0032095,-0.0065866,1925.0000000,0.0013517,0.0028030,1925.0000000,-0.0010798,-0.0078638
,1937.5000000,0.0014439,-0.0094481,1937.5000000,-0.0027393,-0.0007030,1937.5000000,-0.0003099,-0.0014595,1937.5000000,0.0006007,0.0005213
,1950.0000000,-0.0019187,0.0045546,1950.0000000,-0.0025846,0.0028502,1950.0000000,-0.0003089,0.0001447,1950.0000000,-0.0032344,-0.0011523
,1962.5000000,0.0076085,-0.0051414,1962.5000000,0.0009950,-0.0003328,1962.5000000,0.0002249,0.0002051,1962.5000000,0.0005935,0.0011529
,1975.0000000,-0.0161841,0.0051306,1975.0000000,0.0015215,-0.0009459,1975.0000000,-0.0000474,-0.0007577,1975.0000000,0.0020940,0.0005208
,1987.5000000,0.0064082,0.0018228,1987.5000000,-0.0004457,-0.0006614,1987.5000000,0.0005455,0.0004634,1987.5000000,-0.0015025,0.0010634
,2000.0000000,0.0074139,-0.0111183,2000.0000000,-0.0052737,0.0031112,2000.0000000,0.0025057,-0.0024269,2000.0000000,-0.0070924,0.0002851
,2012.5000000,-0.0050607,0.0082555,2012.5000000,0.0122990,-0.0084699,2012.5000000,-0.0055414,0.0075737,2012.5000000,0.0180956,-0.0073485
,2025.0000000,0.0060406,-0.0052990,2025.0000000,-0.0076482,0.0070824,2025.0000000,0.0022960,-0.0068096,2025.0000000,-0.0116547,0.0080171
,2037.5000000,-0.0099510,0.0031542,2037.5000000,0.0007283,0.0012635,2037.5000000,-0.0010092,0.0018620,2037.5000000,0.0022617,-0.0006400
,2050.0000000,0.0065859,0.0012949,2050.0000000,0.0002270,-0.0044966,2050.0000000,0.0031246,0.0006008,2050.0000000,-0.0016140,-0.0039340
,2062.5000000,-0.0036546,0.0003482,2062.5000000,-0.0008975,0.0039648,2062.5000000,-0.0037989,-0.0007075,2062.5000000,0.0015228,0.0040652
,2075.0000000,0.0045353,-0.0023451,2075.0000000,0.0001070,-0.0037751,2075.0000000,0.0027066,-0.0001118,2075.0000000,-0.0012233,-0.0032390
